ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Lenovo IdeaPad S34014IWL,Used,For Work and Study,Lenovo,2.5,1245,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,902.25
2,HP Envy 17ce0005ur,New,For Business,HP,1.35,1234,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,1406.75
3,Lenovo IdeaPad S34014IWL,New,Thin,Lenovo,2.78,1234,Some description about laptop Lenovo IdeaPad S34014IWL,12,Default Garanty Used laptops,1546.80
4,Asus ROG STRIX 5,New,For Cut Design,Asus,2.56,1234,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,965.60
5,MSI GL65 9SD206XRO,Used,For Work and Study,MSI,1.24,2312,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,1809.71
6,Apple MacBook Air 13,Used,For Business,Apple,2.56,2539,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,520.79
7,Asus ROG STRIX 5,New,Gaming,Asus,2.34,1234,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,1533.08
8,HP Pavilion Gaming 15cx0027ua,New,For Business,HP,2.34,2539,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1180.74
9,Apple MacBook Air 13,Used,For Cut Design,Apple,1.35,1790,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,1733.92
10,Macbook Pro 15 Retina,Used,Gaming,Apple,1.24,1790,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,1781.56
11,Lenovo IdeaPad S34014IWL,New,For Business,Lenovo,2.5,1245,Some description about laptop Lenovo IdeaPad S34014IWL,12,Default Garanty Used laptops,574.92
12,HP 255 G7,Used,Gaming,HP,1.5,1234,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,577.07
13,MSI GL65 9SD206XRO,Used,Thin,MSI,1.24,2536,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1719.32
14,Asus ROG Strix G531GT,Used,Thin,Asus,2.78,2312,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1334.02
15,Google Pixelbook Go 256GB,New,For Business,Google,2.78,1234,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1929.32
