ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Acer Aspire 5 A51554G,New,Gaming,Acer,1.5,2356,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,508.11
2,MSI GF63 9RCX,New,Thin,MSI,2.34,2536,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,1398.99
3,Dream Machines RS206017,New,For Cut Design,Dream Machines,1.5,1245,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,995.00
4,MSI GL65 9SD206XRO,New,For Business,MSI,2.78,1245,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,1576.68
5,Apple MacBook Pro,New,For Work and Study,Apple,2.78,2539,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1334.76
6,HP Envy 17ce0005ur,Used,For Business,HP,2.5,1305,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1059.83
7,Microsoft Surface Laptop 3 15,Used,For Work and Study,Microsoft,2.78,2536,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1601.99
8,MSI GF63 9RCX,New,Thin,MSI,2.34,2312,Some description about laptop MSI GF63 9RCX,12,Default Garanty MSI,1528.86
9,Dream Machines RS206017,Used,Thin,Dream Machines,2.34,2312,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1605.64
10,Asus ROG Strix G531GT,Used,For Cut Design,Asus,1.35,2356,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,501.03
11,MSI GF63 9RCX,New,For Business,MSI,1.5,2539,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,675.48
12,Acer Nitro 5,New,For Business,Acer,2.56,2356,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,1555.91
13,Dream Machines RS206017,New,For Work and Study,Dream Machines,2.56,2312,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,772.89
14,Macbook Pro 15 Retina,Used,Thin,Apple,1.35,2539,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,512.15
15,Microsoft Surface Laptop 3 15,Used,For Simple Tasks,Microsoft,1.5,2539,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1155.87
