ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Apple MacBook Air 13,Used,Thin,Apple,1.35,1305,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1121.85
2,Dell Inspiron G5 15 5587,Used,Gaming,Dell,1.24,1234,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,1234.99
3,HP Envy 17ce0005ur,Used,Thin,HP,2.5,2539,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1916.26
4,HP Pavilion Gaming 15cx0027ua,Used,For Cut Design,HP,2.78,2536,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1888.76
5,Microsoft Surface Laptop 3 15,Used,For Business,Microsoft,2.78,2536,Some description about laptop Microsoft Surface Laptop 3 15,6,Default Garanty Microsoft,1455.56
6,Acer Nitro 5,New,For Cut Design,Acer,1.24,1245,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,985.77
7,Dell Inspiron G5 15 5587,Used,For Simple Tasks,Dell,2.5,2539,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,618.83
8,HP Pavilion Gaming 15cx0027ua,Used,For Simple Tasks,HP,1.24,2539,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1784.38
9,Google Pixelbook Go 256GB,New,Gaming,Google,1.5,1234,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1343.43
10,Macbook Pro 15 Retina,Used,For Cut Design,Apple,1.35,2536,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1318.17
11,MSI GL65 9SD206XRO,New,Thin,MSI,2.5,2539,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1810.38
12,MSI GL65 9SD206XRO,New,For Business,MSI,2.56,1790,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,1151.26
13,HP 255 G7,Used,For Cut Design,HP,1.5,2312,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,515.78
14,HP Envy 17ce0005ur,Used,For Simple Tasks,HP,1.5,2536,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,1086.36
15,Lenovo IdeaPad 33015AST,Used,For Business,Lenovo,2.5,2536,Some description about laptop Lenovo IdeaPad 33015AST,1,Default Garanty Used laptops,843.51
16,Macbook Pro 15 Retina,New,For Business,Apple,2.5,2312,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,967.83
17,Macbook Pro 15 Retina,New,For Business,Apple,1.5,1234,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1774.05
18,Asus ROG Strix G531GT,Used,For Cut Design,Asus,2.34,2539,Some description about laptop Asus ROG Strix G531GT,6,Default Garanty Used laptops,1463.90
19,Lenovo IdeaPad S34014IWL,New,Thin,Lenovo,2.5,1790,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,1368.59
20,Asus ROG STRIX 5,New,For Business,Asus,1.35,2356,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,912.45
21,Apple MacBook Air 13,New,For Cut Design,Apple,1.24,2356,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,1255.04
22,Dream Machines RS206017,Used,Gaming,Dream Machines,1.5,2356,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1868.26
23,Acer Aspire 5 A51554G,Used,For Simple Tasks,Acer,2.78,1790,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,1028.66
24,HP Pavilion Gaming 15cx0027ua,Used,For Cut Design,HP,2.78,1305,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1626.70
25,HP 255 G7,Used,For Cut Design,HP,1.35,2536,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,917.73
26,Acer Aspire 5 A51554G,New,For Business,Acer,2.56,2536,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,1814.13
27,HP Pavilion Gaming 15cx0027ua,New,For Business,HP,2.78,1790,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1006.66
28,Microsoft Surface Laptop 3 15,New,For Simple Tasks,Microsoft,2.56,2536,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1232.25
29,Dell Inspiron G5 15 5587,Used,For Simple Tasks,Dell,1.35,1305,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,724.41
30,MSI GL65 9SD206XRO,New,Gaming,MSI,2.78,2356,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,1183.37
31,MSI GL65 9SD206XRO,New,For Simple Tasks,MSI,2.78,1234,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,1684.40
32,MSI GF63 9RCX,New,Gaming,MSI,2.56,2312,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,599.67
33,HP 255 G7,Used,Gaming,HP,1.35,2536,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,1179.34
34,HP 255 G7,Used,Thin,HP,2.56,2312,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,1569.47
35,MSI GF63 9RCX,New,For Cut Design,MSI,2.34,2356,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,1668.01
36,Acer Aspire 5 A51554G,Used,For Simple Tasks,Acer,2.5,2356,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,894.14
37,MSI GL65 9SD206XRO,Used,Gaming,MSI,2.34,2356,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1044.52
38,Microsoft Surface Laptop 3 15,New,For Business,Microsoft,2.34,2356,Some description about laptop Microsoft Surface Laptop 3 15,6,Default Garanty Microsoft,1295.43
39,Acer Nitro 5,New,Gaming,Acer,1.5,2356,Some description about laptop Acer Nitro 5,12,Default Garanty Acer,1609.84
40,MSI GF63 9RCX,New,Thin,MSI,2.78,1790,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,710.18
41,HP 255 G7,Used,Thin,HP,2.5,2539,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,971.03
42,HP Pavilion Gaming 15cx0027ua,New,Thin,HP,2.34,1790,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1632.12
43,Acer Aspire 5 A51554G,New,Gaming,Acer,2.56,1305,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,1072.47
44,HP Envy 17ce0005ur,Used,For Simple Tasks,HP,2.5,2536,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,1937.99
45,Apple MacBook Air 13,New,For Work and Study,Apple,2.34,1234,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,1058.68
46,Acer Nitro 5,New,Gaming,Acer,2.56,2536,Some description about laptop Acer Nitro 5,12,Default Garanty Acer,724.51
47,Dream Machines RS206017,Used,For Simple Tasks,Dream Machines,2.56,1245,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,1958.22
48,Asus ROG STRIX 5,New,For Work and Study,Asus,2.78,1305,Some description about laptop Asus ROG STRIX 5,6,Default Garanty Asus,1708.49
49,HP Envy 17ce0005ur,New,Thin,HP,2.34,2539,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,1773.36
50,MSI GL65 9SD206XRO,New,Thin,MSI,2.56,1245,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1428.96
51,Dell Inspiron G5 15 5587,Used,Gaming,Dell,1.5,2356,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,1215.35
52,MSI GF63 9RCX,New,For Cut Design,MSI,1.24,1234,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,1138.45
53,HP 255 G7,Used,For Work and Study,HP,1.5,2536,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1298.26
54,Dell Inspiron G5 15 5587,Used,For Cut Design,Dell,2.78,2312,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,934.33
55,Google Pixelbook Go 256GB,New,For Business,Google,2.34,2539,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,1807.06
56,Acer Nitro 5,New,For Work and Study,Acer,1.24,2356,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,1388.80
57,MSI GL65 9SD206XRO,New,For Business,MSI,1.35,2356,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,549.60
58,HP Pavilion Gaming 15cx0027ua,Used,Thin,HP,2.78,1245,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,998.25
59,Apple MacBook Air 13,New,For Work and Study,Apple,2.56,2539,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,559.85
60,Lenovo IdeaPad S34014IWL,Used,For Work and Study,Lenovo,2.34,2539,Some description about laptop Lenovo IdeaPad S34014IWL,6,Default Garanty Used laptops,992.51
61,Lenovo IdeaPad 33015AST,New,Gaming,Lenovo,2.34,2536,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,613.37
62,HP Pavilion Gaming 15cx0027ua,New,Thin,HP,2.78,2536,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,1933.95
63,HP 255 G7,Used,For Cut Design,HP,2.5,1245,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1191.54
64,Asus ROG Strix G531GT,Used,For Cut Design,Asus,1.5,2312,Some description about laptop Asus ROG Strix G531GT,6,Default Garanty Used laptops,664.15
65,Acer Aspire 5 A51554G,Used,Thin,Acer,1.35,2539,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,814.34
66,HP 255 G7,Used,For Business,HP,2.5,2539,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,820.54
