ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,MSI GF63 9RCX,New,For Work and Study,MSI,2.78,1790,Some description about laptop MSI GF63 9RCX,12,Default Garanty MSI,1152.17
2,Asus ROG STRIX 5,New,For Business,Asus,1.5,2356,Some description about laptop Asus ROG STRIX 5,6,Default Garanty Asus,514.20
3,Macbook Pro 15 Retina,New,Thin,Apple,1.24,2539,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,550.63
4,Lenovo IdeaPad S34014IWL,New,Gaming,Lenovo,2.56,1305,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,1590.49
5,Acer Nitro 5,New,Thin,Acer,1.24,2536,Some description about laptop Acer Nitro 5,1,Default Garanty Acer,1934.18
6,Apple MacBook Pro,New,For Business,Apple,2.5,2312,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,1589.05
7,Dell Inspiron G5 15 5587,Used,For Simple Tasks,Dell,2.34,1234,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1253.89
8,HP 255 G7,Used,Thin,HP,1.35,1305,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1243.56
9,Apple MacBook Air 13,Used,For Cut Design,Apple,1.5,2356,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1262.88
10,Google Pixelbook Go 256GB,New,For Simple Tasks,Google,1.24,2356,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1765.41
11,Microsoft Surface Laptop 3 15,Used,For Business,Microsoft,2.34,1790,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1021.38
12,Lenovo IdeaPad 33015AST,Used,For Cut Design,Lenovo,2.56,2539,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,1661.32
13,HP 255 G7,Used,For Business,HP,2.34,2312,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1325.23
14,Google Pixelbook Go 256GB,New,For Cut Design,Google,1.35,2539,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1090.41
15,MSI GF63 9RCX,New,For Work and Study,MSI,2.5,1245,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,1346.40
16,Dream Machines RS206017,New,Thin,Dream Machines,2.5,1245,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,583.74
17,MSI GF63 9RCX,New,Gaming,MSI,2.34,2539,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,1484.31
18,Lenovo IdeaPad 33015AST,Used,For Cut Design,Lenovo,1.24,2539,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,1748.47
19,Apple MacBook Air 13,New,For Simple Tasks,Apple,2.78,2312,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1118.58
20,HP Envy 17ce0005ur,Used,Thin,HP,2.5,1305,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,648.40
21,Apple MacBook Air 13,Used,For Simple Tasks,Apple,1.5,1234,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,1120.93
22,Dell Inspiron G5 15 5587,Used,For Work and Study,Dell,2.56,1305,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,983.50
23,Asus ROG Strix G531GT,Used,For Business,Asus,1.5,2536,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1432.56
