ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,HP Pavilion Gaming 15cx0027ua,New,For Cut Design,HP,2.56,1790,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,984.48
2,Macbook Pro 15 Retina,Used,Gaming,Apple,2.5,2356,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1675.36
3,HP 255 G7,Used,For Cut Design,HP,2.78,1305,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,1438.24
4,HP Pavilion Gaming 15cx0027ua,Used,For Work and Study,HP,2.78,1305,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,776.38
5,HP Envy 17ce0005ur,Used,For Cut Design,HP,2.5,2536,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,639.38
6,MSI GF63 9RCX,New,Gaming,MSI,2.34,1234,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,663.86
7,MSI GF63 9RCX,New,For Work and Study,MSI,2.5,1245,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,930.13
8,Dell Inspiron G5 15 5587,Used,For Simple Tasks,Dell,1.5,2312,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1538.65
9,Acer Nitro 5,New,For Work and Study,Acer,2.56,1305,Some description about laptop Acer Nitro 5,12,Default Garanty Acer,1272.73
10,Acer Aspire 5 A51554G,Used,For Business,Acer,2.5,2356,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,1756.50
11,Macbook Pro 15 Retina,Used,For Work and Study,Apple,2.34,2356,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,1537.42
12,Lenovo IdeaPad 33015AST,Used,Gaming,Lenovo,1.35,2536,Some description about laptop Lenovo IdeaPad 33015AST,1,Default Garanty Used laptops,1967.98
13,Acer Aspire 5 A51554G,Used,For Simple Tasks,Acer,1.5,2312,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,1811.17
14,Dell Inspiron G5 15 5587,Used,Gaming,Dell,2.78,1234,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,720.74
15,Microsoft Surface Laptop 3 15,New,For Simple Tasks,Microsoft,1.5,2356,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,1290.51
16,Apple MacBook Pro,New,For Work and Study,Apple,1.35,1305,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1447.10
17,MSI GL65 9SD206XRO,Used,Gaming,MSI,1.35,1245,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,896.16
18,HP 255 G7,Used,For Cut Design,HP,1.35,1234,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1088.86
19,Acer Aspire 5 A51554G,New,Thin,Acer,2.34,2356,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,565.46
20,Lenovo IdeaPad 33015AST,New,For Simple Tasks,Lenovo,2.34,1790,Some description about laptop Lenovo IdeaPad 33015AST,12,Default Garanty Used laptops,1410.11
21,HP 255 G7,Used,For Cut Design,HP,2.34,2536,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,742.88
22,Microsoft Surface Laptop 3 15,New,For Work and Study,Microsoft,2.34,1305,Some description about laptop Microsoft Surface Laptop 3 15,6,Default Garanty Microsoft,891.42
23,Lenovo IdeaPad S34014IWL,Used,For Simple Tasks,Lenovo,2.34,2536,Some description about laptop Lenovo IdeaPad S34014IWL,6,Default Garanty Used laptops,1169.07
24,HP Pavilion Gaming 15cx0027ua,Used,Gaming,HP,2.34,1234,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1426.05
25,HP Pavilion Gaming 15cx0027ua,New,For Cut Design,HP,1.5,2536,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1814.37
26,Google Pixelbook Go 256GB,New,For Cut Design,Google,2.78,2356,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,633.04
27,Dream Machines RS206017,New,Gaming,Dream Machines,1.35,2356,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,1323.79
28,HP 255 G7,Used,For Cut Design,HP,1.5,2536,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1740.24
29,HP 255 G7,Used,For Simple Tasks,HP,1.24,2536,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1808.81
30,MSI GL65 9SD206XRO,New,For Cut Design,MSI,1.35,2312,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1216.61
31,Acer Aspire 5 A51554G,New,Thin,Acer,2.78,2539,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,1335.10
32,Macbook Pro 15 Retina,Used,For Business,Apple,1.24,2312,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1556.67
33,Asus ROG STRIX 5,New,For Cut Design,Asus,2.34,1234,Some description about laptop Asus ROG STRIX 5,6,Default Garanty Asus,634.88
34,Apple MacBook Pro,New,For Work and Study,Apple,2.56,2312,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,764.73
35,HP Pavilion Gaming 15cx0027ua,New,For Work and Study,HP,2.5,1305,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,611.99
36,HP Pavilion Gaming 15cx0027ua,New,For Cut Design,HP,2.78,2539,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,649.70
37,HP Envy 17ce0005ur,New,For Work and Study,HP,2.56,2312,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1140.95
38,Lenovo IdeaPad 33015AST,New,Thin,Lenovo,2.78,1234,Some description about laptop Lenovo IdeaPad 33015AST,1,Default Garanty Used laptops,1534.03
39,Macbook Pro 15 Retina,New,For Work and Study,Apple,1.24,1305,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1349.91
