ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Lenovo IdeaPad 33015AST,Used,For Simple Tasks,Lenovo,2.78,2539,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,1063.28
2,Macbook Pro 15 Retina,New,For Work and Study,Apple,2.5,2312,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1063.38
3,HP Pavilion Gaming 15cx0027ua,Used,For Simple Tasks,HP,2.5,1245,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1817.42
4,Apple MacBook Air 13,Used,For Work and Study,Apple,1.5,1305,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,1980.57
5,Acer Nitro 5,New,For Business,Acer,2.34,1305,Some description about laptop Acer Nitro 5,1,Default Garanty Acer,702.23
6,Asus ROG Strix G531GT,Used,Thin,Asus,2.56,1245,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1590.92
7,MSI GF63 9RCX,New,Gaming,MSI,2.34,2312,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,762.16
8,Acer Aspire 5 A51554G,Used,For Simple Tasks,Acer,2.78,1245,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,1008.94
9,Apple MacBook Air 13,Used,For Business,Apple,2.56,2536,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,1159.36
10,Google Pixelbook Go 256GB,New,For Simple Tasks,Google,1.35,1245,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,649.88
11,Google Pixelbook Go 256GB,New,For Simple Tasks,Google,2.34,1234,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1995.78
12,Macbook Pro 15 Retina,New,Gaming,Apple,1.5,2312,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1379.47
13,HP 255 G7,Used,For Simple Tasks,HP,1.24,1234,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1861.29
14,Google Pixelbook Go 256GB,New,For Simple Tasks,Google,1.35,2356,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1219.38
15,Lenovo IdeaPad 33015AST,New,For Simple Tasks,Lenovo,2.56,1790,Some description about laptop Lenovo IdeaPad 33015AST,1,Default Garanty Used laptops,530.99
16,Macbook Pro 15 Retina,New,For Work and Study,Apple,2.34,1305,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,722.44
17,MSI GF63 9RCX,New,For Business,MSI,2.78,2312,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,587.12
18,Google Pixelbook Go 256GB,New,For Simple Tasks,Google,1.24,1790,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,582.66
19,Microsoft Surface Laptop 3 15,Used,For Simple Tasks,Microsoft,1.35,1790,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,719.77
