ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,HP Envy 17ce0005ur,Used,For Cut Design,HP,1.35,2356,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,530.26
2,HP Envy 17ce0005ur,New,For Work and Study,HP,2.34,2539,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,712.09
3,Lenovo IdeaPad S34014IWL,New,For Work and Study,Lenovo,1.5,2536,Some description about laptop Lenovo IdeaPad S34014IWL,6,Default Garanty Used laptops,624.58
4,Dream Machines RS206017,Used,For Cut Design,Dream Machines,1.35,1790,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,618.82
5,Apple MacBook Pro,New,For Simple Tasks,Apple,1.35,2539,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,1784.45
6,Asus ROG Strix G531GT,Used,For Simple Tasks,Asus,2.34,1790,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1990.79
7,Microsoft Surface Laptop 3 15,Used,For Business,Microsoft,2.78,2536,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1132.55
8,MSI GL65 9SD206XRO,Used,Gaming,MSI,2.34,2356,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1605.28
9,Asus ROG Strix G531GT,Used,For Cut Design,Asus,2.34,1305,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1821.04
10,MSI GL65 9SD206XRO,Used,For Cut Design,MSI,1.5,2539,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1630.35
11,Apple MacBook Air 13,Used,For Business,Apple,2.5,1305,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,1386.61
12,Asus ROG STRIX 5,New,For Business,Asus,2.5,2539,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,1669.21
13,Google Pixelbook Go 256GB,New,For Work and Study,Google,2.5,2312,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,1590.18
14,Macbook Pro 15 Retina,Used,For Simple Tasks,Apple,2.56,1234,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,1857.10
15,Macbook Pro 15 Retina,Used,For Business,Apple,2.5,2539,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1119.04
16,HP Envy 17ce0005ur,New,For Cut Design,HP,2.5,1245,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,633.28
17,HP 255 G7,Used,For Work and Study,HP,1.24,2312,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1038.20
18,MSI GL65 9SD206XRO,New,Gaming,MSI,2.34,1305,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,817.30
19,HP Pavilion Gaming 15cx0027ua,New,For Cut Design,HP,2.78,2356,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1174.95
20,HP Envy 17ce0005ur,New,For Business,HP,2.34,1305,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,1227.81
21,Apple MacBook Pro,New,Thin,Apple,1.35,1245,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1215.87
22,HP Pavilion Gaming 15cx0027ua,Used,For Simple Tasks,HP,2.78,1790,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1257.88
23,Lenovo IdeaPad 33015AST,New,For Work and Study,Lenovo,2.34,2356,Some description about laptop Lenovo IdeaPad 33015AST,1,Default Garanty Used laptops,1233.14
24,Lenovo IdeaPad 33015AST,Used,Gaming,Lenovo,2.5,1245,Some description about laptop Lenovo IdeaPad 33015AST,1,Default Garanty Used laptops,719.98
25,HP 255 G7,Used,Gaming,HP,1.24,1234,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1526.55
26,HP Envy 17ce0005ur,New,Thin,HP,1.5,1305,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,528.08
27,Asus ROG STRIX 5,New,For Simple Tasks,Asus,2.78,2356,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,646.92
28,HP 255 G7,Used,For Simple Tasks,HP,2.56,2536,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1733.31
29,HP Pavilion Gaming 15cx0027ua,Used,Gaming,HP,1.35,1234,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,1347.90
30,MSI GF63 9RCX,New,For Cut Design,MSI,2.78,2536,Some description about laptop MSI GF63 9RCX,12,Default Garanty MSI,1629.56
31,Macbook Pro 15 Retina,New,For Cut Design,Apple,2.56,1305,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1954.87
32,HP 255 G7,Used,Thin,HP,1.24,2539,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,1466.17
33,MSI GF63 9RCX,New,For Simple Tasks,MSI,2.5,2536,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,953.53
34,Google Pixelbook Go 256GB,New,Thin,Google,2.78,1305,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1195.88
35,Asus ROG Strix G531GT,Used,For Business,Asus,2.34,2356,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1065.26
36,Lenovo IdeaPad 33015AST,Used,For Work and Study,Lenovo,1.24,2356,Some description about laptop Lenovo IdeaPad 33015AST,12,Default Garanty Used laptops,925.98
37,Dream Machines RS206017,Used,Gaming,Dream Machines,1.5,2539,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,784.34
38,Apple MacBook Air 13,New,Thin,Apple,2.5,2312,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,1849.07
39,MSI GF63 9RCX,New,For Business,MSI,2.78,2312,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,1787.17
40,Apple MacBook Pro,New,For Business,Apple,1.24,2312,Some description about laptop Apple MacBook Pro,1,Default Garanty Apple,822.66
41,Acer Nitro 5,New,For Simple Tasks,Acer,2.34,2536,Some description about laptop Acer Nitro 5,12,Default Garanty Acer,1115.76
42,Lenovo IdeaPad S34014IWL,New,For Simple Tasks,Lenovo,2.78,2536,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,683.70
43,MSI GF63 9RCX,New,Gaming,MSI,2.56,1790,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,1193.68
44,HP Envy 17ce0005ur,Used,Gaming,HP,1.24,2356,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1961.93
45,Google Pixelbook Go 256GB,New,For Simple Tasks,Google,1.5,2539,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1502.54
46,MSI GF63 9RCX,New,For Business,MSI,1.35,1245,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,592.73
47,Dell Inspiron G5 15 5587,Used,For Simple Tasks,Dell,2.56,1790,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1887.86
48,Macbook Pro 15 Retina,Used,For Simple Tasks,Apple,1.5,2536,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,647.00
49,Asus ROG STRIX 5,New,For Work and Study,Asus,1.35,1305,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,818.99
50,Asus ROG STRIX 5,New,For Business,Asus,1.35,1234,Some description about laptop Asus ROG STRIX 5,6,Default Garanty Asus,672.93
51,Lenovo IdeaPad 33015AST,New,For Business,Lenovo,2.5,1790,Some description about laptop Lenovo IdeaPad 33015AST,1,Default Garanty Used laptops,1058.31
52,MSI GL65 9SD206XRO,Used,For Work and Study,MSI,2.56,1305,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1333.64
53,Acer Nitro 5,New,For Cut Design,Acer,2.78,1305,Some description about laptop Acer Nitro 5,12,Default Garanty Acer,1258.91
54,Dell Inspiron G5 15 5587,Used,For Cut Design,Dell,1.5,1305,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,652.31
55,Dell Inspiron G5 15 5587,Used,For Cut Design,Dell,2.78,1305,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1959.05
56,MSI GL65 9SD206XRO,New,For Cut Design,MSI,2.56,1234,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1371.06
57,Asus ROG Strix G531GT,Used,For Work and Study,Asus,2.34,2539,Some description about laptop Asus ROG Strix G531GT,6,Default Garanty Used laptops,1225.26
58,Microsoft Surface Laptop 3 15,New,For Work and Study,Microsoft,1.5,2356,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1754.53
59,HP Pavilion Gaming 15cx0027ua,Used,Thin,HP,1.35,2536,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,1071.42
60,Dell Inspiron G5 15 5587,Used,Gaming,Dell,1.35,1790,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,586.70
61,Macbook Pro 15 Retina,New,Thin,Apple,1.35,1234,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,1894.05
62,Asus ROG Strix G531GT,Used,For Business,Asus,2.5,1305,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1180.16
63,Acer Nitro 5,New,For Cut Design,Acer,2.5,1790,Some description about laptop Acer Nitro 5,1,Default Garanty Acer,1635.87
64,HP Envy 17ce0005ur,Used,For Work and Study,HP,2.56,2536,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,1790.26
65,Microsoft Surface Laptop 3 15,Used,For Work and Study,Microsoft,1.24,2539,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1723.38
66,Acer Aspire 5 A51554G,New,Thin,Acer,2.34,1245,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,1549.84
67,HP Pavilion Gaming 15cx0027ua,Used,Gaming,HP,1.24,2312,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,961.11
68,Apple MacBook Pro,New,For Work and Study,Apple,1.5,1305,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1508.80
69,Asus ROG Strix G531GT,Used,For Business,Asus,2.56,2356,Some description about laptop Asus ROG Strix G531GT,6,Default Garanty Used laptops,796.53
70,HP Pavilion Gaming 15cx0027ua,New,Gaming,HP,2.78,1245,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,511.85
71,Macbook Pro 15 Retina,New,For Business,Apple,1.35,2312,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1038.29
72,Lenovo IdeaPad S34014IWL,New,Thin,Lenovo,2.78,1234,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,1552.08
73,Apple MacBook Air 13,New,For Simple Tasks,Apple,2.5,1234,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1822.80
74,Asus ROG STRIX 5,New,For Simple Tasks,Asus,2.78,2539,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,1318.76
75,Macbook Pro 15 Retina,New,For Cut Design,Apple,2.56,2356,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1600.77
76,Asus ROG STRIX 5,New,Gaming,Asus,1.24,1245,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,1751.25
77,Google Pixelbook Go 256GB,New,For Cut Design,Google,1.5,2539,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,502.24
