ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Macbook Pro 15 Retina,New,For Cut Design,Apple,1.35,1245,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1657.54
2,Acer Aspire 5 A51554G,Used,Gaming,Acer,2.78,1305,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,1562.72
3,Macbook Pro 15 Retina,Used,For Cut Design,Apple,1.24,2356,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,925.72
4,Lenovo IdeaPad S34014IWL,New,For Cut Design,Lenovo,2.5,2539,Some description about laptop Lenovo IdeaPad S34014IWL,6,Default Garanty Used laptops,547.87
5,Asus ROG STRIX 5,New,Gaming,Asus,2.78,1234,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,1359.73
6,HP Pavilion Gaming 15cx0027ua,New,Thin,HP,1.24,2539,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,628.39
7,HP Envy 17ce0005ur,New,For Cut Design,HP,2.34,2539,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,623.02
8,Google Pixelbook Go 256GB,New,Thin,Google,1.5,1305,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1739.09
9,Acer Aspire 5 A51554G,Used,For Work and Study,Acer,2.56,2312,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,1698.08
10,Asus ROG Strix G531GT,Used,Thin,Asus,2.56,2356,Some description about laptop Asus ROG Strix G531GT,6,Default Garanty Used laptops,1870.43
11,MSI GF63 9RCX,New,Thin,MSI,1.5,1305,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,981.95
12,Apple MacBook Pro,New,For Simple Tasks,Apple,2.78,1234,Some description about laptop Apple MacBook Pro,1,Default Garanty Apple,819.61
13,Apple MacBook Pro,New,Gaming,Apple,1.5,1305,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,883.24
14,Asus ROG STRIX 5,New,For Simple Tasks,Asus,1.24,2312,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,596.24
15,Dell Inspiron G5 15 5587,Used,Thin,Dell,2.78,1305,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1020.46
