ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,MSI GL65 9SD206XRO,Used,For Business,MSI,2.56,1234,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,970.97
2,Acer Nitro 5,New,For Business,Acer,2.56,2356,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,1590.12
3,MSI GL65 9SD206XRO,Used,For Cut Design,MSI,2.56,1305,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,597.42
4,MSI GL65 9SD206XRO,New,For Cut Design,MSI,2.56,1790,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1924.79
5,Google Pixelbook Go 256GB,New,For Work and Study,Google,1.35,1234,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,559.03
6,Acer Nitro 5,New,For Work and Study,Acer,2.56,2536,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,1121.60
7,Microsoft Surface Laptop 3 15,Used,For Work and Study,Microsoft,2.34,1305,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,675.47
8,Google Pixelbook Go 256GB,New,Thin,Google,2.5,2312,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1581.10
9,Apple MacBook Air 13,New,For Cut Design,Apple,2.34,2536,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,1174.43
10,Apple MacBook Pro,New,For Business,Apple,1.24,2312,Some description about laptop Apple MacBook Pro,1,Default Garanty Apple,1792.62
11,MSI GL65 9SD206XRO,Used,Thin,MSI,1.35,1790,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,1988.49
12,MSI GF63 9RCX,New,Thin,MSI,1.5,1790,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,1970.66
13,Acer Nitro 5,New,Gaming,Acer,1.35,1790,Some description about laptop Acer Nitro 5,1,Default Garanty Acer,1569.79
14,Asus ROG Strix G531GT,Used,Thin,Asus,2.56,2356,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1464.20
15,Acer Nitro 5,New,For Cut Design,Acer,2.5,1305,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,1902.71
16,Apple MacBook Air 13,Used,Thin,Apple,2.5,1234,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,629.71
17,Dell Inspiron G5 15 5587,Used,Gaming,Dell,1.5,2536,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,929.49
18,Asus ROG STRIX 5,New,For Business,Asus,2.5,2536,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,830.28
19,Dell Inspiron G5 15 5587,Used,For Business,Dell,2.5,1234,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1753.15
20,MSI GL65 9SD206XRO,Used,For Work and Study,MSI,2.5,1305,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,633.63
21,HP Envy 17ce0005ur,New,For Work and Study,HP,1.35,1245,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,1741.41
22,Acer Nitro 5,New,For Simple Tasks,Acer,2.78,1305,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,741.98
23,Apple MacBook Air 13,New,For Cut Design,Apple,2.34,2356,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,1260.68
