ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Microsoft Surface Laptop 3 15,Used,Gaming,Microsoft,2.5,1790,Some description about laptop Microsoft Surface Laptop 3 15,6,Default Garanty Microsoft,918.19
2,Lenovo IdeaPad S34014IWL,Used,Gaming,Lenovo,2.34,2536,Some description about laptop Lenovo IdeaPad S34014IWL,6,Default Garanty Used laptops,1093.18
3,MSI GF63 9RCX,New,Gaming,MSI,2.34,2312,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,751.22
4,Dream Machines RS206017,Used,For Work and Study,Dream Machines,2.56,1305,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1487.08
5,Acer Aspire 5 A51554G,New,Thin,Acer,2.5,2536,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,1623.72
6,Asus ROG Strix G531GT,Used,For Business,Asus,2.78,1305,Some description about laptop Asus ROG Strix G531GT,6,Default Garanty Used laptops,1427.84
7,Dell Inspiron G5 15 5587,Used,For Simple Tasks,Dell,1.35,2356,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1294.37
8,MSI GL65 9SD206XRO,New,Gaming,MSI,2.78,2536,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1862.55
9,HP Pavilion Gaming 15cx0027ua,New,For Business,HP,1.24,1245,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,702.07
10,Apple MacBook Pro,New,For Business,Apple,1.35,2356,Some description about laptop Apple MacBook Pro,1,Default Garanty Apple,994.26
11,HP Pavilion Gaming 15cx0027ua,Used,For Business,HP,2.56,2536,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,735.68
12,Dell Inspiron G5 15 5587,Used,For Simple Tasks,Dell,1.24,1245,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1639.48
13,Dream Machines RS206017,Used,For Business,Dream Machines,2.78,2539,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,1244.48
14,Macbook Pro 15 Retina,New,For Business,Apple,2.34,2312,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1618.79
15,Microsoft Surface Laptop 3 15,New,For Cut Design,Microsoft,2.5,2356,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1606.32
16,Acer Aspire 5 A51554G,New,For Cut Design,Acer,1.5,1790,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,1773.72
17,Lenovo IdeaPad S34014IWL,New,For Simple Tasks,Lenovo,2.78,1305,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,1481.57
18,Google Pixelbook Go 256GB,New,Gaming,Google,1.24,2356,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1474.55
19,Macbook Pro 15 Retina,New,Gaming,Apple,1.5,2539,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,578.61
20,Macbook Pro 15 Retina,New,For Simple Tasks,Apple,2.34,2312,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1819.52
21,Dream Machines RS206017,Used,For Work and Study,Dream Machines,2.78,1234,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1787.68
22,Microsoft Surface Laptop 3 15,New,Gaming,Microsoft,1.24,1245,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,1440.67
23,Apple MacBook Pro,New,For Work and Study,Apple,2.34,1790,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,755.03
24,MSI GF63 9RCX,New,Thin,MSI,2.34,1305,Some description about laptop MSI GF63 9RCX,12,Default Garanty MSI,1804.48
25,Lenovo IdeaPad S34014IWL,New,For Cut Design,Lenovo,1.24,1790,Some description about laptop Lenovo IdeaPad S34014IWL,12,Default Garanty Used laptops,1288.83
26,Apple MacBook Air 13,New,Thin,Apple,2.78,2356,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1607.94
27,MSI GF63 9RCX,New,For Work and Study,MSI,1.24,1234,Some description about laptop MSI GF63 9RCX,12,Default Garanty MSI,1252.56
28,Apple MacBook Pro,New,For Business,Apple,2.5,2356,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,892.09
29,HP 255 G7,Used,Thin,HP,2.5,2312,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1894.24
30,Macbook Pro 15 Retina,Used,Gaming,Apple,1.5,1305,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1083.27
31,MSI GL65 9SD206XRO,Used,For Simple Tasks,MSI,2.5,1305,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,1019.71
32,HP 255 G7,Used,For Business,HP,1.35,1305,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1752.96
33,Acer Aspire 5 A51554G,Used,Gaming,Acer,2.78,1234,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,1533.94
34,Dream Machines RS206017,Used,For Cut Design,Dream Machines,2.78,2536,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1989.02
35,HP Envy 17ce0005ur,Used,For Simple Tasks,HP,2.5,1245,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,987.32
36,MSI GL65 9SD206XRO,Used,For Work and Study,MSI,1.35,1305,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1693.28
37,Acer Aspire 5 A51554G,New,Gaming,Acer,2.56,1234,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,718.96
38,Macbook Pro 15 Retina,New,For Work and Study,Apple,2.5,1305,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,1431.99
39,Asus ROG Strix G531GT,Used,Gaming,Asus,2.5,2356,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1197.90
40,Dream Machines RS206017,New,Gaming,Dream Machines,1.35,1790,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,743.65
41,HP Pavilion Gaming 15cx0027ua,New,Thin,HP,1.35,2536,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1356.13
42,Lenovo IdeaPad S34014IWL,New,For Work and Study,Lenovo,1.24,2539,Some description about laptop Lenovo IdeaPad S34014IWL,6,Default Garanty Used laptops,1719.97
43,Macbook Pro 15 Retina,New,For Simple Tasks,Apple,2.5,1790,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1024.00
44,HP 255 G7,Used,For Simple Tasks,HP,1.5,2536,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1515.60
45,Asus ROG Strix G531GT,Used,For Cut Design,Asus,1.5,2356,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1748.94
46,MSI GL65 9SD206XRO,New,Thin,MSI,1.35,1305,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,586.94
47,Apple MacBook Pro,New,For Work and Study,Apple,2.78,2536,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1016.43
48,Asus ROG Strix G531GT,Used,For Work and Study,Asus,2.34,1245,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,790.30
49,Acer Nitro 5,New,For Cut Design,Acer,1.24,2536,Some description about laptop Acer Nitro 5,1,Default Garanty Acer,1191.75
50,MSI GL65 9SD206XRO,Used,For Simple Tasks,MSI,2.56,2539,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,984.97
51,Dream Machines RS206017,Used,For Cut Design,Dream Machines,1.35,2356,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1949.81
52,Asus ROG STRIX 5,New,For Business,Asus,1.35,2312,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,832.82
53,MSI GL65 9SD206XRO,Used,For Simple Tasks,MSI,2.5,1305,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1364.48
54,Acer Aspire 5 A51554G,New,For Simple Tasks,Acer,1.5,1790,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,1116.62
55,Dream Machines RS206017,Used,Thin,Dream Machines,2.78,1305,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,1641.43
