ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Acer Aspire 5 A51554G,New,For Cut Design,Acer,2.34,2539,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,1886.92
2,Apple MacBook Pro,New,For Simple Tasks,Apple,1.35,2539,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,1265.16
3,Dream Machines RS206017,Used,Gaming,Dream Machines,2.5,2539,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,809.37
4,HP Pavilion Gaming 15cx0027ua,Used,For Simple Tasks,HP,1.24,1245,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,606.46
5,Dream Machines RS206017,Used,For Business,Dream Machines,1.35,2312,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,1240.19
6,Lenovo IdeaPad S34014IWL,Used,For Simple Tasks,Lenovo,1.24,2356,Some description about laptop Lenovo IdeaPad S34014IWL,12,Default Garanty Used laptops,1618.78
7,Acer Nitro 5,New,Thin,Acer,1.35,1245,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,1070.65
8,Apple MacBook Pro,New,Gaming,Apple,2.78,1245,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,685.52
9,HP Pavilion Gaming 15cx0027ua,New,For Simple Tasks,HP,2.78,1234,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,598.68
10,Asus ROG STRIX 5,New,For Work and Study,Asus,2.5,1234,Some description about laptop Asus ROG STRIX 5,6,Default Garanty Asus,1275.42
11,Apple MacBook Air 13,Used,For Simple Tasks,Apple,2.78,1305,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1524.99
12,HP Envy 17ce0005ur,New,Thin,HP,2.56,1234,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1258.64
13,Asus ROG STRIX 5,New,Thin,Asus,1.35,2539,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,1721.31
14,Acer Aspire 5 A51554G,Used,For Cut Design,Acer,2.56,1234,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,931.67
