ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Google Pixelbook Go 256GB,New,Gaming,Google,2.56,2536,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1359.14
2,Dream Machines RS206017,New,Thin,Dream Machines,2.78,1234,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,1168.57
3,MSI GL65 9SD206XRO,Used,For Business,MSI,2.34,2536,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1251.61
4,Lenovo IdeaPad 33015AST,Used,For Cut Design,Lenovo,2.56,2536,Some description about laptop Lenovo IdeaPad 33015AST,12,Default Garanty Used laptops,1660.56
5,Lenovo IdeaPad 33015AST,Used,For Work and Study,Lenovo,2.56,2539,Some description about laptop Lenovo IdeaPad 33015AST,1,Default Garanty Used laptops,1069.22
6,HP Envy 17ce0005ur,Used,For Work and Study,HP,2.5,2312,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,1536.39
7,Apple MacBook Air 13,New,For Work and Study,Apple,1.5,2536,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,1629.62
8,Macbook Pro 15 Retina,New,For Business,Apple,1.35,2539,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,799.94
9,Macbook Pro 15 Retina,New,Thin,Apple,2.78,2312,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1112.06
10,Google Pixelbook Go 256GB,New,For Cut Design,Google,1.5,1234,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1900.87
11,Lenovo IdeaPad 33015AST,New,Thin,Lenovo,1.24,2356,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,1854.41
12,HP Pavilion Gaming 15cx0027ua,Used,For Business,HP,1.24,2312,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,935.24
13,MSI GF63 9RCX,New,For Cut Design,MSI,2.78,1245,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,914.15
14,Macbook Pro 15 Retina,New,Gaming,Apple,2.78,1790,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1013.18
15,Acer Aspire 5 A51554G,New,For Cut Design,Acer,1.24,2356,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,1642.69
16,Apple MacBook Pro,New,Thin,Apple,1.24,1790,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,1298.25
17,Microsoft Surface Laptop 3 15,Used,Thin,Microsoft,2.56,2312,Some description about laptop Microsoft Surface Laptop 3 15,6,Default Garanty Microsoft,1699.61
18,Apple MacBook Air 13,Used,For Cut Design,Apple,2.34,1245,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1442.15
19,HP 255 G7,Used,Thin,HP,2.56,2356,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1365.56
