ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Google Pixelbook Go 256GB,New,Thin,Google,2.34,2312,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,1465.47
2,MSI GL65 9SD206XRO,Used,For Cut Design,MSI,1.5,1305,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1262.49
3,MSI GL65 9SD206XRO,New,For Cut Design,MSI,1.24,2536,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,1665.87
4,HP 255 G7,Used,Gaming,HP,1.35,1305,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1236.30
5,HP Envy 17ce0005ur,Used,Thin,HP,2.56,1790,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,1361.52
6,Acer Nitro 5,New,For Work and Study,Acer,1.5,2356,Some description about laptop Acer Nitro 5,1,Default Garanty Acer,1729.06
7,Lenovo IdeaPad 33015AST,Used,Gaming,Lenovo,1.5,2536,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,1698.59
8,Asus ROG STRIX 5,New,Gaming,Asus,1.35,1790,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,1472.03
9,Dream Machines RS206017,Used,For Simple Tasks,Dream Machines,2.56,1245,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,848.96
10,Asus ROG Strix G531GT,Used,For Business,Asus,2.34,2356,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,968.29
11,Acer Nitro 5,New,For Cut Design,Acer,1.5,1245,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,920.68
12,Dell Inspiron G5 15 5587,Used,Thin,Dell,2.5,1305,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1951.64
13,HP Pavilion Gaming 15cx0027ua,Used,For Simple Tasks,HP,1.5,2536,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1807.58
14,Apple MacBook Air 13,Used,For Cut Design,Apple,1.5,2312,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1528.45
15,HP Pavilion Gaming 15cx0027ua,Used,Gaming,HP,2.78,1245,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,1897.66
