ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,HP Pavilion Gaming 15cx0027ua,Used,Thin,HP,1.35,2312,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,608.50
2,Google Pixelbook Go 256GB,New,For Simple Tasks,Google,1.24,1790,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1952.92
3,Dream Machines RS206017,Used,Gaming,Dream Machines,1.24,1234,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1954.57
4,Macbook Pro 15 Retina,Used,For Work and Study,Apple,1.24,1245,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,667.19
5,Macbook Pro 15 Retina,Used,For Business,Apple,2.34,1234,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,1640.00
6,Asus ROG Strix G531GT,Used,For Simple Tasks,Asus,1.35,2539,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1927.12
7,Asus ROG Strix G531GT,Used,For Cut Design,Asus,1.35,2536,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1601.86
8,HP 255 G7,Used,For Business,HP,1.35,2536,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,958.99
9,MSI GF63 9RCX,New,For Business,MSI,2.5,2356,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,682.53
10,Lenovo IdeaPad 33015AST,Used,Gaming,Lenovo,2.56,2312,Some description about laptop Lenovo IdeaPad 33015AST,12,Default Garanty Used laptops,1219.41
11,MSI GL65 9SD206XRO,Used,For Business,MSI,2.78,2536,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1364.39
12,Microsoft Surface Laptop 3 15,Used,For Cut Design,Microsoft,1.35,1305,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,1019.57
13,Macbook Pro 15 Retina,New,For Work and Study,Apple,2.56,2539,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1765.10
14,Apple MacBook Pro,New,Thin,Apple,2.5,2312,Some description about laptop Apple MacBook Pro,1,Default Garanty Apple,1570.06
15,Dream Machines RS206017,New,Thin,Dream Machines,2.78,2536,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,1600.73
16,Asus ROG Strix G531GT,Used,For Business,Asus,2.34,2536,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1428.99
