ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Dell Inspiron G5 15 5587,Used,For Business,Dell,1.24,2536,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,1307.29
2,HP Pavilion Gaming 15cx0027ua,Used,For Cut Design,HP,2.56,1305,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,833.76
3,Asus ROG STRIX 5,New,For Work and Study,Asus,1.35,2536,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,1397.54
4,Apple MacBook Air 13,Used,Gaming,Apple,1.5,1245,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,1413.91
5,HP 255 G7,Used,For Work and Study,HP,2.56,1245,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1394.70
6,Asus ROG Strix G531GT,Used,For Work and Study,Asus,1.35,1790,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1543.12
7,HP Pavilion Gaming 15cx0027ua,Used,For Cut Design,HP,1.35,2356,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1268.13
8,Google Pixelbook Go 256GB,New,For Business,Google,2.5,2356,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,711.65
9,Microsoft Surface Laptop 3 15,Used,For Simple Tasks,Microsoft,1.35,2539,Some description about laptop Microsoft Surface Laptop 3 15,6,Default Garanty Microsoft,1714.39
10,HP Envy 17ce0005ur,New,For Simple Tasks,HP,2.78,1234,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,1870.51
11,Asus ROG STRIX 5,New,For Simple Tasks,Asus,2.56,2536,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,1889.57
12,MSI GL65 9SD206XRO,New,Gaming,MSI,2.56,1245,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1661.77
13,MSI GL65 9SD206XRO,Used,Gaming,MSI,2.56,2536,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1652.07
14,Lenovo IdeaPad 33015AST,New,For Business,Lenovo,1.35,1305,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,1186.23
15,Lenovo IdeaPad 33015AST,Used,For Business,Lenovo,2.34,1234,Some description about laptop Lenovo IdeaPad 33015AST,1,Default Garanty Used laptops,848.28
16,HP Envy 17ce0005ur,Used,Gaming,HP,2.34,1234,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,621.07
17,HP 255 G7,Used,For Cut Design,HP,1.5,1305,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,822.66
18,Dell Inspiron G5 15 5587,Used,Thin,Dell,1.5,2356,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1943.81
19,HP 255 G7,Used,For Business,HP,2.5,1305,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1455.20
20,Lenovo IdeaPad 33015AST,Used,For Business,Lenovo,1.5,2356,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,760.58
21,Apple MacBook Air 13,New,Thin,Apple,1.24,1245,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,1216.24
22,HP 255 G7,Used,For Cut Design,HP,2.5,2536,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,963.71
23,HP Envy 17ce0005ur,Used,Thin,HP,1.24,1245,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1474.02
24,Asus ROG STRIX 5,New,For Cut Design,Asus,2.56,2539,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,1747.22
25,HP Envy 17ce0005ur,Used,For Cut Design,HP,2.56,2312,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,543.63
26,Dell Inspiron G5 15 5587,Used,Thin,Dell,1.35,2356,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,773.33
27,Google Pixelbook Go 256GB,New,Thin,Google,2.34,2539,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,1880.33
28,Google Pixelbook Go 256GB,New,Gaming,Google,2.78,2312,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1226.41
29,HP Pavilion Gaming 15cx0027ua,New,For Business,HP,2.56,2539,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,1123.81
30,Asus ROG STRIX 5,New,For Cut Design,Asus,1.35,1305,Some description about laptop Asus ROG STRIX 5,6,Default Garanty Asus,1236.86
31,Apple MacBook Air 13,New,For Simple Tasks,Apple,2.34,2356,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1619.58
32,Acer Aspire 5 A51554G,New,For Cut Design,Acer,1.24,1245,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,1353.82
33,Microsoft Surface Laptop 3 15,New,Thin,Microsoft,2.34,1245,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,522.86
34,Lenovo IdeaPad S34014IWL,Used,For Cut Design,Lenovo,2.78,1790,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,1177.88
35,Macbook Pro 15 Retina,New,For Business,Apple,1.24,2356,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,1703.45
36,Lenovo IdeaPad S34014IWL,Used,For Cut Design,Lenovo,1.5,2356,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,770.53
37,Apple MacBook Air 13,New,For Work and Study,Apple,1.24,1234,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,1028.91
38,Google Pixelbook Go 256GB,New,For Work and Study,Google,2.78,1234,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,988.79
39,HP Pavilion Gaming 15cx0027ua,Used,For Business,HP,1.5,2539,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,1656.21
40,HP 255 G7,Used,For Business,HP,2.56,1245,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1928.53
41,Microsoft Surface Laptop 3 15,Used,For Work and Study,Microsoft,2.5,2539,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1205.69
42,Lenovo IdeaPad 33015AST,Used,For Work and Study,Lenovo,2.56,2312,Some description about laptop Lenovo IdeaPad 33015AST,1,Default Garanty Used laptops,1770.38
43,Dell Inspiron G5 15 5587,Used,For Work and Study,Dell,2.78,1790,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1852.93
44,Google Pixelbook Go 256GB,New,For Work and Study,Google,2.5,2539,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,1814.13
45,Lenovo IdeaPad S34014IWL,New,For Work and Study,Lenovo,2.5,2539,Some description about laptop Lenovo IdeaPad S34014IWL,6,Default Garanty Used laptops,1413.62
46,Macbook Pro 15 Retina,Used,Gaming,Apple,1.35,2312,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1466.02
47,Google Pixelbook Go 256GB,New,Thin,Google,2.56,2356,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1113.31
48,Google Pixelbook Go 256GB,New,Gaming,Google,1.24,1245,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1900.14
49,Macbook Pro 15 Retina,Used,For Work and Study,Apple,1.24,2356,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,1664.33
50,HP Envy 17ce0005ur,Used,For Cut Design,HP,2.78,2536,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1366.07
51,Apple MacBook Air 13,New,Gaming,Apple,2.56,2539,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1347.12
52,Dream Machines RS206017,Used,For Cut Design,Dream Machines,2.78,1234,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,1400.75
53,Lenovo IdeaPad 33015AST,Used,Gaming,Lenovo,2.34,1245,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,1828.88
54,Google Pixelbook Go 256GB,New,For Work and Study,Google,2.56,2312,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1523.53
55,Apple MacBook Pro,New,For Simple Tasks,Apple,1.5,2536,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1341.94
