ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Apple MacBook Pro,New,For Cut Design,Apple,2.78,1790,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,715.17
2,Microsoft Surface Laptop 3 15,Used,For Business,Microsoft,2.56,1245,Some description about laptop Microsoft Surface Laptop 3 15,6,Default Garanty Microsoft,1288.08
3,Apple MacBook Air 13,Used,For Cut Design,Apple,1.5,1305,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1276.46
4,MSI GL65 9SD206XRO,New,For Business,MSI,2.56,2536,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1752.19
5,Microsoft Surface Laptop 3 15,New,Thin,Microsoft,2.56,1790,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1026.01
6,Dell Inspiron G5 15 5587,Used,For Cut Design,Dell,1.5,2356,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1978.27
7,Dream Machines RS206017,New,For Simple Tasks,Dream Machines,2.78,1305,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,660.26
8,HP Envy 17ce0005ur,New,Gaming,HP,2.78,2312,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,696.25
9,Apple MacBook Air 13,New,For Cut Design,Apple,2.78,1790,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1807.17
10,Google Pixelbook Go 256GB,New,For Cut Design,Google,1.24,2536,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,823.44
11,Dell Inspiron G5 15 5587,Used,Thin,Dell,2.5,1790,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,1154.87
12,Asus ROG Strix G531GT,Used,For Business,Asus,2.56,1245,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1151.13
13,Google Pixelbook Go 256GB,New,Thin,Google,2.5,2539,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,1669.41
14,Acer Aspire 5 A51554G,Used,For Work and Study,Acer,1.5,1790,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,943.51
15,Microsoft Surface Laptop 3 15,New,For Cut Design,Microsoft,2.34,2539,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1942.89
16,HP Pavilion Gaming 15cx0027ua,New,For Cut Design,HP,1.24,2356,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,637.86
17,Apple MacBook Air 13,New,Thin,Apple,2.78,1234,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,1835.44
18,Apple MacBook Pro,New,For Simple Tasks,Apple,1.24,2356,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1015.13
19,Acer Nitro 5,New,For Work and Study,Acer,2.56,1234,Some description about laptop Acer Nitro 5,12,Default Garanty Acer,1233.61
20,Asus ROG STRIX 5,New,For Work and Study,Asus,1.35,1245,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,1324.30
21,Asus ROG Strix G531GT,Used,Gaming,Asus,2.78,1234,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,920.08
22,Lenovo IdeaPad S34014IWL,New,For Cut Design,Lenovo,2.5,1245,Some description about laptop Lenovo IdeaPad S34014IWL,12,Default Garanty Used laptops,1901.72
23,Asus ROG STRIX 5,New,Thin,Asus,1.35,2356,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,842.19
24,Macbook Pro 15 Retina,Used,Gaming,Apple,2.56,1245,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1465.25
25,Acer Aspire 5 A51554G,New,For Business,Acer,2.5,2536,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,1790.26
26,HP Envy 17ce0005ur,Used,For Simple Tasks,HP,2.56,2312,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,687.93
27,MSI GL65 9SD206XRO,New,For Cut Design,MSI,1.24,1245,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,1851.25
28,Acer Aspire 5 A51554G,Used,For Simple Tasks,Acer,2.34,2356,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,906.69
29,HP Pavilion Gaming 15cx0027ua,New,For Work and Study,HP,1.5,1245,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,1155.10
30,MSI GF63 9RCX,New,For Cut Design,MSI,1.35,2536,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,1148.37
31,Macbook Pro 15 Retina,Used,For Simple Tasks,Apple,1.24,1234,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1022.75
32,Apple MacBook Air 13,New,For Cut Design,Apple,1.24,1245,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,1042.58
33,HP Envy 17ce0005ur,Used,Thin,HP,2.78,1305,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,1300.63
34,HP Pavilion Gaming 15cx0027ua,Used,Gaming,HP,1.5,2356,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1225.87
35,Apple MacBook Pro,New,For Work and Study,Apple,1.24,2536,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,664.28
36,HP Envy 17ce0005ur,New,Thin,HP,2.56,1234,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,660.25
37,Dell Inspiron G5 15 5587,Used,For Business,Dell,2.5,1234,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,1961.06
38,Lenovo IdeaPad S34014IWL,Used,Gaming,Lenovo,2.5,2539,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,1695.98
39,Macbook Pro 15 Retina,New,For Business,Apple,1.5,2539,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1307.21
40,Apple MacBook Pro,New,For Work and Study,Apple,2.34,2356,Some description about laptop Apple MacBook Pro,1,Default Garanty Apple,1683.22
41,Dell Inspiron G5 15 5587,Used,For Simple Tasks,Dell,1.35,2312,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1843.99
42,MSI GL65 9SD206XRO,New,Gaming,MSI,2.78,2356,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1238.63
43,Apple MacBook Pro,New,For Business,Apple,1.24,1245,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,1394.01
44,Microsoft Surface Laptop 3 15,Used,For Business,Microsoft,2.56,1305,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1229.72
45,MSI GF63 9RCX,New,For Simple Tasks,MSI,2.5,1234,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,540.04
46,Apple MacBook Pro,New,For Business,Apple,2.56,2356,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1926.79
47,Lenovo IdeaPad S34014IWL,Used,Thin,Lenovo,2.78,1234,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,819.51
48,Asus ROG STRIX 5,New,For Work and Study,Asus,2.5,2356,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,1617.57
49,Google Pixelbook Go 256GB,New,Thin,Google,2.34,2539,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,1184.56
50,Dell Inspiron G5 15 5587,Used,For Cut Design,Dell,1.24,2536,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,1975.89
51,HP Envy 17ce0005ur,New,For Work and Study,HP,2.56,1245,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,843.49
52,Dell Inspiron G5 15 5587,Used,For Cut Design,Dell,2.5,2312,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,1174.30
53,Lenovo IdeaPad 33015AST,New,For Simple Tasks,Lenovo,1.35,2539,Some description about laptop Lenovo IdeaPad 33015AST,12,Default Garanty Used laptops,1373.35
54,Asus ROG Strix G531GT,Used,For Work and Study,Asus,1.35,2312,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1333.12
55,HP Pavilion Gaming 15cx0027ua,New,For Simple Tasks,HP,1.35,1234,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1897.73
56,Asus ROG STRIX 5,New,For Cut Design,Asus,2.34,2312,Some description about laptop Asus ROG STRIX 5,6,Default Garanty Asus,1755.44
57,Macbook Pro 15 Retina,New,For Simple Tasks,Apple,2.5,2536,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,1478.87
58,Acer Aspire 5 A51554G,Used,For Simple Tasks,Acer,2.56,2312,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,988.27
59,Dell Inspiron G5 15 5587,Used,For Work and Study,Dell,1.35,1234,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,1283.02
60,Dell Inspiron G5 15 5587,Used,For Work and Study,Dell,2.56,2312,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,1663.53
61,Asus ROG STRIX 5,New,For Work and Study,Asus,2.56,1790,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,699.44
62,Apple MacBook Air 13,New,For Business,Apple,1.24,1234,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,1631.68
63,Apple MacBook Air 13,Used,For Work and Study,Apple,2.78,1790,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1132.09
64,Dell Inspiron G5 15 5587,Used,Thin,Dell,2.34,2536,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1469.04
65,HP Envy 17ce0005ur,Used,For Simple Tasks,HP,1.5,2356,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1114.82
66,Acer Aspire 5 A51554G,New,Thin,Acer,2.5,1234,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,872.37
67,Apple MacBook Pro,New,For Business,Apple,1.35,2539,Some description about laptop Apple MacBook Pro,1,Default Garanty Apple,946.66
68,Apple MacBook Pro,New,Thin,Apple,2.56,2356,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1507.39
69,Lenovo IdeaPad 33015AST,New,Gaming,Lenovo,1.24,2356,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,1171.82
70,Acer Nitro 5,New,Gaming,Acer,2.5,1305,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,1316.81
71,Microsoft Surface Laptop 3 15,Used,For Simple Tasks,Microsoft,1.35,1245,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1203.05
72,HP Envy 17ce0005ur,New,For Work and Study,HP,2.34,2356,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,1883.44
73,HP Envy 17ce0005ur,New,For Simple Tasks,HP,2.34,2312,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1321.49
74,HP Pavilion Gaming 15cx0027ua,New,Thin,HP,2.78,1305,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1757.18
75,HP 255 G7,Used,Gaming,HP,1.35,1234,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,794.20
76,HP Envy 17ce0005ur,Used,Thin,HP,2.5,1790,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1673.16
77,Apple MacBook Pro,New,Thin,Apple,2.34,2312,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,546.80
78,MSI GL65 9SD206XRO,New,For Cut Design,MSI,1.5,1790,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,939.09
79,Dream Machines RS206017,Used,For Simple Tasks,Dream Machines,1.35,2536,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,1795.68
80,HP 255 G7,Used,For Cut Design,HP,2.5,2539,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,1036.76
81,HP Envy 17ce0005ur,Used,For Simple Tasks,HP,2.5,2356,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,578.09
82,Acer Nitro 5,New,For Cut Design,Acer,1.35,1305,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,1312.07
83,Acer Aspire 5 A51554G,Used,Gaming,Acer,1.5,1790,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,1513.60
84,Apple MacBook Pro,New,Gaming,Apple,2.56,1305,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1887.95
85,Macbook Pro 15 Retina,Used,For Business,Apple,2.56,2356,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,990.55
86,HP Envy 17ce0005ur,New,Thin,HP,1.24,2536,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,1988.84
87,Dream Machines RS206017,New,For Work and Study,Dream Machines,2.56,1245,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,557.29
88,Dream Machines RS206017,Used,For Cut Design,Dream Machines,1.5,1790,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,1672.70
89,HP 255 G7,Used,For Simple Tasks,HP,1.35,1790,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1427.49
90,Acer Aspire 5 A51554G,New,Thin,Acer,1.35,1790,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,959.44
91,Apple MacBook Pro,New,Thin,Apple,1.24,1234,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1917.78
92,HP Pavilion Gaming 15cx0027ua,New,For Work and Study,HP,1.35,2312,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,1908.63
93,MSI GF63 9RCX,New,For Work and Study,MSI,1.24,2539,Some description about laptop MSI GF63 9RCX,12,Default Garanty MSI,1887.15
94,HP 255 G7,Used,For Business,HP,1.5,1790,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,1939.38
95,Lenovo IdeaPad S34014IWL,Used,For Business,Lenovo,1.5,2312,Some description about laptop Lenovo IdeaPad S34014IWL,12,Default Garanty Used laptops,746.44
96,Apple MacBook Pro,New,Gaming,Apple,1.5,1234,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,809.37
97,Microsoft Surface Laptop 3 15,Used,For Business,Microsoft,2.5,2312,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,537.24
