ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,MSI GF63 9RCX,New,Gaming,MSI,2.5,1245,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,1768.42
2,Acer Nitro 5,New,For Work and Study,Acer,2.34,1790,Some description about laptop Acer Nitro 5,1,Default Garanty Acer,612.88
3,Dell Inspiron G5 15 5587,Used,For Work and Study,Dell,1.5,1790,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1233.43
4,Acer Aspire 5 A51554G,New,For Simple Tasks,Acer,2.78,1790,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,506.32
5,Microsoft Surface Laptop 3 15,Used,For Work and Study,Microsoft,2.56,1790,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,820.80
6,HP Envy 17ce0005ur,Used,For Simple Tasks,HP,1.24,2356,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,920.67
7,Apple MacBook Pro,New,For Business,Apple,1.5,1234,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,625.78
8,Apple MacBook Air 13,Used,For Simple Tasks,Apple,1.5,2356,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,1216.63
9,Google Pixelbook Go 256GB,New,For Simple Tasks,Google,1.24,1245,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1712.40
10,Google Pixelbook Go 256GB,New,Thin,Google,2.5,1234,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1898.37
11,Asus ROG Strix G531GT,Used,For Cut Design,Asus,1.24,2356,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1308.11
12,Google Pixelbook Go 256GB,New,For Cut Design,Google,2.34,1790,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,1665.81
13,Microsoft Surface Laptop 3 15,New,For Cut Design,Microsoft,2.56,2536,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,571.97
14,HP 255 G7,Used,For Simple Tasks,HP,2.5,2539,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1960.69
15,HP 255 G7,Used,Gaming,HP,1.35,2312,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,1939.17
16,HP Pavilion Gaming 15cx0027ua,Used,For Cut Design,HP,2.34,1245,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1107.77
17,Macbook Pro 15 Retina,New,For Work and Study,Apple,2.34,2312,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,699.37
18,Microsoft Surface Laptop 3 15,Used,For Work and Study,Microsoft,1.5,1305,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1969.70
19,Microsoft Surface Laptop 3 15,Used,Gaming,Microsoft,1.35,1790,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,1557.79
20,Dell Inspiron G5 15 5587,Used,Gaming,Dell,1.35,1790,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1479.27
21,HP Pavilion Gaming 15cx0027ua,New,Thin,HP,2.34,1790,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,1406.08
22,Lenovo IdeaPad S34014IWL,Used,For Simple Tasks,Lenovo,1.5,1245,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,504.34
23,Apple MacBook Air 13,Used,For Work and Study,Apple,1.5,2312,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1668.37
