ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,HP 255 G7,Used,For Business,HP,2.56,1790,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1428.72
2,HP Pavilion Gaming 15cx0027ua,New,Gaming,HP,2.56,1234,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1684.27
3,Dell Inspiron G5 15 5587,Used,Thin,Dell,1.35,2539,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1245.41
4,Acer Aspire 5 A51554G,New,For Work and Study,Acer,2.5,1245,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,643.49
5,Apple MacBook Pro,New,Gaming,Apple,2.78,2312,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,1334.39
6,HP Pavilion Gaming 15cx0027ua,Used,For Cut Design,HP,1.24,1245,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1968.14
7,Apple MacBook Air 13,Used,Gaming,Apple,2.56,1790,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,594.21
8,Google Pixelbook Go 256GB,New,For Work and Study,Google,1.5,1790,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1346.26
9,Dream Machines RS206017,New,For Work and Study,Dream Machines,2.5,1245,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1238.42
10,HP Pavilion Gaming 15cx0027ua,New,For Simple Tasks,HP,1.5,2539,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1809.39
11,HP Envy 17ce0005ur,Used,For Business,HP,2.34,1305,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1002.84
12,Acer Aspire 5 A51554G,New,For Work and Study,Acer,2.34,2536,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,1419.49
13,MSI GL65 9SD206XRO,Used,Gaming,MSI,1.24,1790,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1455.25
14,Asus ROG Strix G531GT,Used,For Work and Study,Asus,2.5,2539,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,509.19
15,Acer Aspire 5 A51554G,New,Thin,Acer,2.34,2356,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,918.94
16,Lenovo IdeaPad S34014IWL,Used,For Simple Tasks,Lenovo,1.35,2312,Some description about laptop Lenovo IdeaPad S34014IWL,12,Default Garanty Used laptops,1110.33
17,Macbook Pro 15 Retina,New,For Cut Design,Apple,2.78,2536,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,869.65
18,MSI GL65 9SD206XRO,New,Gaming,MSI,2.78,2536,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1778.61
19,Asus ROG Strix G531GT,Used,For Business,Asus,1.35,1305,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1742.69
20,Acer Nitro 5,New,Gaming,Acer,1.24,2536,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,783.96
21,Asus ROG Strix G531GT,Used,Thin,Asus,2.78,1234,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1379.00
22,Macbook Pro 15 Retina,New,Thin,Apple,1.5,1245,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,709.35
23,Apple MacBook Air 13,Used,For Cut Design,Apple,1.24,1790,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,662.80
