ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,MSI GL65 9SD206XRO,Used,Thin,MSI,2.78,1245,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,789.00
2,Macbook Pro 15 Retina,Used,Thin,Apple,1.35,2536,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,528.68
3,Dell Inspiron G5 15 5587,Used,For Work and Study,Dell,2.56,2539,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1167.71
4,Macbook Pro 15 Retina,Used,For Work and Study,Apple,1.24,2536,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,1672.05
5,MSI GL65 9SD206XRO,New,For Cut Design,MSI,1.5,1790,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,612.51
6,Acer Aspire 5 A51554G,New,Gaming,Acer,1.5,2539,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,873.75
7,Google Pixelbook Go 256GB,New,For Business,Google,2.5,2539,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,1096.14
8,Lenovo IdeaPad 33015AST,New,For Cut Design,Lenovo,1.35,2536,Some description about laptop Lenovo IdeaPad 33015AST,12,Default Garanty Used laptops,1363.61
9,HP Pavilion Gaming 15cx0027ua,Used,For Cut Design,HP,1.5,1245,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,1690.65
10,MSI GL65 9SD206XRO,New,Gaming,MSI,2.78,2536,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1027.07
11,Asus ROG STRIX 5,New,For Business,Asus,2.34,2536,Some description about laptop Asus ROG STRIX 5,6,Default Garanty Asus,1530.57
12,Google Pixelbook Go 256GB,New,For Work and Study,Google,1.5,2536,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,1634.69
13,Microsoft Surface Laptop 3 15,Used,For Cut Design,Microsoft,1.24,2536,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,1415.16
14,Acer Nitro 5,New,Thin,Acer,1.35,1305,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,858.52
15,Acer Nitro 5,New,Gaming,Acer,2.56,1245,Some description about laptop Acer Nitro 5,1,Default Garanty Acer,1383.93
16,Google Pixelbook Go 256GB,New,For Work and Study,Google,2.78,1790,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,850.30
17,HP 255 G7,Used,Thin,HP,2.78,2356,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,917.98
18,Dell Inspiron G5 15 5587,Used,For Simple Tasks,Dell,1.24,2356,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,557.78
19,Dell Inspiron G5 15 5587,Used,Thin,Dell,1.24,1305,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1342.62
20,Apple MacBook Air 13,New,For Simple Tasks,Apple,2.34,1305,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,827.46
21,Dell Inspiron G5 15 5587,Used,Thin,Dell,1.24,2536,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1856.47
22,HP 255 G7,Used,For Simple Tasks,HP,1.35,1245,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1321.46
23,Dream Machines RS206017,New,For Cut Design,Dream Machines,2.78,1305,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,842.90
24,Apple MacBook Air 13,Used,For Business,Apple,1.35,2312,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1217.58
25,Dell Inspiron G5 15 5587,Used,For Simple Tasks,Dell,2.5,1245,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1148.67
26,Macbook Pro 15 Retina,Used,For Cut Design,Apple,1.5,2539,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1036.47
27,MSI GF63 9RCX,New,Gaming,MSI,1.24,2536,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,1657.96
28,HP 255 G7,Used,For Work and Study,HP,2.34,2356,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1891.62
