ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Asus ROG Strix G531GT,Used,Gaming,Asus,1.5,2536,Some description about laptop Asus ROG Strix G531GT,6,Default Garanty Used laptops,899.61
2,Dell Inspiron G5 15 5587,Used,For Business,Dell,2.56,1234,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,786.16
3,Microsoft Surface Laptop 3 15,New,Thin,Microsoft,2.56,1790,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,811.22
4,Acer Aspire 5 A51554G,Used,For Simple Tasks,Acer,2.34,2539,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,759.89
5,Asus ROG Strix G531GT,Used,For Business,Asus,2.78,1305,Some description about laptop Asus ROG Strix G531GT,6,Default Garanty Used laptops,1050.76
6,HP 255 G7,Used,For Cut Design,HP,2.5,2356,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1162.68
7,Dell Inspiron G5 15 5587,Used,For Work and Study,Dell,1.5,2536,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1940.69
8,HP Pavilion Gaming 15cx0027ua,New,Gaming,HP,2.34,1245,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,1145.64
9,Apple MacBook Air 13,Used,For Business,Apple,2.78,2312,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1011.68
10,Lenovo IdeaPad S34014IWL,New,For Business,Lenovo,2.5,1234,Some description about laptop Lenovo IdeaPad S34014IWL,6,Default Garanty Used laptops,1917.70
11,Dream Machines RS206017,New,Gaming,Dream Machines,2.34,2539,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,1105.33
12,Dream Machines RS206017,Used,For Work and Study,Dream Machines,2.5,2539,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,1259.10
13,Lenovo IdeaPad 33015AST,Used,For Simple Tasks,Lenovo,2.78,2356,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,1236.31
14,Apple MacBook Pro,New,For Work and Study,Apple,1.5,2539,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,953.16
15,MSI GL65 9SD206XRO,New,Gaming,MSI,2.78,1790,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1911.13
16,Google Pixelbook Go 256GB,New,Thin,Google,2.5,2536,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1657.67
17,Dream Machines RS206017,Used,For Work and Study,Dream Machines,2.34,1305,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,1498.14
18,Acer Nitro 5,New,For Simple Tasks,Acer,1.24,2536,Some description about laptop Acer Nitro 5,12,Default Garanty Acer,1979.69
19,MSI GF63 9RCX,New,For Work and Study,MSI,1.35,2356,Some description about laptop MSI GF63 9RCX,12,Default Garanty MSI,1423.00
20,Dell Inspiron G5 15 5587,Used,For Simple Tasks,Dell,2.78,1305,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,657.06
21,Asus ROG Strix G531GT,Used,Thin,Asus,1.24,1234,Some description about laptop Asus ROG Strix G531GT,6,Default Garanty Used laptops,741.73
22,Dream Machines RS206017,New,For Cut Design,Dream Machines,1.5,2312,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,1059.91
23,Lenovo IdeaPad S34014IWL,Used,Gaming,Lenovo,2.78,1790,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,1094.65
24,HP 255 G7,Used,For Business,HP,2.5,2539,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1775.43
25,Lenovo IdeaPad 33015AST,New,For Simple Tasks,Lenovo,2.56,2312,Some description about laptop Lenovo IdeaPad 33015AST,12,Default Garanty Used laptops,1206.65
