ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,MSI GL65 9SD206XRO,Used,For Cut Design,MSI,2.56,1790,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,730.26
2,Microsoft Surface Laptop 3 15,Used,Thin,Microsoft,1.5,2312,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,925.30
3,HP Envy 17ce0005ur,Used,Thin,HP,2.34,1790,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,657.07
4,Microsoft Surface Laptop 3 15,New,Gaming,Microsoft,2.34,2356,Some description about laptop Microsoft Surface Laptop 3 15,6,Default Garanty Microsoft,1889.10
5,HP Envy 17ce0005ur,New,For Cut Design,HP,2.78,1245,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,1008.10
6,Apple MacBook Pro,New,For Work and Study,Apple,1.35,1305,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,708.21
7,MSI GF63 9RCX,New,For Simple Tasks,MSI,1.24,2539,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,1356.43
8,HP Pavilion Gaming 15cx0027ua,Used,Thin,HP,1.5,2356,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1428.24
9,Acer Nitro 5,New,For Simple Tasks,Acer,1.5,2539,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,1933.00
10,Apple MacBook Pro,New,Gaming,Apple,2.78,2356,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1346.12
11,Dell Inspiron G5 15 5587,Used,For Business,Dell,2.56,1234,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1732.63
12,MSI GF63 9RCX,New,For Simple Tasks,MSI,1.24,2539,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,1653.36
13,Asus ROG STRIX 5,New,For Cut Design,Asus,2.5,1305,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,826.50
14,Acer Nitro 5,New,Thin,Acer,2.56,1234,Some description about laptop Acer Nitro 5,12,Default Garanty Acer,1643.35
15,Google Pixelbook Go 256GB,New,Thin,Google,2.5,1790,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,998.08
16,Asus ROG STRIX 5,New,For Cut Design,Asus,1.35,2536,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,925.87
17,HP 255 G7,Used,Thin,HP,2.56,2356,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1782.54
18,Asus ROG STRIX 5,New,For Business,Asus,2.56,2356,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,1182.04
19,Google Pixelbook Go 256GB,New,For Work and Study,Google,2.78,2356,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,561.14
20,Google Pixelbook Go 256GB,New,For Cut Design,Google,1.24,1305,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1839.55
21,Asus ROG STRIX 5,New,For Cut Design,Asus,2.78,1305,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,692.74
22,Apple MacBook Air 13,New,For Work and Study,Apple,2.78,2312,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1604.21
23,Asus ROG STRIX 5,New,For Simple Tasks,Asus,2.34,2539,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,1917.47
24,MSI GL65 9SD206XRO,New,For Business,MSI,1.35,2539,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,755.65
25,HP 255 G7,Used,Gaming,HP,1.5,1305,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,514.61
26,HP Envy 17ce0005ur,Used,Gaming,HP,1.5,1245,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,1418.69
27,Microsoft Surface Laptop 3 15,Used,Gaming,Microsoft,2.5,2312,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1760.51
28,Asus ROG Strix G531GT,Used,For Business,Asus,2.5,2539,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1446.21
29,MSI GL65 9SD206XRO,New,For Cut Design,MSI,1.24,2356,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1753.82
30,MSI GL65 9SD206XRO,Used,For Business,MSI,1.24,2312,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1484.53
31,MSI GF63 9RCX,New,For Work and Study,MSI,2.34,1245,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,1454.19
32,HP Envy 17ce0005ur,New,Gaming,HP,2.56,1245,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,895.07
33,HP Pavilion Gaming 15cx0027ua,Used,Thin,HP,2.78,2539,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,1953.54
34,Asus ROG STRIX 5,New,Thin,Asus,2.34,2536,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,1030.56
35,Apple MacBook Air 13,Used,For Business,Apple,2.5,2356,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,586.64
36,Lenovo IdeaPad S34014IWL,New,For Simple Tasks,Lenovo,2.5,1245,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,847.94
37,Lenovo IdeaPad 33015AST,New,For Work and Study,Lenovo,2.34,2312,Some description about laptop Lenovo IdeaPad 33015AST,1,Default Garanty Used laptops,1091.63
38,HP Pavilion Gaming 15cx0027ua,Used,Thin,HP,2.56,1790,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,778.01
39,Apple MacBook Pro,New,Gaming,Apple,2.56,1790,Some description about laptop Apple MacBook Pro,1,Default Garanty Apple,1542.35
40,HP Pavilion Gaming 15cx0027ua,New,Gaming,HP,1.24,1305,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,1118.20
41,Apple MacBook Pro,New,For Cut Design,Apple,2.78,2536,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,1356.43
42,MSI GF63 9RCX,New,For Business,MSI,2.56,2356,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,1533.40
43,HP 255 G7,Used,For Cut Design,HP,1.35,2312,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1530.32
44,Asus ROG STRIX 5,New,Thin,Asus,2.34,1305,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,595.17
45,HP 255 G7,Used,For Work and Study,HP,2.34,1245,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,1151.06
46,Asus ROG Strix G531GT,Used,For Simple Tasks,Asus,2.5,2536,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,875.67
47,HP 255 G7,Used,For Cut Design,HP,1.5,2539,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,952.27
48,Acer Aspire 5 A51554G,New,For Work and Study,Acer,2.78,2539,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,1667.65
49,Apple MacBook Air 13,New,For Work and Study,Apple,2.34,2536,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,515.93
50,Acer Nitro 5,New,For Simple Tasks,Acer,1.5,1790,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,545.42
