ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Lenovo IdeaPad S34014IWL,New,For Simple Tasks,Lenovo,2.34,1305,Some description about laptop Lenovo IdeaPad S34014IWL,12,Default Garanty Used laptops,1655.88
2,Acer Nitro 5,New,For Cut Design,Acer,2.34,2312,Some description about laptop Acer Nitro 5,12,Default Garanty Acer,1230.89
3,Dell Inspiron G5 15 5587,Used,For Business,Dell,1.5,2356,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,1109.11
4,Apple MacBook Pro,New,Gaming,Apple,2.78,2312,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,904.86
5,HP Pavilion Gaming 15cx0027ua,New,For Business,HP,2.34,1790,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1837.69
6,Lenovo IdeaPad 33015AST,Used,Gaming,Lenovo,1.5,2356,Some description about laptop Lenovo IdeaPad 33015AST,12,Default Garanty Used laptops,1736.64
7,Macbook Pro 15 Retina,New,Thin,Apple,2.78,1790,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,616.93
8,Apple MacBook Air 13,Used,For Work and Study,Apple,2.34,2539,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,593.46
9,Lenovo IdeaPad 33015AST,Used,For Simple Tasks,Lenovo,1.35,1790,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,1719.14
10,Asus ROG STRIX 5,New,Gaming,Asus,1.24,2312,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,1431.67
11,HP Envy 17ce0005ur,New,For Business,HP,1.24,2539,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,1475.22
12,Microsoft Surface Laptop 3 15,Used,For Work and Study,Microsoft,2.78,2312,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,1402.27
13,Acer Aspire 5 A51554G,New,For Simple Tasks,Acer,2.78,2539,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,1424.06
14,MSI GL65 9SD206XRO,Used,For Business,MSI,1.24,1305,Some description about laptop MSI GL65 9SD206XRO,12,Default Garanty Used laptops,849.84
15,Acer Aspire 5 A51554G,New,Thin,Acer,1.24,1305,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,723.47
16,Macbook Pro 15 Retina,Used,For Business,Apple,2.34,1245,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,713.63
17,Dell Inspiron G5 15 5587,Used,For Cut Design,Dell,2.34,2539,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1488.57
18,Dream Machines RS206017,New,For Cut Design,Dream Machines,2.5,2539,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,1842.17
19,Acer Nitro 5,New,Thin,Acer,1.5,1245,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,557.88
20,Apple MacBook Air 13,New,Gaming,Apple,1.24,1245,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,693.88
21,HP Envy 17ce0005ur,Used,For Simple Tasks,HP,1.24,2536,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1317.71
22,Apple MacBook Pro,New,Gaming,Apple,2.5,1790,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1977.20
23,HP 255 G7,Used,For Simple Tasks,HP,2.5,2539,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1570.77
24,Lenovo IdeaPad S34014IWL,New,For Business,Lenovo,2.56,1245,Some description about laptop Lenovo IdeaPad S34014IWL,6,Default Garanty Used laptops,1446.83
25,Apple MacBook Air 13,Used,For Cut Design,Apple,1.35,1790,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,1965.05
26,Macbook Pro 15 Retina,Used,For Business,Apple,1.5,1790,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1735.63
27,Apple MacBook Pro,New,For Simple Tasks,Apple,1.5,2356,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,562.80
