ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Apple MacBook Air 13,New,Thin,Apple,1.24,1305,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1454.46
2,MSI GF63 9RCX,New,For Work and Study,MSI,1.24,1305,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,741.90
3,Apple MacBook Pro,New,For Simple Tasks,Apple,1.5,2539,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,823.40
4,Microsoft Surface Laptop 3 15,New,For Simple Tasks,Microsoft,1.35,2356,Some description about laptop Microsoft Surface Laptop 3 15,6,Default Garanty Microsoft,1005.42
5,Macbook Pro 15 Retina,New,For Cut Design,Apple,1.24,2539,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1984.20
6,MSI GL65 9SD206XRO,Used,For Work and Study,MSI,2.5,2536,Some description about laptop MSI GL65 9SD206XRO,6,Default Garanty Used laptops,1194.32
7,Lenovo IdeaPad 33015AST,New,Thin,Lenovo,1.35,2536,Some description about laptop Lenovo IdeaPad 33015AST,12,Default Garanty Used laptops,800.72
8,Asus ROG STRIX 5,New,For Simple Tasks,Asus,2.78,1305,Some description about laptop Asus ROG STRIX 5,6,Default Garanty Asus,657.15
9,Asus ROG STRIX 5,New,For Work and Study,Asus,1.5,1305,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,670.24
10,Lenovo IdeaPad 33015AST,New,Thin,Lenovo,2.5,1790,Some description about laptop Lenovo IdeaPad 33015AST,1,Default Garanty Used laptops,720.62
11,Asus ROG Strix G531GT,Used,For Simple Tasks,Asus,2.5,1305,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1725.04
12,Acer Nitro 5,New,For Business,Acer,2.56,1245,Some description about laptop Acer Nitro 5,12,Default Garanty Acer,650.07
13,Apple MacBook Pro,New,Gaming,Apple,1.5,1790,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,614.13
14,Apple MacBook Pro,New,For Simple Tasks,Apple,2.78,2312,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,1853.38
15,MSI GF63 9RCX,New,For Simple Tasks,MSI,1.35,1234,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,1208.99
16,HP 255 G7,Used,For Business,HP,1.5,2539,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,909.46
17,Google Pixelbook Go 256GB,New,Thin,Google,2.56,1234,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,952.99
18,HP 255 G7,Used,Thin,HP,1.35,2356,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,835.55
19,Lenovo IdeaPad S34014IWL,New,For Business,Lenovo,1.24,1790,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,1276.74
20,HP 255 G7,Used,For Work and Study,HP,2.34,2356,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1281.48
21,Lenovo IdeaPad S34014IWL,New,For Work and Study,Lenovo,2.56,2536,Some description about laptop Lenovo IdeaPad S34014IWL,12,Default Garanty Used laptops,1479.13
22,Acer Aspire 5 A51554G,New,For Business,Acer,2.56,2356,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,1239.80
