ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Dream Machines RS206017,New,Gaming,Dream Machines,1.5,1245,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,1404.30
2,Dell Inspiron G5 15 5587,Used,For Cut Design,Dell,2.78,2312,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,565.35
3,HP 255 G7,Used,Thin,HP,1.24,2539,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,811.27
4,HP Pavilion Gaming 15cx0027ua,New,Thin,HP,2.34,1305,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,948.41
5,Lenovo IdeaPad S34014IWL,Used,Gaming,Lenovo,1.35,2536,Some description about laptop Lenovo IdeaPad S34014IWL,1,Default Garanty Used laptops,878.90
6,Dell Inspiron G5 15 5587,Used,Thin,Dell,1.24,2356,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1084.69
7,HP 255 G7,Used,For Simple Tasks,HP,2.34,2536,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1912.71
8,Asus ROG STRIX 5,New,For Simple Tasks,Asus,2.5,1305,Some description about laptop Asus ROG STRIX 5,6,Default Garanty Asus,1960.92
9,HP 255 G7,Used,Gaming,HP,2.34,1305,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,663.43
10,Lenovo IdeaPad 33015AST,Used,For Cut Design,Lenovo,1.35,1234,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,906.48
11,Apple MacBook Pro,New,Gaming,Apple,1.5,2539,Some description about laptop Apple MacBook Pro,1,Default Garanty Apple,1946.85
12,Google Pixelbook Go 256GB,New,For Business,Google,2.56,2312,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,531.59
13,Acer Aspire 5 A51554G,New,For Work and Study,Acer,2.78,2312,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,725.46
14,HP Pavilion Gaming 15cx0027ua,New,For Simple Tasks,HP,2.5,1305,Some description about laptop HP Pavilion Gaming 15cx0027ua,6,Default Garanty HP,641.43
15,HP 255 G7,Used,Gaming,HP,1.5,1245,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1032.17
