ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Microsoft Surface Laptop 3 15,Used,For Work and Study,Microsoft,1.24,2539,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,1521.24
2,Microsoft Surface Laptop 3 15,New,For Simple Tasks,Microsoft,2.34,2539,Some description about laptop Microsoft Surface Laptop 3 15,6,Default Garanty Microsoft,1767.04
3,Lenovo IdeaPad S34014IWL,New,For Work and Study,Lenovo,1.35,2356,Some description about laptop Lenovo IdeaPad S34014IWL,12,Default Garanty Used laptops,1170.31
4,Acer Aspire 5 A51554G,New,For Simple Tasks,Acer,1.35,2536,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,1861.05
5,Dream Machines RS206017,Used,For Work and Study,Dream Machines,2.56,2356,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,1100.91
6,Lenovo IdeaPad S34014IWL,New,Thin,Lenovo,1.24,2536,Some description about laptop Lenovo IdeaPad S34014IWL,6,Default Garanty Used laptops,1577.10
7,HP Envy 17ce0005ur,Used,Gaming,HP,1.35,1790,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,1634.03
8,Dream Machines RS206017,New,Gaming,Dream Machines,2.5,2539,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1581.46
9,Google Pixelbook Go 256GB,New,For Business,Google,1.5,2356,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,842.57
10,Apple MacBook Air 13,Used,For Cut Design,Apple,2.78,1305,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,749.83
11,Google Pixelbook Go 256GB,New,For Business,Google,1.35,1305,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1341.84
12,Acer Nitro 5,New,Gaming,Acer,1.24,2536,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,1890.35
13,Google Pixelbook Go 256GB,New,Gaming,Google,1.24,2539,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1178.91
14,Asus ROG Strix G531GT,Used,For Business,Asus,1.35,2539,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1518.74
15,Dell Inspiron G5 15 5587,Used,Thin,Dell,2.56,2536,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1033.00
16,Dream Machines RS206017,New,For Work and Study,Dream Machines,2.78,2539,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,898.04
17,HP Pavilion Gaming 15cx0027ua,New,For Business,HP,2.78,1790,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1174.88
18,MSI GL65 9SD206XRO,New,For Business,MSI,2.34,1790,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1000.90
19,HP 255 G7,Used,Thin,HP,2.56,1305,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1519.59
20,MSI GF63 9RCX,New,For Work and Study,MSI,2.56,2536,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,1798.11
21,Dell Inspiron G5 15 5587,Used,For Cut Design,Dell,2.5,1790,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,537.39
22,Google Pixelbook Go 256GB,New,For Cut Design,Google,2.78,2312,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,936.71
23,HP 255 G7,Used,For Business,HP,2.5,1234,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,525.61
24,Macbook Pro 15 Retina,New,For Work and Study,Apple,1.5,2536,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1597.10
25,Lenovo IdeaPad 33015AST,New,For Cut Design,Lenovo,1.5,1234,Some description about laptop Lenovo IdeaPad 33015AST,12,Default Garanty Used laptops,1181.23
26,Dream Machines RS206017,New,Thin,Dream Machines,2.56,2312,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,677.02
27,Asus ROG STRIX 5,New,For Business,Asus,1.35,2356,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,1904.46
28,HP Envy 17ce0005ur,Used,For Simple Tasks,HP,2.34,1234,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,1967.21
29,MSI GF63 9RCX,New,For Simple Tasks,MSI,1.35,2356,Some description about laptop MSI GF63 9RCX,12,Default Garanty MSI,881.84
30,MSI GL65 9SD206XRO,New,For Cut Design,MSI,1.5,2539,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,914.29
31,Microsoft Surface Laptop 3 15,Used,For Cut Design,Microsoft,1.5,1234,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,605.21
32,Dell Inspiron G5 15 5587,Used,For Work and Study,Dell,1.24,1245,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1825.20
33,Acer Nitro 5,New,For Simple Tasks,Acer,2.78,2356,Some description about laptop Acer Nitro 5,1,Default Garanty Acer,568.12
34,Asus ROG STRIX 5,New,For Simple Tasks,Asus,1.24,1245,Some description about laptop Asus ROG STRIX 5,6,Default Garanty Asus,1376.86
35,Acer Nitro 5,New,For Cut Design,Acer,1.35,2539,Some description about laptop Acer Nitro 5,1,Default Garanty Acer,1254.64
36,Apple MacBook Pro,New,For Work and Study,Apple,2.56,1234,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,1009.14
37,MSI GF63 9RCX,New,For Work and Study,MSI,1.35,1305,Some description about laptop MSI GF63 9RCX,6,Default Garanty MSI,837.84
38,Apple MacBook Air 13,Used,For Business,Apple,2.34,2536,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,1709.71
39,Dell Inspiron G5 15 5587,Used,Gaming,Dell,2.56,1234,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,1434.86
40,HP Envy 17ce0005ur,Used,Thin,HP,2.34,1234,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1155.26
41,Google Pixelbook Go 256GB,New,For Work and Study,Google,1.5,1305,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1959.78
42,HP Envy 17ce0005ur,New,Thin,HP,1.24,1234,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,1483.82
43,Dream Machines RS206017,Used,For Cut Design,Dream Machines,1.24,1790,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,950.96
44,Asus ROG Strix G531GT,Used,For Work and Study,Asus,2.5,2312,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1543.60
45,Microsoft Surface Laptop 3 15,Used,Thin,Microsoft,2.5,2539,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,816.87
46,Dream Machines RS206017,New,For Work and Study,Dream Machines,2.78,2312,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1693.44
47,Macbook Pro 15 Retina,New,For Work and Study,Apple,2.34,2539,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1723.12
48,HP Envy 17ce0005ur,New,For Work and Study,HP,1.24,1245,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,1964.47
49,Apple MacBook Pro,New,Thin,Apple,2.56,1245,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,849.54
50,Dell Inspiron G5 15 5587,Used,For Business,Dell,1.24,1305,Some description about laptop Dell Inspiron G5 15 5587,6,Default Garanty Used laptops,1460.86
51,HP 255 G7,Used,For Cut Design,HP,2.5,2312,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,942.73
52,HP Envy 17ce0005ur,Used,For Cut Design,HP,2.34,2539,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,1094.01
53,Apple MacBook Air 13,Used,For Simple Tasks,Apple,2.78,1245,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,1795.94
54,MSI GL65 9SD206XRO,Used,For Business,MSI,2.5,1245,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1454.33
55,Dream Machines RS206017,New,For Cut Design,Dream Machines,2.34,1305,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,708.59
56,Acer Aspire 5 A51554G,Used,Gaming,Acer,2.78,2312,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,1728.69
57,HP Pavilion Gaming 15cx0027ua,Used,For Cut Design,HP,2.78,2536,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1574.57
58,Macbook Pro 15 Retina,Used,For Work and Study,Apple,1.35,2312,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,573.93
59,HP Envy 17ce0005ur,Used,Gaming,HP,2.5,1245,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,997.21
60,Dream Machines RS206017,Used,For Business,Dream Machines,2.34,1245,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,1411.60
61,Microsoft Surface Laptop 3 15,New,For Work and Study,Microsoft,1.35,1245,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,1249.85
62,Macbook Pro 15 Retina,Used,For Work and Study,Apple,2.78,1234,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1352.96
63,Acer Nitro 5,New,Thin,Acer,1.5,1234,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,686.17
64,HP Pavilion Gaming 15cx0027ua,Used,Thin,HP,2.34,2356,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,522.86
65,Asus ROG Strix G531GT,Used,For Business,Asus,2.5,2536,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,635.07
66,Apple MacBook Pro,New,For Simple Tasks,Apple,1.5,2356,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,812.87
67,Lenovo IdeaPad S34014IWL,New,For Cut Design,Lenovo,2.56,1305,Some description about laptop Lenovo IdeaPad S34014IWL,12,Default Garanty Used laptops,1083.65
68,Apple MacBook Pro,New,For Business,Apple,2.34,1790,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1334.78
69,Google Pixelbook Go 256GB,New,For Work and Study,Google,1.24,2312,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1882.60
70,HP 255 G7,Used,Thin,HP,1.24,1234,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,1858.99
71,HP Envy 17ce0005ur,Used,Gaming,HP,1.24,2312,Some description about laptop HP Envy 17ce0005ur,1,Default Garanty HP,1836.21
72,Lenovo IdeaPad 33015AST,New,Thin,Lenovo,2.56,2356,Some description about laptop Lenovo IdeaPad 33015AST,1,Default Garanty Used laptops,685.61
73,Google Pixelbook Go 256GB,New,For Work and Study,Google,1.5,1790,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,1152.92
74,Dream Machines RS206017,Used,For Simple Tasks,Dream Machines,2.5,2356,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,970.31
75,MSI GF63 9RCX,New,For Business,MSI,1.5,1234,Some description about laptop MSI GF63 9RCX,12,Default Garanty MSI,1665.04
76,Asus ROG Strix G531GT,Used,For Business,Asus,1.35,1245,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1390.24
77,HP Pavilion Gaming 15cx0027ua,Used,For Cut Design,HP,2.34,2539,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1231.77
78,MSI GL65 9SD206XRO,Used,For Business,MSI,1.35,1790,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1074.55
79,Dream Machines RS206017,Used,For Simple Tasks,Dream Machines,2.5,1245,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,673.59
80,Macbook Pro 15 Retina,Used,For Work and Study,Apple,2.5,1245,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,1810.14
81,Acer Nitro 5,New,Gaming,Acer,1.24,2356,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,1557.01
82,Lenovo IdeaPad 33015AST,New,For Business,Lenovo,1.35,2539,Some description about laptop Lenovo IdeaPad 33015AST,12,Default Garanty Used laptops,1375.05
