ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,MSI GF63 9RCX,New,For Cut Design,MSI,2.34,1305,Some description about laptop MSI GF63 9RCX,12,Default Garanty MSI,1650.67
2,Asus ROG Strix G531GT,Used,For Cut Design,Asus,2.78,1245,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1567.03
3,HP Envy 17ce0005ur,Used,Gaming,HP,2.78,2539,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1932.96
4,Apple MacBook Air 13,Used,For Cut Design,Apple,1.24,2539,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,981.88
5,Apple MacBook Pro,New,For Simple Tasks,Apple,1.24,2536,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1753.12
6,Acer Nitro 5,New,For Work and Study,Acer,1.24,2356,Some description about laptop Acer Nitro 5,1,Default Garanty Acer,1043.73
7,Dell Inspiron G5 15 5587,Used,For Business,Dell,2.34,1305,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,750.84
8,Dream Machines RS206017,New,For Cut Design,Dream Machines,1.35,1245,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,1891.77
9,Asus ROG Strix G531GT,Used,Thin,Asus,2.56,2356,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1191.19
10,Asus ROG Strix G531GT,Used,For Simple Tasks,Asus,2.5,1790,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1045.83
11,Dell Inspiron G5 15 5587,Used,For Cut Design,Dell,1.5,2312,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1813.20
12,Apple MacBook Pro,New,For Business,Apple,2.5,2539,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,997.37
13,Acer Aspire 5 A51554G,New,For Simple Tasks,Acer,2.34,2356,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,1822.03
14,Microsoft Surface Laptop 3 15,New,For Business,Microsoft,2.56,2356,Some description about laptop Microsoft Surface Laptop 3 15,1,Default Garanty Microsoft,1653.80
15,MSI GF63 9RCX,New,For Cut Design,MSI,2.78,2356,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,817.05
16,Apple MacBook Air 13,Used,For Simple Tasks,Apple,1.35,1245,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,753.50
17,Lenovo IdeaPad S34014IWL,New,Thin,Lenovo,1.5,1305,Some description about laptop Lenovo IdeaPad S34014IWL,12,Default Garanty Used laptops,1782.58
18,Dell Inspiron G5 15 5587,Used,Thin,Dell,1.35,2312,Some description about laptop Dell Inspiron G5 15 5587,1,Default Garanty Used laptops,1176.93
19,Acer Nitro 5,New,For Business,Acer,1.35,2539,Some description about laptop Acer Nitro 5,12,Default Garanty Acer,1097.94
20,Apple MacBook Air 13,Used,For Business,Apple,2.34,2356,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,1122.17
21,HP Pavilion Gaming 15cx0027ua,Used,For Cut Design,HP,2.5,2539,Some description about laptop HP Pavilion Gaming 15cx0027ua,1,Default Garanty HP,918.29
22,MSI GL65 9SD206XRO,New,For Work and Study,MSI,2.5,1305,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1575.38
23,HP 255 G7,Used,Gaming,HP,1.24,2312,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,1402.91
24,Asus ROG Strix G531GT,Used,Gaming,Asus,2.56,2356,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1869.15
25,Asus ROG STRIX 5,New,For Business,Asus,1.5,2356,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,1716.77
26,Acer Aspire 5 A51554G,New,For Business,Acer,2.56,2356,Some description about laptop Acer Aspire 5 A51554G,6,Default Garanty Used laptops,1997.96
27,HP 255 G7,Used,For Business,HP,2.56,1245,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,1841.13
28,Asus ROG Strix G531GT,Used,Thin,Asus,1.24,2536,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1531.49
29,Macbook Pro 15 Retina,New,For Cut Design,Apple,2.34,2539,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,910.86
30,Dream Machines RS206017,New,For Business,Dream Machines,2.5,2356,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,1609.94
31,HP 255 G7,Used,Gaming,HP,1.35,2539,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,500.99
32,Dream Machines RS206017,Used,For Business,Dream Machines,2.34,2356,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,1581.01
33,Dream Machines RS206017,New,For Work and Study,Dream Machines,1.35,1305,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1632.16
34,Dell Inspiron G5 15 5587,Used,For Simple Tasks,Dell,2.78,2312,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1214.23
35,Dream Machines RS206017,New,For Cut Design,Dream Machines,2.34,1234,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1537.28
36,Asus ROG STRIX 5,New,For Cut Design,Asus,2.56,2536,Some description about laptop Asus ROG STRIX 5,6,Default Garanty Asus,1833.72
37,Dream Machines RS206017,Used,For Cut Design,Dream Machines,2.5,2536,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,1939.42
38,HP Envy 17ce0005ur,New,For Business,HP,2.78,2536,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,1173.51
39,HP Envy 17ce0005ur,Used,For Business,HP,2.78,2312,Some description about laptop HP Envy 17ce0005ur,12,Default Garanty HP,1270.97
40,Dream Machines RS206017,New,For Work and Study,Dream Machines,2.34,2536,Some description about laptop Dream Machines RS206017,12,Default Garanty Used laptops,1644.55
41,Google Pixelbook Go 256GB,New,Gaming,Google,1.24,1790,Some description about laptop Google Pixelbook Go 256GB,12,Default Garanty Google,1194.73
42,MSI GF63 9RCX,New,For Cut Design,MSI,2.78,2539,Some description about laptop MSI GF63 9RCX,1,Default Garanty MSI,923.95
43,Apple MacBook Pro,New,For Cut Design,Apple,1.35,2312,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,621.18
44,MSI GL65 9SD206XRO,Used,Gaming,MSI,1.5,1234,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1740.45
45,HP 255 G7,Used,Gaming,HP,2.34,1234,Some description about laptop HP 255 G7,6,Default Garanty Used laptops,1314.39
46,Google Pixelbook Go 256GB,New,For Simple Tasks,Google,1.24,1234,Some description about laptop Google Pixelbook Go 256GB,6,Default Garanty Google,515.32
47,Apple MacBook Air 13,Used,For Work and Study,Apple,2.34,1305,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,848.49
48,Dream Machines RS206017,Used,For Business,Dream Machines,2.34,1790,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1594.71
49,Microsoft Surface Laptop 3 15,New,For Business,Microsoft,1.35,1305,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,1894.69
50,Asus ROG Strix G531GT,Used,Thin,Asus,1.24,1245,Some description about laptop Asus ROG Strix G531GT,12,Default Garanty Used laptops,1121.78
51,Asus ROG Strix G531GT,Used,For Business,Asus,2.56,1305,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1985.01
52,Microsoft Surface Laptop 3 15,Used,For Work and Study,Microsoft,2.5,2539,Some description about laptop Microsoft Surface Laptop 3 15,12,Default Garanty Microsoft,888.05
53,HP Envy 17ce0005ur,New,For Work and Study,HP,1.35,2539,Some description about laptop HP Envy 17ce0005ur,6,Default Garanty HP,1964.06
54,Apple MacBook Pro,New,For Work and Study,Apple,2.5,1234,Some description about laptop Apple MacBook Pro,1,Default Garanty Apple,890.24
55,Dream Machines RS206017,New,For Business,Dream Machines,1.24,2312,Some description about laptop Dream Machines RS206017,1,Default Garanty Used laptops,532.82
56,Google Pixelbook Go 256GB,New,For Simple Tasks,Google,2.56,1790,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,819.19
57,Microsoft Surface Laptop 3 15,Used,For Simple Tasks,Microsoft,1.35,2356,Some description about laptop Microsoft Surface Laptop 3 15,6,Default Garanty Microsoft,1926.11
58,Apple MacBook Air 13,Used,For Cut Design,Apple,2.56,2356,Some description about laptop Apple MacBook Air 13,1,Default Garanty Used laptops,1252.35
