ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Google Pixelbook Go 256GB,New,For Cut Design,Google,2.56,2536,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1590.02
2,Dell Inspiron G5 15 5587,Used,Gaming,Dell,1.5,2312,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1047.19
3,Apple MacBook Pro,New,For Work and Study,Apple,2.5,1305,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,769.10
4,Asus ROG STRIX 5,New,For Work and Study,Asus,2.56,1305,Some description about laptop Asus ROG STRIX 5,6,Default Garanty Asus,985.23
5,Asus ROG Strix G531GT,Used,For Cut Design,Asus,2.56,1305,Some description about laptop Asus ROG Strix G531GT,6,Default Garanty Used laptops,978.35
6,HP 255 G7,Used,For Work and Study,HP,2.34,2356,Some description about laptop HP 255 G7,12,Default Garanty Used laptops,1376.96
7,Macbook Pro 15 Retina,Used,For Work and Study,Apple,2.78,2312,Some description about laptop Macbook Pro 15 Retina,12,Default Garanty Apple,812.30
8,Dell Inspiron G5 15 5587,Used,Gaming,Dell,1.35,2312,Some description about laptop Dell Inspiron G5 15 5587,12,Default Garanty Used laptops,1536.86
9,Macbook Pro 15 Retina,New,Gaming,Apple,2.56,2539,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1145.41
10,Dream Machines RS206017,New,Thin,Dream Machines,2.34,2356,Some description about laptop Dream Machines RS206017,6,Default Garanty Used laptops,1366.92
11,Asus ROG STRIX 5,New,For Simple Tasks,Asus,1.24,2312,Some description about laptop Asus ROG STRIX 5,12,Default Garanty Asus,1231.37
12,Google Pixelbook Go 256GB,New,For Business,Google,2.56,1305,Some description about laptop Google Pixelbook Go 256GB,1,Default Garanty Google,1814.38
13,Acer Aspire 5 A51554G,New,Thin,Acer,2.78,2536,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,1804.64
14,Asus ROG Strix G531GT,Used,For Cut Design,Asus,2.78,2539,Some description about laptop Asus ROG Strix G531GT,6,Default Garanty Used laptops,1775.56
15,Asus ROG STRIX 5,New,For Business,Asus,1.35,2539,Some description about laptop Asus ROG STRIX 5,1,Default Garanty Asus,1943.64
16,Acer Aspire 5 A51554G,Used,For Work and Study,Acer,1.5,2539,Some description about laptop Acer Aspire 5 A51554G,12,Default Garanty Used laptops,801.09
17,HP 255 G7,Used,Thin,HP,2.5,2536,Some description about laptop HP 255 G7,1,Default Garanty Used laptops,672.82
