ProductID,ProductName,CategoryName,SubcategoryName,BrandName,Thicknes,Weight,ProductDescription,DefaultGaranty,DefaultGarantyName,Price
1,Asus ROG Strix G531GT,Used,For Work and Study,Asus,1.35,2539,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1491.36
2,Apple MacBook Pro,New,For Simple Tasks,Apple,1.35,1245,Some description about laptop Apple MacBook Pro,12,Default Garanty Apple,1875.50
3,HP Pavilion Gaming 15cx0027ua,Used,For Cut Design,HP,1.5,1790,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1960.66
4,Asus ROG Strix G531GT,Used,For Cut Design,Asus,2.5,2312,Some description about laptop Asus ROG Strix G531GT,1,Default Garanty Used laptops,1197.10
5,Apple MacBook Air 13,New,For Work and Study,Apple,2.56,1305,Some description about laptop Apple MacBook Air 13,6,Default Garanty Used laptops,718.00
6,Acer Aspire 5 A51554G,New,For Work and Study,Acer,1.24,2356,Some description about laptop Acer Aspire 5 A51554G,1,Default Garanty Used laptops,1005.17
7,Apple MacBook Air 13,Used,Gaming,Apple,1.24,1305,Some description about laptop Apple MacBook Air 13,12,Default Garanty Used laptops,1634.62
8,HP Pavilion Gaming 15cx0027ua,New,For Work and Study,HP,2.5,1234,Some description about laptop HP Pavilion Gaming 15cx0027ua,12,Default Garanty HP,1984.05
9,Acer Nitro 5,New,For Work and Study,Acer,2.5,1305,Some description about laptop Acer Nitro 5,12,Default Garanty Acer,857.25
10,Acer Nitro 5,New,For Cut Design,Acer,2.5,2312,Some description about laptop Acer Nitro 5,6,Default Garanty Acer,1723.10
11,Macbook Pro 15 Retina,Used,For Cut Design,Apple,2.56,2536,Some description about laptop Macbook Pro 15 Retina,1,Default Garanty Apple,1628.57
12,Acer Nitro 5,New,Gaming,Acer,1.35,1790,Some description about laptop Acer Nitro 5,12,Default Garanty Acer,955.25
13,Lenovo IdeaPad 33015AST,Used,For Business,Lenovo,2.34,1790,Some description about laptop Lenovo IdeaPad 33015AST,6,Default Garanty Used laptops,594.43
14,MSI GL65 9SD206XRO,Used,For Business,MSI,2.78,1790,Some description about laptop MSI GL65 9SD206XRO,1,Default Garanty Used laptops,1340.59
15,Apple MacBook Pro,New,For Business,Apple,1.35,2536,Some description about laptop Apple MacBook Pro,6,Default Garanty Apple,831.98
16,Macbook Pro 15 Retina,Used,Thin,Apple,2.56,1305,Some description about laptop Macbook Pro 15 Retina,6,Default Garanty Apple,669.74
