Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2019-06-21,4147,430,50617,1
2020-05-22,2379,15396,27594,2
2019-07-11,4234,6160,5791,2
2021-02-18,5049,18798,50494,4
2019-09-24,1805,8360,58932,3
2019-07-26,3249,3811,17700,3
2019-12-15,5257,12950,32358,5
2019-11-21,8086,5295,32341,5
2020-10-31,1456,10118,22678,4
2019-02-07,502,8967,24603,2
2019-10-28,3547,677,66113,2
2020-08-27,9315,6105,13712,1
2019-05-18,6605,5890,32456,4
2020-12-14,4362,14016,64501,3
2019-12-21,1578,16523,58830,1
2020-05-23,8553,6741,62663,2
2019-01-23,8688,9986,62101,5
2020-06-10,4251,3092,13894,5
2019-07-04,679,7932,14978,2
2021-02-01,2190,17051,8825,2
2019-08-10,1181,7883,69270,5
2019-01-17,89,1138,41483,3
2019-04-21,404,19114,7214,2
2019-08-13,6650,18060,43959,5
2020-02-14,6154,5418,21130,1
2019-08-04,1023,8300,34940,2
2020-04-29,6259,13364,32365,2
2019-07-08,2832,4132,66841,3
2019-02-07,9377,6799,38381,1
2020-01-02,3399,14152,38543,1
2019-09-25,1928,8068,61840,2
2020-08-08,3965,15974,30067,1
2019-07-31,7452,16782,66486,4
2020-04-22,7922,10970,48299,4
2021-02-06,5888,4765,33728,2
2020-11-13,1866,10328,30189,4
2020-07-18,8195,16037,48706,3
2019-05-22,1290,11074,64710,5
2019-03-31,1274,17982,46664,1
2020-12-17,1631,8670,14322,3
2020-09-29,505,17618,59199,4
2019-09-22,924,15942,66581,1
2020-02-09,252,7191,57585,5
2021-01-24,2300,17106,34308,3
2020-01-22,7974,16010,43615,1
2020-01-28,6958,12927,42159,4
2019-02-07,3017,5682,9589,3
2019-02-20,6212,15755,4651,3
2020-12-18,103,1341,25316,2
2019-12-30,6693,12154,55786,1
2020-07-20,3595,18169,69498,2
2020-08-14,3533,13752,14818,1
2019-11-12,7253,17409,34617,3
2019-10-16,7350,12010,44106,1
