Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2020-05-24,2538,988,48041,4
2019-08-27,916,17134,22827,1
2019-10-24,5307,,36119,
2021-02-15,5797,8797,49457,5
2020-07-13,3473,6902,60336,3
2020-03-14,1820,16843,45866,4
2019-11-03,1307,18596,23961,5
2020-10-08,316,5488,48597,2
2020-12-13,2357,10763,43113,1
2019-07-10,7072,7296,18189,3
2020-05-26,8619,12480,34696,5
2020-04-29,2464,10990,67673,4
2019-11-19,1393,7040,5248,4
2019-07-07,6890,6950,22182,5
2020-07-02,8703,16877,38144,5
2020-01-19,6150,19847,50648,5
2019-11-16,9510,19690,50014,1
2019-09-02,5259,19374,52380,2
2020-02-15,2811,12154,69014,1
2019-03-30,7660,3898,58589,5
2021-02-19,1272,1969,64184,4
2019-05-31,4485,1761,42378,5
2020-09-18,671,11548,46610,5
2020-12-21,9107,19642,67645,1
2020-05-09,3280,10103,22914,2
2019-05-05,5738,18733,35647,5
2019-10-29,6868,15380,39719,5
2021-02-07,438,11498,62544,3
2019-12-25,5569,2554,3157,4
2019-11-16,7236,16322,19957,4
2019-03-29,7033,9213,31598,2
2020-02-09,6360,10943,55376,4
2019-01-25,3196,17571,34802,3
2020-06-01,8182,10771,63680,2
2019-02-21,2782,12369,903,2
2019-11-08,4041,16046,16160,5
2019-04-03,8930,2932,14470,2
2019-03-05,8564,694,3965,2
2019-12-25,6708,12651,24903,4
2020-12-08,1559,2372,61281,4
2020-08-29,1174,14083,34081,3
2020-03-29,1298,3152,60983,3
2020-03-01,4103,985,29231,2
2020-02-21,3147,8729,23455,5
2019-07-02,6271,11643,2602,1
2019-05-24,5923,10142,36121,1
2019-12-25,6121,16094,61661,5
2019-06-23,9900,13646,63649,5
2019-07-20,5125,12948,68494,5
2019-11-01,2277,10209,10056,5
2020-03-29,6787,16767,23009,3
2019-06-24,1591,15521,22177,3
2019-04-29,6015,13969,562,2
2020-06-29,430,3412,14978,4
2020-12-25,2052,13054,51375,1
2020-12-05,7850,13860,14826,5
2020-06-20,9093,5758,17972,1
2019-04-21,5039,17164,56037,1
2020-03-26,5837,7029,38389,3
2019-07-28,1330,18028,64689,5
2019-01-30,8154,7377,64667,2
2019-02-28,7123,12202,67153,2
2021-02-27,768,15976,41483,1
2019-11-19,8342,16668,57146,5
2021-01-22,5647,11657,56555,3
2021-01-30,1957,12576,59587,4
2020-10-18,5444,7852,50258,1
2020-12-15,3256,14970,31074,4
2019-05-11,1802,18655,43974,2
2019-01-20,5949,19275,67678,2
2020-03-03,6114,6818,12366,5
2020-04-22,9969,4754,59565,4
2020-08-20,7705,17279,41234,3
2019-09-26,6340,17843,34148,3
2020-12-16,9302,3453,28637,2
2019-01-23,9724,16475,14802,1
2020-08-23,6337,9987,61116,1
2020-04-17,8020,16008,25969,5
2020-09-14,7211,11146,66827,4
2019-01-12,969,10020,13939,3
2019-01-13,9266,256,65512,2
2020-04-20,5605,1203,8588,4
2019-11-03,8230,19097,24954,3
2019-02-01,8717,4052,60432,5
2020-09-05,2176,,37975,
2020-07-17,2753,8108,37734,1
2020-10-04,3486,9859,37610,3
2021-01-30,5370,12508,35970,5
2020-02-07,4835,8198,11838,4
2019-09-25,7733,18257,28318,2
2019-05-14,6498,15596,34209,3
2019-05-06,1640,5512,18475,5
2020-03-12,3757,5115,59439,4
2019-04-19,8306,9712,68038,1
2020-02-07,8588,10469,21497,5
2020-05-28,6758,451,27483,1
2020-03-13,6695,1371,35175,2
2019-03-16,1969,18443,26796,5
2019-03-29,439,3624,13639,1
2019-12-08,9214,2101,42546,5
2020-01-16,2230,2957,11503,5
2020-05-19,4947,11615,45554,1
2019-02-28,9462,8401,7079,3
2019-11-24,360,10621,48700,5
2019-04-15,5577,12152,24857,3
2019-02-19,4826,16721,27603,5
2020-02-14,4242,16981,67106,1
2019-01-29,5943,1463,908,2
2020-04-29,9814,15688,5932,1
2020-07-05,1219,11060,69808,5
2019-11-15,264,6647,18106,1
2020-04-30,9371,17934,17583,3
2020-08-09,4117,18510,14849,1
2019-08-04,1522,13348,39252,3
2020-08-04,2345,5725,44710,3
2020-02-08,31,3655,30952,4
2019-08-26,6958,12288,29005,5
2019-08-29,6091,4445,31390,1
2020-04-04,146,17290,55874,5
2020-11-07,96,19318,14152,2
2019-10-27,6999,7840,9948,3
2020-12-31,3421,14621,3893,2
2020-07-01,3390,7845,63816,5
