Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2021-02-14,3292,19805,5429,1
2019-09-24,5730,4109,36905,2
2019-09-06,2886,8209,49094,1
2020-02-13,8858,2518,30372,3
2020-09-27,1727,14844,64516,3
2020-03-14,467,8387,9654,2
2020-06-16,4326,14212,69858,1
2019-03-11,4184,15432,14862,2
2020-12-07,4641,8079,5638,3
2020-11-02,3587,10176,14593,3
2020-01-27,3906,7356,23690,4
2019-10-25,1908,17322,69731,5
2020-10-11,9873,18783,19412,2
2020-06-10,4435,19888,47406,2
2021-01-26,2090,15949,37617,3
2020-11-05,1711,17127,5744,1
2020-07-26,188,3154,39209,3
2019-10-05,8390,18757,69462,2
2019-11-14,6495,10463,28469,1
2019-08-05,8907,15255,48201,1
2019-11-13,9991,15839,30986,4
2020-11-04,8029,6358,2816,2
2020-05-02,3463,18751,59787,5
2020-05-19,3972,13255,55787,2
2020-06-21,5268,18003,11737,1
2019-05-14,4580,14480,43711,5
2019-07-18,1287,14931,7222,3
2020-01-24,8187,11721,36515,1
2020-06-02,6134,13514,32308,4
2020-07-01,7722,18545,43171,1
2020-07-11,2479,14298,917,5
2019-11-19,2798,3946,10078,2
2019-06-10,1336,5709,4806,5
2020-07-23,307,1269,10828,1
2020-12-10,7874,1205,59819,3
2019-11-19,1741,4499,31238,5
2019-05-23,384,19049,59078,1
2019-07-03,3614,803,47578,1
2020-11-14,5593,11798,69900,3
2019-08-14,2044,4945,13044,3
2019-09-11,5276,9765,31283,3
2019-05-10,1229,17611,61192,5
2021-02-24,6706,8787,64571,2
2019-12-24,6598,5246,21747,1
2019-11-22,1087,8769,34501,2
2020-02-01,3345,16610,28321,3
2020-12-17,5382,4483,13289,5
2019-11-09,9792,4764,28219,2
2019-04-12,5334,10553,13984,4
2020-05-06,2262,13544,1201,3
2019-10-03,9511,18638,21166,2
2020-12-03,9689,15255,15080,5
2020-07-06,9720,600,51184,5
2020-09-12,5874,10873,51263,3
2020-05-08,6081,7765,30227,3
2020-08-10,739,4986,56622,1
2019-05-21,335,13179,41659,2
2019-10-16,4804,14955,14659,3
2020-12-29,4997,3884,93,4
2019-01-31,1177,12606,46836,5
2020-06-07,6167,14903,17823,4
2019-12-23,2855,310,65669,5
2020-05-23,3964,,36550,
2020-02-29,2867,19151,54772,3
2020-12-02,7480,332,66647,4
2019-06-25,4520,16459,26828,2
2020-09-06,8158,14236,36635,5
2020-05-03,1062,12249,62586,2
2020-02-06,1889,16770,51171,5
2019-06-12,4110,19649,8910,2
2019-12-23,9501,13727,20653,2
2019-10-29,472,14492,16559,1
2019-08-16,577,17134,38811,1
2020-10-09,4316,655,68447,5
2019-03-29,8005,1598,47227,4
2020-04-27,9055,10069,48415,2
2021-02-28,5235,8352,61541,1
2020-03-09,5028,7781,57315,5
2020-02-25,5164,31,28657,5
2019-08-15,8774,16217,15111,5
2019-03-06,4492,15222,20294,5
2020-08-29,8271,417,9504,1
2019-04-05,8051,5559,30265,4
2019-01-20,7995,8926,44887,2
2020-06-12,3394,18338,22893,5
2019-09-04,9376,6782,44650,3
2020-06-27,5791,13001,159,2
2019-01-13,8414,10295,65714,4
2020-11-30,7412,8341,39434,3
2019-11-09,5439,15949,12617,2
2020-05-14,6643,18819,57875,3
2021-02-10,3387,18445,28353,1
2019-05-11,2787,1737,56209,4
2019-07-28,793,5237,48641,5
2020-10-19,3146,17933,43041,4
2019-10-04,2313,9679,35139,1
2020-06-07,4564,19232,33510,5
2019-08-31,3968,13686,10120,1
2020-05-18,7143,18840,58816,3
2019-12-25,1868,17238,11162,3
2019-02-16,6938,1506,34716,5
2019-05-01,1051,14271,30648,3
2019-11-13,8451,8770,2662,2
2019-09-28,5074,7673,51338,3
2019-08-08,6952,635,30070,5
2019-03-25,1989,12974,66107,3
2019-06-30,4753,10887,11780,1
2020-08-16,9511,10318,66237,2
2020-02-23,3667,1564,11937,3
2019-11-25,7473,2643,59024,1
2019-05-18,6830,19821,63812,1
2019-02-05,6152,3786,49990,4
2020-12-16,2253,15062,28550,3
2019-12-10,3184,9081,17484,2
2019-10-03,3137,15412,12286,1
2019-07-15,2707,12984,12892,1
2021-02-17,8408,8417,11056,2
2019-07-28,4233,2881,22049,3
2020-11-22,1577,5726,69177,4
2019-11-09,1458,6282,22927,1
2019-07-21,4027,15880,29320,5
2019-08-11,2667,9510,46486,5
2019-03-01,2116,13608,18641,2
2020-02-28,1928,12914,50940,1
2020-09-22,6950,11971,63066,4
2020-01-13,6164,2063,60811,4
2019-04-22,5651,8509,41623,3
2020-04-19,363,13433,14694,4
2020-08-04,9279,16728,8504,4
2019-02-08,7509,4190,66049,4
2020-03-28,7861,5161,3270,3
2020-09-10,7431,15686,33008,2
2020-11-06,3756,5681,37326,1
2019-12-14,7096,1937,59097,4
2019-11-09,8979,608,51242,1
2020-06-05,1592,16191,31688,3
2020-04-13,1680,11614,14169,1
2019-12-16,309,2182,55661,2
2019-02-24,5427,6445,20158,1
2020-05-13,3857,17463,5696,2
2020-11-26,6581,1412,4856,4
2020-12-18,7537,5662,2338,1
2021-02-22,3500,12113,60663,5
2020-10-03,4205,3979,63403,3
2020-05-18,3608,7473,31925,2
2020-05-10,1785,11578,45931,5
2019-08-28,495,13712,56030,1
2021-02-18,4568,586,2363,4
2019-07-11,2649,2609,2100,4
2019-11-29,5804,18080,5376,4
2020-03-06,4950,20000,54388,3
2020-05-13,4430,16930,52137,2
2020-07-05,7192,13429,12067,2
2019-12-31,1536,9060,14984,3
2020-06-25,4472,5906,58483,4
2020-09-24,2505,19198,27155,3
2019-05-31,1423,17093,11978,3
2019-04-10,3215,7570,821,5
2019-12-10,7723,8669,68144,1
2019-02-27,7766,16686,15697,4
2019-06-07,9367,14673,61708,2
2020-09-11,4520,11090,46734,1
2019-04-12,5794,8553,2094,4
2019-02-24,9895,116,60337,5
2020-07-14,3813,5495,59869,5
2020-06-08,5432,3183,24588,1
2020-05-26,495,16601,66736,4
2020-10-28,2791,47,1006,3
2019-01-02,3076,7863,34074,1
2019-10-28,3516,14098,38792,1
2019-10-10,8515,8447,7204,5
2020-02-16,4181,1910,13663,5
2020-05-21,2740,7823,36531,5
2020-10-09,1949,2159,358,2
2019-07-04,7621,16288,38018,1
2020-11-12,7102,544,4401,2
2019-10-17,4448,7758,8742,3
2020-10-09,1905,19883,99,2
2019-02-05,7366,4040,31595,1
2020-12-22,9063,15414,22328,4
2020-08-08,5347,18921,58875,3
2019-11-20,5267,13248,54403,3
2020-04-03,3925,18417,55085,5
2019-01-31,727,16026,2816,1
2020-01-26,4433,6854,10819,1
2020-04-16,859,5181,3702,3
2020-04-12,4626,6253,69608,2
2020-01-30,392,15330,6039,4
2019-10-27,809,349,45231,2
2020-05-05,4540,14030,33374,5
2020-02-26,6258,3386,32133,5
2020-09-03,2719,15918,18719,4
2019-04-18,9855,1493,61638,3
2020-05-09,1978,8369,50691,3
2020-12-09,704,13116,36266,4
2019-06-02,6973,3794,5637,2
2020-10-14,6086,2037,12264,4
2019-12-23,8798,17314,20035,4
2020-09-02,7652,14825,12143,5
2019-05-20,4778,17214,54579,4
2020-12-19,3733,13094,43290,5
2021-01-16,5402,17236,30203,1
2019-07-18,685,5217,46115,4
2020-01-11,2557,1189,35120,4
2020-01-02,5137,15245,8202,5
2019-04-20,7595,5985,6680,3
2019-06-09,1573,10473,17346,5
2021-02-01,1459,19673,26507,5
2019-03-05,9825,7182,49494,2
2020-09-07,2738,19069,43430,2
2019-06-18,8166,13468,48583,3
2019-03-03,2485,8340,55500,5
2019-12-07,2494,14266,34314,1
2019-01-30,2491,15064,62861,1
2020-04-08,3666,14733,20931,4
2019-12-26,219,7817,16961,2
2020-01-15,6208,6558,58914,1
2019-07-02,8885,6747,54515,4
2020-04-01,5866,17803,1579,3
2020-01-30,5408,14423,9678,3
2019-05-02,9542,10585,34536,4
2019-11-01,5849,3580,17814,3
2019-01-26,7805,8409,12453,5
2020-10-05,2526,9853,24271,2
2021-01-10,7455,2877,21696,4
2019-07-06,5173,3461,57538,5
2019-07-16,8560,15147,382,5
2019-07-27,2453,1569,23737,2
2020-04-17,7699,11352,33496,4
2019-08-06,850,19269,32464,4
2019-01-22,7602,11156,36322,3
2020-10-19,9147,7213,27108,4
2020-12-23,9667,3327,48631,2
2020-06-13,7190,16169,47460,1
2020-08-12,9760,14861,2557,2
2020-07-25,8845,17076,29664,4
2020-02-28,2713,554,68717,4
2020-09-17,1642,5720,23006,4
2019-12-27,714,16741,64394,5
2019-07-16,9899,9925,16122,4
2020-09-10,4213,11968,53421,4
2019-06-09,8845,15308,18373,2
2019-12-25,9234,8081,5276,4
2019-02-10,8919,8555,60016,3
2020-06-16,4285,14691,54854,4
2020-02-05,5874,8390,13516,3
2021-02-26,7085,9080,23534,1
2019-08-14,7114,19824,42058,4
2019-07-10,7946,6867,5197,1
2020-08-17,4574,8459,59192,1
2019-06-21,9049,7928,55586,5
2020-07-30,8815,3452,50006,1
2020-01-10,9972,5370,62633,1
2019-07-31,1432,6836,4649,5
2019-01-25,2307,4484,68370,3
2019-09-27,8520,2918,58648,4
2019-10-15,9402,18508,6190,5
2019-03-27,297,7759,60939,1
2019-03-26,6983,4967,61313,3
2019-01-29,1109,7384,55689,2
2020-12-11,8726,11872,42018,2
2019-04-20,1081,17681,32678,1
2020-11-28,3508,29,54334,2
2019-02-12,6460,8349,31980,3
2019-07-11,5491,8150,39204,5
2019-04-20,983,6362,54671,3
2021-02-07,4132,15644,3514,3
2020-09-17,9070,4350,3560,1
2020-09-29,9705,16420,41935,1
2019-09-29,5723,5315,24863,1
2019-06-15,3644,13445,36176,1
2020-12-29,5276,3734,66343,1
2021-02-13,6207,4411,11949,5
2020-01-27,7700,17135,61211,3
2020-08-30,1581,17397,52170,5
2019-09-13,1025,17686,54396,3
2020-04-14,7924,9604,7266,5
2020-01-13,8220,586,67875,1
2021-02-12,6993,39,58595,1
2020-04-13,4736,19,30085,1
2019-10-19,6342,9295,10371,1
2020-02-24,2416,2989,17212,3
2020-12-15,6766,10142,62063,1
2020-09-08,4750,8191,58891,3
2020-05-18,4442,1019,19323,1
2020-04-24,2278,6827,61256,2
2020-04-18,8334,7268,41439,5
2020-05-16,2106,5702,6886,3
2019-12-19,6693,13642,59278,5
2019-12-26,9830,7654,37749,4
2019-04-12,9771,11247,25557,2
2019-12-27,5444,5469,14364,2
2020-11-05,1061,6580,16311,3
