Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2019-04-22,172,7651,60405,2
2020-09-14,2754,14260,39604,1
2019-04-14,4736,3998,1977,2
2019-05-06,4259,17696,10008,1
2020-05-29,8528,11985,1987,5
2020-06-28,8798,10833,41156,3
2019-10-20,127,19432,51279,1
2020-11-20,7144,13916,57285,2
2019-11-13,5866,1991,743,5
2019-01-30,4538,5225,14998,4
2020-04-24,6148,4454,26347,2
2020-05-26,7629,15553,14165,5
2019-09-04,9460,3490,20546,4
2019-01-13,2913,14938,27462,3
2020-05-27,4823,16182,20153,2
2019-03-23,1765,5010,36821,5
2020-10-06,198,17245,60960,3
2020-10-15,8655,9064,61012,3
2019-06-13,623,18171,17861,5
2020-03-25,1479,7963,18838,2
2020-03-17,1428,17800,9192,5
2019-08-17,9128,15206,36003,2
2019-12-22,6751,12174,586,5
2020-09-24,1341,8679,47662,3
2019-05-21,5542,18012,667,1
2020-02-01,2722,17623,31896,5
2020-08-03,846,8921,1893,4
2021-01-30,5532,15454,45878,1
2020-05-30,6900,15954,59322,4
2020-02-16,2208,36,36552,2
2020-11-23,4431,9340,14993,5
2020-02-13,3776,17895,46025,3
2019-02-21,4272,15484,55357,1
2019-03-15,8788,3892,3523,1
2019-05-11,2278,19772,14053,3
2020-05-29,2935,16317,47968,5
2020-08-03,9564,17930,23721,4
2020-04-15,6943,9092,41580,5
2019-12-13,5236,5675,19708,1
2019-09-15,9991,15159,30281,1
2019-02-07,2011,16813,3186,5
2020-10-01,6688,16057,18379,4
2019-10-13,1633,5040,3519,3
2019-07-15,959,7965,43459,5
2020-07-07,7937,14710,705,3
2020-06-20,1140,2808,29400,1
2019-06-15,7319,19935,61453,3
2020-02-29,4817,5662,36473,5
2020-12-26,2068,16608,69523,4
2019-08-04,510,2685,20657,5
2020-01-02,5175,4324,4266,3
2019-05-04,9346,10941,24240,3
2019-11-03,6259,13492,14605,3
2019-04-03,6102,4858,43569,1
2020-06-07,1926,1407,24877,5
2020-12-27,9949,15545,4885,2
2020-05-31,7366,1151,26657,1
2020-10-30,7980,16332,59252,3
2020-04-06,3215,18628,492,4
2020-06-30,9336,10727,21733,2
2021-01-19,8627,13756,49151,5
2019-07-31,8726,475,2877,2
2019-01-25,3057,13334,69866,2
2020-11-11,768,3295,54094,4
2019-09-11,778,19460,43677,2
2019-05-24,5222,6972,62473,1
2020-11-14,6424,4537,59681,3
2020-12-15,3475,,32002,
2020-06-14,6899,4633,30006,3
2020-07-08,4799,7187,4528,2
2020-03-27,1262,1353,5455,5
2020-04-21,9570,10014,5964,3
2021-01-23,3031,7716,33255,1
2019-09-21,4963,18539,21018,1
2019-03-04,6360,6588,55712,2
2019-12-22,3048,2540,6669,3
2019-01-01,8529,8624,20054,1
2019-09-03,362,15283,17380,5
2020-10-03,5406,385,5838,3
2019-07-22,9073,9853,19278,1
2020-11-16,5187,8414,52413,1
2020-10-15,691,12803,25376,2
2019-10-08,2914,17688,54466,5
2019-12-25,3243,11066,14833,2
2019-03-28,6212,6347,64863,1
2019-04-20,6644,2418,19390,5
2020-03-31,5231,9681,24283,4
2020-01-18,6361,2522,28082,4
2019-09-15,2875,12242,47563,1
2019-09-01,5313,10006,48028,1
2019-02-05,6241,13125,30308,1
2019-12-14,5533,12937,44697,5
2021-02-19,4357,6608,24327,3
2019-05-08,7025,12145,12559,5
2019-11-24,9460,17379,3311,1
2019-08-20,3264,1205,1778,5
2019-05-29,1039,7053,48684,5
2021-02-23,6945,18970,58097,4
2019-06-11,2349,10557,4330,1
2019-02-15,5750,16658,11921,3
2020-04-10,4972,4628,25392,1
