Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2020-06-09,969,14462,66634,5
2020-06-23,2492,10296,43473,1
2019-12-05,4913,16565,49190,5
2020-03-14,1874,1827,23837,3
2019-02-19,5375,15925,60841,4
2019-12-06,6339,3467,18980,2
2020-11-07,1542,4306,25722,3
2019-02-10,5107,10463,45414,3
2020-02-29,1637,14038,62996,3
2019-06-11,4392,8272,214,1
2020-11-09,9798,2999,18820,5
2019-08-14,7164,8144,19663,5
2020-01-15,7209,9781,51196,2
2020-07-06,3251,17914,20958,5
2019-02-12,1522,3806,29054,2
2020-05-20,3877,17933,50407,3
2020-05-01,2996,5706,23970,1
2019-03-27,6842,15333,813,2
2019-09-28,8611,12468,7877,1
2020-12-24,3488,18614,42840,5
2020-05-24,2721,15563,27427,5
2019-03-10,3940,9467,52996,2
2020-01-07,4581,,58087,
2019-06-07,7188,8386,41831,4
2019-11-22,4438,3089,66291,4
2019-10-09,3405,19197,50105,3
2019-11-02,6724,13788,23922,1
2019-12-17,7808,642,1548,3
2019-12-29,3402,14797,6020,4
2020-05-25,7626,10448,28401,4
2021-02-08,1119,10478,21806,3
2020-03-30,3675,9662,64550,5
2019-02-06,4682,5589,21717,1
2019-02-21,3296,7160,34232,5
2019-05-07,6329,8866,25388,3
2019-11-16,6067,8839,30881,1
2020-03-15,6210,7524,22450,2
2019-05-23,2789,5186,61297,3
2020-07-04,3411,16874,41018,4
2020-10-17,1281,12753,58743,1
2019-07-31,7576,15073,9075,4
2021-02-09,8779,2846,60664,5
2020-05-19,5584,4007,37047,2
2020-01-01,9420,3967,44693,5
2020-04-11,1811,8596,23983,1
2019-09-25,271,16646,41277,1
2021-02-06,860,13345,26182,4
2020-01-02,2105,11549,3455,2
2020-02-21,1466,12600,21485,4
2019-05-16,5464,1922,21036,2
2019-03-23,7886,11070,21254,2
2019-01-01,645,15142,34032,5
2019-10-17,9995,9771,53656,2
2019-02-07,9932,13628,17988,1
2020-11-02,854,16567,27741,4
2020-02-12,2844,14682,60940,1
2019-02-01,8408,9831,64742,3
2020-07-30,2793,9018,46982,2
2020-01-20,3295,3529,39568,3
2019-05-24,2483,10296,54220,1
2020-01-18,3780,10827,50910,1
2021-01-26,7766,4258,17030,4
2020-12-12,5545,17077,31625,5
2020-12-13,1042,13561,8114,3
2019-01-12,1726,15348,8413,5
