Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2019-05-31,5514,9665,64185,4
2019-04-04,6271,10657,45394,5
2020-03-01,6836,14616,6257,3
2021-01-17,5245,17697,55467,1
2019-01-18,5896,15928,63740,4
2020-10-02,2348,9116,4778,1
2019-01-20,7029,18419,54922,4
2020-05-09,2887,8238,63810,3
2020-12-01,1190,4167,22389,5
2019-10-25,6980,11293,20240,3
2019-11-10,941,2854,51061,5
2019-09-12,5855,,53067,
2019-07-07,9333,14954,37,3
2019-05-08,198,6333,9730,3
2019-08-16,1278,11980,58338,5
2021-01-03,4569,12695,69112,5
2019-12-07,4455,6410,39735,4
2019-10-09,4909,5074,9782,5
2019-07-31,3254,4629,38044,3
2020-12-06,9600,18432,6009,1
2020-04-16,9439,19351,2454,2
2020-12-22,4061,10904,38797,3
2019-08-29,7279,6583,33740,2
2020-09-08,9618,18367,59883,4
2020-06-15,8030,13986,59977,3
2020-12-25,55,3582,61685,2
2020-03-18,9689,15063,68657,1
2020-07-24,3083,12209,50434,5
2020-04-08,8731,8785,13254,1
2019-04-03,874,3936,23488,3
2020-07-18,7586,9393,4731,3
2019-10-03,9684,5047,58631,3
2019-08-16,4465,19087,39045,5
2019-09-25,8550,12931,6715,3
2019-04-08,2328,14599,19681,3
2020-03-23,6483,13006,69253,4
2019-01-09,1228,2763,2564,5
2020-06-26,3369,7239,29023,5
2019-03-21,3431,234,321,3
2020-04-12,3399,17721,28811,3
2019-11-30,6082,9915,50713,3
2021-01-06,8001,14664,12825,3
2019-05-12,1987,4639,53348,5
2020-12-27,9425,15156,45354,1
2019-02-13,6065,9628,36316,5
2019-07-09,7276,18725,3844,1
2020-07-24,343,17401,48962,2
2020-12-11,3190,9160,55161,3
2020-08-04,1389,5742,1754,4
2021-01-04,7769,1321,12774,4
2020-01-01,3407,18699,44852,4
2020-01-07,9486,5673,39625,1
2019-05-01,6483,19194,15622,1
2020-10-13,292,14818,24788,5
2021-02-28,4932,10125,42012,5
2020-03-04,2292,11492,39756,3
2020-10-28,2624,1382,5525,2
2020-04-08,6838,2796,49816,3
2020-10-14,3496,6154,39747,5
2019-08-05,5451,3161,49473,4
2019-08-03,626,165,48164,2
2019-11-10,519,5059,64230,4
2019-07-07,6472,12461,69494,3
2019-02-24,5749,9137,10974,1
2019-03-24,2563,13157,4145,4
2019-07-25,2472,374,66857,4
2019-11-24,8831,3510,45001,2
2020-09-28,4813,8742,65460,4
2020-06-11,6760,16167,37859,3
2019-12-18,7406,12434,69754,3
2020-01-30,9651,,46268,
2020-03-25,1349,10544,37706,3
2019-11-13,6694,19833,53038,2
2019-08-01,466,8236,55115,3
2020-08-17,6786,8129,7423,2
2020-06-11,8253,6413,64859,4
2021-02-25,9554,13371,38519,3
2021-02-27,4990,8927,53531,2
