Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2019-06-12,8288,16677,67069,3
2019-08-19,4587,11896,19786,1
2019-08-14,6086,14081,59204,5
2020-09-09,7442,14487,62237,5
2019-02-22,9171,6982,3883,4
2019-07-06,377,3791,59383,2
2020-03-15,387,4978,37479,1
2020-11-20,9955,19332,36513,3
2020-12-03,3873,5180,42302,2
2019-10-01,5546,18893,25116,2
2021-02-08,5913,13036,56975,4
2019-01-31,8411,7363,66504,5
2019-08-04,472,3007,32488,4
2020-07-01,1248,4714,22586,1
2019-12-19,3349,6059,8959,2
2019-04-19,1629,7190,50677,5
2020-05-21,8529,14802,16417,1
2019-08-01,5205,5093,65736,2
2019-08-18,7929,14705,10353,1
2020-07-13,3394,2458,36452,3
2019-08-20,3829,18629,43290,4
2019-07-10,3015,8964,22052,4
2019-11-26,9077,17931,26000,1
2019-05-11,9455,9826,30069,2
2019-05-23,3206,19614,2926,2
2020-08-11,4026,19559,22796,4
2019-08-24,6733,145,59178,3
2019-10-31,3741,9665,55210,4
2019-08-07,42,19539,8464,1
2019-11-01,8751,5303,58308,5
2019-02-16,2471,5663,38563,4
2019-02-02,6767,,32364,
2019-10-14,7657,1955,1955,4
2020-03-23,4145,7666,39844,4
2021-02-16,9820,5469,51258,4
2019-05-31,716,803,51935,2
2020-03-21,4960,3231,54534,5
2019-08-09,3651,12524,26347,5
2019-03-10,8190,10487,4270,3
2020-09-17,2354,10995,28512,3
2020-11-25,5139,14637,9374,1
2019-03-21,4354,4369,37992,3
2020-12-26,3495,13080,7399,2
2019-11-20,3098,2782,23268,2
2020-02-11,3403,576,30605,4
2019-10-18,5007,17585,59449,5
2019-03-09,6100,7672,4018,5
2020-06-11,6037,9188,17981,3
2020-03-21,9923,3990,40747,2
2019-04-28,7234,3388,61902,4
2020-11-29,3479,15586,30520,2
2019-12-12,4787,6110,47646,3
2019-07-12,9448,8159,50473,2
2020-08-01,353,105,65384,2
2019-08-02,443,17604,31808,4
2019-02-17,8813,13467,19093,1
2019-05-21,6502,15615,25699,5
2020-12-22,3456,3446,32315,4
2020-06-19,3092,9904,53616,1
2019-02-02,6818,15019,16627,1
2019-06-19,232,4228,15561,1
2021-01-17,3784,14048,61537,2
2020-08-25,8886,18817,24604,1
2019-07-11,3256,4484,37728,5
2020-02-16,5388,407,50695,4
2020-03-05,2328,16727,17789,3
2019-04-13,7283,15950,20311,5
2019-04-21,292,4691,40573,4
2020-05-06,4921,19625,29606,3
2019-03-19,5080,8987,22890,5
2019-02-04,2783,15269,67648,2
2020-06-23,3645,17376,10041,5
2020-10-16,2322,16547,12995,3
2019-03-28,3466,1860,29248,2
2020-05-12,7089,2817,13183,2
2021-02-26,4259,18724,1770,5
2020-07-22,3776,1996,49504,2
2021-02-10,7790,6350,23897,4
2020-06-14,7834,11172,19050,3
2020-11-11,2577,18581,12984,4
2019-08-10,1095,1710,27809,3
2019-01-13,4969,8867,6076,1
2020-11-09,3340,10988,56975,2
2020-11-27,1656,15960,27544,3
2020-11-18,4402,2463,63468,2
2019-12-06,1664,19215,27048,4
2020-04-11,2035,4715,5323,4
2019-02-12,5640,6418,22239,4
2019-12-25,1225,7195,14686,2
2019-03-16,519,17843,56176,4
2019-05-19,545,10362,3767,4
2019-07-10,6997,4182,64643,5
2020-09-12,4001,16661,16666,5
2019-12-12,3119,5262,6233,5
2019-12-09,5593,19577,61954,2
2019-03-19,1892,4929,50178,4
2019-11-12,7812,17799,4045,3
2020-12-14,381,18028,2439,5
2019-11-09,1953,14795,19274,4
2019-08-08,5994,7393,26116,2
2020-08-23,9615,17854,68952,2
2021-01-24,2237,10261,4517,1
2020-10-06,2511,8948,48523,1
2019-11-30,2954,8408,67978,5
2019-01-02,1580,11192,48581,4
2020-04-07,8129,16839,3326,2
2020-09-02,9639,10674,61566,3
2019-06-03,2130,4554,9611,5
2020-02-25,5047,541,48667,4
2020-03-05,2526,666,22494,3
2020-10-25,3649,17683,55004,1
2020-09-21,9224,,60749,
2019-09-09,3332,14568,53474,1
2021-02-06,4692,5995,39484,3
2020-08-17,5214,4026,17331,2
2019-03-04,3012,5590,27946,4
2020-10-16,2155,9425,54015,1
2019-07-21,1052,1432,43322,2
2019-11-20,2000,12141,50863,3
2019-04-25,8848,19827,37902,5
2019-06-11,963,1404,38644,1
2019-09-17,2342,16550,56258,2
2019-12-17,546,3305,7023,2
2019-11-23,4535,11366,40043,1
2020-10-09,6810,13237,67202,3
2019-07-15,1752,6033,58901,4
2019-03-24,6732,11250,4779,4
2019-09-24,4470,19409,59560,5
2020-09-12,7092,17666,16976,3
2020-03-30,35,12784,23209,4
2020-08-30,9496,17102,64925,4
2020-08-30,1685,15850,6823,2
2019-08-12,7796,6448,61682,2
2020-03-27,4005,5358,2014,3
2020-02-06,5073,19918,40570,3
2019-07-25,1698,7152,30256,1
2019-03-18,576,7241,63434,4
2020-01-25,5466,5398,28176,2
2020-12-06,8,3400,53032,5
2019-07-14,5184,43,43622,4
2020-08-15,7512,13709,28845,2
2020-12-11,3834,9679,39581,4
2020-03-08,4148,10419,59173,4
2019-12-05,3547,17351,38677,4
2020-03-11,451,10079,64592,3
2019-06-12,856,13121,31954,1
2020-12-03,4262,2739,67467,2
2020-07-20,2693,6859,42160,1
2019-10-28,3565,12024,12689,1
2019-11-11,9927,7757,20816,1
2019-04-26,5833,15498,18720,5
2019-05-15,1100,11773,49394,3
2020-12-07,9733,16768,69480,4
2019-12-15,9061,13319,47659,5
2019-10-04,6309,2818,46647,2
2019-03-21,4810,18320,34650,4
2019-05-13,2907,10224,3823,4
2020-10-21,6604,14005,36710,1
2021-01-20,1824,2125,31608,2
2019-09-23,6836,8087,61046,5
2020-04-16,8291,8032,14542,3
2020-07-20,7876,15130,23933,1
2020-03-26,2082,107,11077,3
2020-05-28,5124,8215,3532,3
2019-08-08,5499,9787,61274,1
2019-02-10,8486,15583,31710,3
2019-12-07,217,13026,53930,3
2020-10-19,6088,10746,27490,4
2019-02-16,4165,7903,60963,5
2020-02-11,7373,18322,36356,1
2020-09-13,9945,807,18386,3
2020-02-16,4959,2398,40427,3
2020-11-14,6951,5351,43194,1
2019-07-19,4865,5057,40086,4
2020-08-13,3157,3075,18204,4
2019-04-02,349,3722,22801,1
2020-10-26,6086,13575,17830,2
2019-10-03,1537,14807,42681,4
2019-04-20,2869,10022,45034,4
2020-04-13,2604,7557,24333,1
2019-11-03,2334,11938,25678,1
2020-09-06,8669,5501,64237,3
2020-06-02,431,,23400,
2019-02-27,1034,8092,53158,4
2020-04-18,4700,9568,43672,1
2019-12-14,8722,19283,33690,4
2020-01-04,3827,17508,28833,2
2019-07-12,2704,18624,25060,3
2020-02-06,9535,12164,1145,5
2020-02-06,9954,17266,40394,5
2019-09-27,1475,19799,25245,3
2020-04-17,3645,3388,27214,1
2020-12-22,6991,5053,53779,2
2020-04-11,871,3701,59678,5
2021-01-11,8382,1622,40652,1
2019-08-04,6198,16270,53345,3
2020-10-01,278,583,24071,5
2021-02-06,9765,15437,45891,3
2019-10-30,1774,17516,32542,5
2021-02-06,413,2139,3367,5
2019-12-22,2193,19193,1915,3
