Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2020-08-08,6011,15573,31127,4
2019-03-17,6612,2368,21296,4
2021-01-08,6637,8738,60509,1
2020-12-15,8305,9402,15939,3
2019-11-08,1144,19491,34007,5
2019-12-16,6342,9375,44082,4
2019-09-23,9617,8714,55578,2
2020-11-04,8029,2290,44339,4
2019-03-29,4838,12977,59648,2
2020-12-15,600,15046,13634,2
2020-05-15,9131,2302,37260,4
2020-07-13,3495,9493,55511,1
2020-03-26,8425,5312,61037,1
2019-06-07,4048,2352,36027,1
2020-12-04,2770,1420,30154,5
2019-08-27,9519,9420,23927,3
2020-03-16,3974,6593,12959,3
2019-11-30,4867,14804,17944,4
2020-04-08,7437,12369,54720,1
2020-07-02,3568,16639,58645,5
2019-07-27,1814,,7591,
2020-07-25,2576,19696,25464,3
2019-09-08,6564,724,57793,5
2020-02-05,9553,19605,8112,5
2021-01-08,820,5235,66263,3
2020-04-17,6902,13555,25797,5
2020-09-24,558,18375,14926,1
2019-05-03,8729,13265,44372,1
2020-03-19,7341,1669,46516,2
2020-05-17,1812,17594,24190,5
2020-01-06,9109,15182,10451,2
2021-02-25,5994,1522,23983,5
2020-10-03,21,11456,48870,3
2020-08-18,5568,19142,14433,3
2019-04-30,4727,15945,16387,5
2019-12-31,6050,10825,12052,1
2020-06-10,5576,19303,53721,4
2020-11-06,5147,654,37453,4
2020-04-05,2143,2654,34244,1
2019-10-13,4984,14222,62879,2
2020-06-10,4324,17376,12542,4
2020-11-11,4517,835,65899,1
2021-01-09,355,15675,60127,2
2020-09-16,5409,3497,25420,4
2020-02-18,4220,15411,62230,3
2019-02-12,4770,6563,52885,4
2020-03-04,8082,13451,33379,4
2020-08-29,9275,17971,9114,2
2019-11-14,7205,4409,9427,5
2020-05-11,2949,,10840,
2019-02-02,5762,7294,23957,2
2020-11-26,9517,3709,53742,5
2020-07-18,6425,675,10989,3
2021-02-19,8468,18985,66482,4
2020-07-15,3215,3557,26866,2
2019-05-05,837,11653,25938,3
2019-07-18,9970,18933,58365,5
2020-09-04,6180,13191,16162,3
2020-09-29,13,2937,22317,1
2020-02-09,3648,8071,18540,5
2019-10-06,3545,7407,43060,1
2019-12-02,951,2965,31443,1
2020-11-13,4552,2995,48678,2
2020-10-08,1832,7117,29664,3
2020-03-23,6597,5729,18229,5
2020-05-28,2433,17939,69559,1
2020-03-08,2853,1442,52603,5
2020-10-11,5710,8723,65480,2
2020-01-25,9457,8511,26568,2
2019-03-11,4487,2476,46101,1
2020-09-06,8517,17124,13289,5
2020-02-08,6517,19531,3494,4
2020-03-16,1872,2723,46183,4
2020-01-31,9549,17292,16819,3
2020-10-06,4168,8476,13751,5
2019-05-31,593,9049,29057,3
2019-10-30,5547,16537,63024,1
2020-03-11,488,9986,30721,4
2020-11-26,6569,11641,55652,5
2020-11-13,3564,10192,36284,2
2020-01-04,3604,13995,728,5
2020-02-23,6637,19036,46670,5
2021-01-10,9892,,425,
2019-08-01,8340,2163,35277,5
2020-09-28,3219,13836,36952,5
2020-08-02,2143,17703,61325,4
2019-01-10,9764,14227,49179,4
2020-12-26,3111,4085,5716,3
2020-01-16,9513,17511,22314,4
2021-01-11,8023,19168,41739,2
2019-01-04,8929,3356,20962,5
2020-03-03,1992,6901,22234,2
2019-01-07,8374,10389,41771,1
2019-10-18,4052,3379,12374,3
2019-12-09,9292,4437,13775,3
2019-07-05,4448,16890,512,4
2019-09-19,3216,,39652,
2020-05-21,5011,12631,45728,5
2019-08-18,1280,1008,47230,2
2020-12-30,1638,8122,29305,3
2020-12-19,6489,11036,44085,2
2019-07-17,7168,17752,62835,3
2020-05-27,7974,9674,34613,4
2019-05-31,3285,9301,41507,3
2020-11-09,7685,12914,42568,5
2019-09-06,3744,2970,18233,3
2019-04-28,3923,2370,64200,2
2020-02-07,5261,7841,57241,1
2019-12-22,6999,18347,47355,5
2020-01-23,5808,19647,69983,1
2021-01-31,6180,16466,18725,3
2019-04-30,661,4580,67235,2
2020-01-09,1293,18019,35676,5
2020-01-17,2044,959,66030,2
2020-12-11,1812,4689,15835,4
2020-09-10,4187,13432,25560,2
2019-11-16,5637,14201,67454,4
2019-11-27,3183,873,21087,5
2019-10-22,9787,7540,47930,2
2019-01-21,1285,18170,3440,3
2019-03-03,2612,16195,38602,2
2020-02-19,1843,16223,20465,3
2020-01-06,989,15272,26144,4
2020-06-21,2369,8396,65159,2
2020-07-16,4524,9040,27546,2
2021-01-02,8804,7744,17110,4
2019-08-07,2582,1327,16067,5
2019-05-15,6190,19735,50509,1
2019-03-28,5464,6720,46560,1
2020-01-14,1885,17529,51547,3
2020-10-29,4819,5696,3824,1
2021-01-26,2177,6025,62681,5
2020-05-17,4582,17135,22942,4
2020-11-16,2608,902,66354,4
2019-07-31,1350,18464,749,4
2020-08-20,7005,5730,18600,5
2019-04-28,758,12034,24630,1
2019-11-27,2035,7364,66998,3
2019-01-29,8935,19662,33116,5
2019-09-01,4473,2699,55297,3
2020-10-25,3438,5529,37017,1
2021-02-25,5676,8592,60293,3
2019-09-11,7179,10183,63018,3
2019-11-20,4097,11633,28286,1
2020-06-13,2580,16542,12845,2
2019-04-05,9329,1389,10280,1
2020-10-28,2614,6397,47756,2
2019-05-21,6751,16267,9753,4
2019-04-05,1710,9808,1178,1
2020-01-09,1548,2763,36061,1
2019-10-18,1486,12361,10143,4
2020-04-29,8071,17544,10293,4
2020-06-14,7515,5158,38831,3
2020-08-30,8399,15930,575,2
2019-09-26,1597,13211,40640,1
2020-03-20,4002,1947,6009,5
2019-07-21,1,16893,57644,4
2019-03-23,7768,1975,1956,5
2019-10-22,3755,6539,59624,2
2019-02-21,3344,16319,45944,4
2019-12-09,5730,14248,47133,5
2019-02-03,4707,11096,3181,1
2019-02-14,8948,8103,14353,5
2019-06-07,7347,7746,9235,4
2019-05-24,2351,645,43908,5
2020-02-01,402,12917,17557,3
2021-01-08,5207,4115,67036,5
2021-02-26,9361,3857,29738,5
2019-10-02,281,17084,10117,2
2019-10-29,6906,11637,13446,1
2019-02-07,7957,4689,55668,3
2019-03-27,2628,13999,69801,1
2019-10-22,1739,19995,58910,4
2020-05-18,1389,353,28148,5
2019-02-28,3774,10995,65555,2
2021-02-01,5617,5715,63589,4
2019-07-31,5390,16106,1102,3
2019-07-06,1484,8762,25251,3
2019-09-14,4706,12532,29275,3
2020-12-15,1831,4227,45441,2
2020-06-11,2539,11107,57731,3
2019-08-09,9824,11062,60982,1
2020-01-21,6859,15810,28749,5
2021-01-14,7814,1474,58044,5
2019-11-08,5209,18330,42173,1
2020-03-13,1034,3386,29977,1
2020-01-17,7302,797,35299,2
2020-10-19,6401,1840,62044,2
2019-03-02,3876,13680,28877,5
2020-03-05,5780,69,45176,1
2019-04-14,3782,19240,30888,5
2020-03-29,435,1929,34288,1
2019-10-20,8278,1333,27566,1
2020-11-06,6423,1376,20034,2
2019-06-10,8960,14940,51511,2
2019-04-07,6242,14319,5375,2
2020-11-21,1628,560,60190,3
2019-07-18,2478,791,10610,4
2020-08-26,1204,5421,32612,1
2019-04-17,5668,4056,54484,4
2019-03-28,512,18699,65471,3
2020-04-27,720,566,26987,1
2019-05-08,6165,17575,18967,4
2021-01-13,1054,18017,15152,4
2020-05-16,108,19213,17271,3
2019-07-08,1266,13168,16310,5
2019-03-12,9456,10327,26072,1
2020-02-29,9138,16247,1557,5
2019-02-09,4654,19465,58740,5
2021-01-03,1996,11179,29199,2
2021-02-10,933,14252,36209,2
2020-12-03,6543,18973,68756,4
2019-01-07,2005,2321,50961,3
2020-01-05,9957,12548,2325,1
2019-07-02,9559,16267,14779,2
2020-11-15,3015,8963,37643,1
2021-01-26,4516,13039,5929,5
2020-01-20,8989,922,59265,5
2021-01-25,4985,9942,63524,5
2020-04-14,5298,9608,29960,2
2019-09-18,5096,3284,45862,4
2020-07-24,9260,16511,60719,1
2020-08-30,6750,15853,57740,4
2020-09-28,5388,18775,13118,1
2021-01-15,4270,9353,40195,3
2020-08-24,1772,11471,48291,2
2019-06-25,7399,5630,60851,4
2020-08-21,7716,7823,38882,5
2020-10-08,4352,18496,63010,4
2019-10-31,6960,19514,3925,5
2021-02-22,2328,15052,6429,5
2021-01-02,5328,15007,58167,1
2019-09-18,9040,17470,26745,5
2020-05-17,6727,11545,35641,3
2019-03-18,2595,15371,13945,3
2019-06-12,6727,5698,10768,3
2019-05-17,704,16554,62551,1
2019-12-23,1961,9482,37784,2
2021-01-10,602,12804,18021,2
2019-04-17,5399,6057,27248,2
2020-11-27,4230,7710,453,5
2020-12-05,165,1347,25431,5
2019-07-06,7444,4434,22917,1
2021-02-28,4307,15828,25405,2
2019-10-29,1319,12140,55060,2
2019-02-26,9318,7738,31865,3
2020-10-09,2376,4176,53799,2
2019-01-21,8391,,11211,
2019-09-27,8196,10869,20784,3
2020-11-03,2311,12916,44126,1
2021-01-10,8297,12752,302,1
2020-01-10,570,14336,27008,1
2020-04-02,6082,9665,55067,5
2020-02-04,8052,6367,58339,4
2019-11-03,4305,12675,27224,5
2020-03-26,1330,4917,9152,1
2020-03-17,4875,9106,61097,5
2019-03-28,547,4858,6888,4
2020-01-03,4735,17883,35536,4
2019-10-16,9229,,48619,
2019-08-20,6849,18398,29469,4
2020-03-23,4803,206,9527,1
2020-12-27,6708,10170,18902,3
2019-10-04,3289,7531,59819,3
2019-03-28,2458,17792,26334,4
2019-07-10,2935,18299,35975,3
2019-08-03,4806,9444,35049,4
2019-11-04,9437,7401,28289,3
2020-08-18,6280,6943,38253,5
2019-11-04,1570,2,43637,2
2019-07-12,5589,13606,36400,3
2019-10-05,4083,11906,30683,2
2020-11-21,6595,17065,55070,5
2019-06-03,9531,2598,13590,4
2020-11-13,644,6980,23961,5
2020-12-13,7944,16543,24059,5
2019-09-27,9482,1340,19040,4
2019-12-28,6994,16791,56906,1
2019-11-09,1400,17885,31293,5
2020-06-27,796,3425,40178,2
2021-01-22,4135,2685,36814,1
2019-06-29,3245,3904,4178,4
2021-02-16,5260,19090,5997,3
2019-06-18,3896,,59014,
2019-08-15,7513,16118,3963,3
2019-11-03,4502,3780,30440,5
2021-01-31,2329,18172,2028,2
2020-12-30,8052,4825,41055,5
2020-06-19,639,8241,47612,3
2020-01-02,7614,7723,30018,3
2019-05-23,6545,13306,14498,3
2019-07-20,6751,8826,40826,3
2020-02-12,2297,19727,1909,2
2021-01-20,418,13175,52476,1
2021-01-20,9374,12115,12735,1
2020-06-08,5317,15705,5108,2
2019-01-01,6558,13967,9532,5
2019-11-24,6799,1193,8373,3
2020-11-14,4762,13472,48594,1
2020-05-22,4504,925,46561,2
2019-07-26,7210,7872,34354,5
2020-06-17,2349,16953,48932,3
2021-01-03,8235,14439,30044,3
2020-02-26,9225,,53426,
2021-01-18,3569,7179,34372,4
2019-05-14,7636,5344,45867,4
2019-11-23,8176,,57214,
2019-12-10,8611,104,14766,1
2021-01-03,7355,14531,62974,3
2020-07-30,1766,18228,17233,2
2019-09-22,257,14948,1891,1
2020-04-07,6381,9442,12545,3
2020-12-31,4742,12970,13493,3
2019-05-07,4495,345,3595,4
2020-08-31,768,16538,50889,3
2020-01-03,7242,12959,58901,4
2019-07-24,4629,13456,59248,3
2019-10-14,365,11450,52741,5
2020-05-24,5260,4739,58253,1
2020-05-17,4729,3086,55663,5
2021-02-17,1541,1829,61139,2
2019-11-21,2319,959,32925,2
2019-09-19,3816,6314,33443,4
2021-02-28,6656,11185,562,5
2020-10-08,9952,9385,39291,3
2020-03-20,7596,3862,48685,4
2019-08-21,5582,6561,18430,5
2019-12-22,3966,12630,20059,3
2020-02-27,6138,,68410,
2020-04-03,6312,12470,13885,2
2019-03-04,6781,606,27173,1
2019-01-08,7015,2441,5024,5
2019-01-30,5574,15036,15802,5
2019-10-28,4907,8141,53300,4
2019-10-29,2183,14363,40114,1
2019-02-22,9736,2070,14858,1
2020-01-29,9928,17544,21589,5
2020-06-05,5736,6643,53121,5
2020-08-02,2102,12384,66501,1
2021-02-13,5651,5062,66560,5
2020-12-02,3189,8057,59528,3
2020-10-27,6472,4032,43841,4
2020-04-27,7782,15168,17922,5
2020-07-12,1449,1193,22134,5
2019-12-30,9231,301,20320,4
2019-01-10,2469,12355,20800,2
