Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2020-01-21,6343,17814,27396,3
2019-05-06,2918,8956,7649,3
2021-02-20,3858,5892,38457,1
2020-12-21,6215,4017,10101,1
2020-01-17,7367,13528,7020,3
2019-06-30,9151,,68890,
2020-10-31,4707,1721,16622,3
2020-07-29,9796,13904,6677,4
2019-10-05,6363,12773,7357,5
2020-03-23,2662,7183,44846,1
2021-02-13,2215,19342,43248,3
2020-02-24,7914,6576,30665,4
2019-11-24,9010,16445,36578,2
2021-01-18,4441,924,1815,4
2020-06-01,721,18540,1311,1
2019-08-06,2364,17898,18555,1
2020-12-22,2644,6264,10279,4
2020-11-17,9081,17259,21321,5
2020-09-14,7156,4777,38210,1
2020-02-22,1297,2690,42156,3
2021-01-27,4163,2448,51274,5
2019-03-08,5802,399,49754,2
2019-05-03,8514,14354,58840,5
2020-03-28,4255,2191,32534,1
2019-03-29,8125,6663,50410,1
2020-03-25,1503,13983,42508,5
2020-04-16,4895,5541,23165,2
2019-02-12,7244,10063,38067,5
2021-02-19,3385,19072,26898,3
2021-01-30,7314,19787,54854,4
2019-03-28,3007,19205,3274,1
2019-01-16,5817,6455,33371,3
2019-05-30,1177,7119,2810,1
2020-01-13,6131,16075,45727,5
2020-01-25,8851,8519,30697,5
2019-12-31,2337,11343,8962,3
2021-01-07,4675,14268,16684,4
2020-10-21,4741,10005,29527,1
2021-01-10,6223,10873,34012,2
2019-02-11,9342,1496,51768,1
2021-02-19,9007,8788,21343,3
2021-01-21,5890,6994,69102,2
2021-01-08,9892,281,62618,2
2020-07-28,2712,6255,45799,3
2019-12-13,6303,18631,42752,1
2019-09-29,6033,15464,14471,4
2019-05-12,8202,15988,58383,2
2020-11-15,7877,4393,7450,2
2020-05-27,1581,2792,28529,5
2020-07-20,4397,15166,38810,1
2020-02-23,2921,10514,40298,4
2019-03-26,7240,2729,39537,2
2019-05-02,2760,15326,69393,1
2020-01-24,960,7876,44463,1
2020-02-01,3445,9971,15195,2
2019-10-23,856,8504,34326,3
2019-01-30,844,8769,66041,2
2021-01-21,7631,3934,62296,2
2019-05-02,3573,15659,9892,3
2019-04-28,602,19389,38309,5
2020-11-03,4881,10051,13375,3
2019-04-21,8833,3516,51929,1
2020-01-19,4913,3372,65411,4
2019-01-02,4931,11952,45553,4
2020-10-11,4205,19572,68264,1
2020-11-19,9808,919,55582,5
2020-05-21,2425,17459,38038,5
2020-04-16,4157,4047,35004,1
2020-04-26,6894,14204,69096,3
2019-10-23,629,5728,28268,4
2019-04-23,6861,17687,32677,4
2019-11-05,3804,898,19388,2
