Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2020-11-12,7193,13280,26202,2
2019-01-25,1125,1549,4923,2
2019-08-04,3175,14691,21197,5
2019-06-23,8481,1974,50617,3
2019-08-04,7136,14716,66095,2
2019-11-10,444,2037,7552,5
2019-10-28,6129,1362,31002,1
2019-07-18,8651,518,30476,3
2020-02-23,1106,18692,3625,5
2019-02-20,7201,16542,41742,2
2021-02-01,8081,15789,62589,1
2020-02-29,7962,165,28665,3
2020-03-26,7648,11702,16298,5
2020-11-03,8116,14457,38683,2
2020-08-17,4573,,63094,
2019-02-28,4645,18179,38857,4
2020-01-22,1436,13821,52698,1
2019-04-02,3206,3688,37617,5
2019-03-23,6488,19190,3896,1
2020-04-13,4882,12762,21535,1
2019-08-22,9546,16702,7035,4
2019-04-26,477,12878,38816,1
2019-12-01,2521,,45354,
2020-05-25,4089,19213,18970,4
2019-01-27,4446,14320,67947,1
2019-06-12,8197,5425,304,5
2020-01-02,1503,10000,69300,2
2020-12-11,8270,8378,39602,4
2019-03-17,6692,12206,7294,5
2019-12-12,3267,11747,64012,1
2019-06-23,160,8930,52292,3
2020-08-23,4408,14826,11327,5
2019-10-12,2613,8104,19912,4
2019-05-02,6252,3486,6556,3
2020-07-28,2086,19954,32389,1
2020-05-23,1277,3335,28758,4
2020-10-30,8130,14658,24017,5
2020-12-28,4349,4621,53624,3
2021-01-31,9895,11328,47851,4
2019-10-20,9413,18754,42441,5
2020-01-31,201,11751,62842,4
2021-01-04,3351,13902,54855,2
2020-09-12,4834,17392,46939,4
2020-09-20,7488,5744,6330,2
2020-03-21,1520,9949,22105,4
2020-02-29,1806,15725,33095,4
2019-04-13,9463,15740,15628,4
2020-11-21,4950,4979,33282,2
2020-05-27,4115,845,49600,4
2021-01-02,6660,210,15298,1
2019-06-07,373,949,48607,3
2019-08-24,2361,11357,52566,2
2020-09-28,8746,13336,47228,3
2020-10-17,9418,11388,1949,3
2019-01-06,7685,6463,48170,3
2019-11-25,3083,13983,7887,5
2019-06-21,4193,7424,30034,3
2019-01-10,2746,5254,39444,1
2021-01-01,5844,9332,15544,1
2020-11-25,6621,4332,38398,1
2019-06-10,5044,10052,4872,2
2020-03-20,7555,13691,68652,4
2019-12-28,3513,3126,15607,2
2020-07-21,875,17557,60202,4
2019-01-18,7985,15222,32005,3
2020-09-18,9377,2665,67837,5
2020-07-01,2677,3473,1340,4
2019-02-06,7852,527,6351,1
2020-08-24,9347,1903,65477,1
2019-07-17,9676,14609,6444,5
2020-06-06,1195,17332,12233,2
2020-06-29,9355,18832,8192,5
2019-07-04,8763,,45416,
2020-07-26,7469,7354,65074,5
2020-11-24,8803,17413,59612,3
2020-08-02,9509,13646,69958,5
2019-08-11,3491,12660,27615,4
2019-01-18,2274,1375,9251,2
2019-11-04,1364,16253,52495,3
2020-07-29,1530,6949,60221,2
2019-05-25,1655,17080,10746,5
2019-05-19,1293,5588,60278,4
2020-06-04,3664,19846,42015,3
2019-12-26,3110,14879,44153,4
2020-06-19,3219,6704,60117,1
2020-06-17,9991,9118,12263,2
2020-08-20,600,2841,58856,3
2020-06-02,9390,11144,48207,2
2019-07-09,8206,17823,37009,1
2020-03-13,9506,6014,31930,3
2019-04-28,8971,623,28925,3
2021-02-11,862,7507,5521,1
2019-06-14,1248,5824,30768,1
2019-12-29,8298,12483,31394,1
2020-01-02,8378,2112,32808,5
2021-01-07,9427,19421,44552,1
2019-11-08,3427,15388,68406,5
2020-08-28,574,17673,825,3
2021-01-16,8529,11014,1656,1
2020-04-08,2158,12088,59015,1
2019-06-18,2123,660,5945,4
2020-10-05,7407,8466,18324,4
2019-04-29,3770,9581,33869,1
2020-09-10,4735,11364,49211,5
2019-07-27,4173,5698,11069,5
2019-04-15,843,12759,59759,4
2021-02-07,998,6583,63246,1
2020-04-17,8020,10433,10125,5
2019-04-22,1641,14521,55792,4
2021-01-30,4111,17071,35924,2
2020-09-23,7128,11527,51070,2
2020-03-08,4858,8126,28636,3
2020-07-03,8768,16683,37551,3
2021-02-08,629,14135,34509,2
2020-10-11,1162,19118,19624,2
2019-08-04,2217,14709,40898,1
2020-12-06,2076,13705,22803,5
2020-05-29,4727,3625,38738,3
2019-03-27,7855,9619,68850,2
2019-10-08,1411,2937,30089,4
2020-01-02,4606,14264,15804,2
2021-02-15,3927,19896,47324,4
2020-05-25,6407,2698,20387,3
2020-08-23,189,12212,1695,4
2019-06-28,852,14075,25312,4
2021-02-15,1569,7777,25998,3
2020-11-05,2711,5436,60869,3
2019-06-08,8984,1746,49868,3
2020-01-02,9198,16268,58871,1
2020-08-08,122,2111,36083,5
2019-04-29,6681,19966,60425,1
2019-05-21,9089,5863,41592,5
2019-01-06,5897,18404,42785,2
2021-01-30,3341,13104,29438,5
2019-10-14,5355,10254,29284,4
2019-03-23,1146,13010,40874,4
2019-04-18,1748,9500,40026,5
2019-11-03,65,3012,1414,1
2020-12-12,2306,8492,31595,4
2019-06-25,4464,8531,29752,1
2020-06-06,276,8808,32036,3
2020-05-17,5427,12328,36873,3
2019-12-29,4402,5145,68335,3
2019-06-17,3924,19031,33097,2
2019-11-10,2897,5261,41491,1
2020-01-06,4729,16138,14669,5
2019-02-22,6944,16387,56696,3
2019-12-27,2683,6315,17391,5
2019-08-10,2631,17857,63794,2
2020-06-10,2259,3703,35962,1
2019-08-07,3664,4426,51038,2
2019-09-24,5536,2866,61244,4
2020-03-14,8618,19500,22769,4
2019-07-08,6837,13203,8982,4
2020-05-18,9149,4289,43062,4
2020-12-19,434,8250,37879,3
2020-10-12,6621,16607,5835,3
2020-07-30,2498,15094,36266,1
2019-04-02,7164,1920,27784,3
2019-11-18,5408,12580,61495,5
2019-12-08,7925,1916,34820,5
2019-01-02,6277,,39465,
2020-04-27,8971,1221,68869,2
2020-12-01,6253,5487,60086,3
2020-07-21,8183,1756,50806,4
2019-11-26,639,7247,64627,2
2020-06-05,1493,11678,11682,5
2020-11-18,6770,11366,36210,3
2020-11-27,8210,12680,19527,3
2020-10-21,3013,9256,24790,3
2019-11-04,743,18132,36845,4
2019-02-07,5004,19394,42360,5
2020-09-29,9353,13305,28134,2
2020-06-12,4268,5289,58408,2
2019-07-27,2099,7720,42238,2
2019-12-17,1186,17678,53223,4
2020-07-10,1734,6732,69716,4
2019-06-15,6803,14783,45718,3
2020-10-01,1062,12289,8603,1
2020-07-05,6609,1962,50855,3
2019-07-13,5861,8061,69374,4
2021-01-24,1953,4363,68677,3
