Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2020-03-27,4757,14766,58491,3
2020-12-14,8043,10260,61362,3
2020-12-30,9209,2650,27772,1
2019-11-06,6657,5367,33833,4
2020-03-17,2423,,44089,
2020-05-12,4056,16028,64248,3
2020-06-23,7762,7327,24260,3
2019-12-12,5564,13505,15494,5
2019-01-22,9627,19368,49373,4
2020-07-18,8852,6145,35073,1
2019-02-13,7341,11802,38701,3
2019-11-23,7207,9854,60034,1
2020-07-26,1704,14686,19907,3
2020-05-28,8924,16607,46530,1
2020-04-10,2516,5766,2340,3
2021-02-13,3729,9131,13854,3
2019-10-14,7574,17062,25028,1
2020-09-13,1746,13323,41887,3
2020-08-02,4072,1470,21118,1
2020-10-09,7887,8803,24761,1
2020-02-04,9559,135,51830,3
2019-03-23,1942,177,18828,4
2020-03-01,9375,684,47221,5
2021-02-01,5005,3138,20180,5
2019-10-23,1001,14809,462,1
2020-02-24,5171,6798,31182,4
2019-02-07,2474,19770,11387,1
2019-06-09,7978,16384,56202,1
2020-01-20,5479,9775,7407,4
2019-03-21,5238,7125,45242,4
2020-10-08,952,3525,62718,3
2020-07-08,532,12082,23134,3
2020-09-12,3030,11256,22951,2
2019-07-09,4655,11529,48392,1
2020-02-10,5357,5920,45527,4
2020-11-12,4314,924,21944,3
2019-01-25,4188,19455,18040,2
2019-02-27,2801,5261,22261,1
2019-12-20,9638,17759,15127,3
2020-08-03,8128,5161,24179,5
2019-12-01,4930,19736,13399,1
2019-06-08,2082,4423,15084,1
2019-01-26,9058,439,20873,4
2020-06-24,1596,4536,21786,3
2019-06-15,4104,3631,29957,1
2020-11-26,7350,13096,5452,5
2021-02-13,2858,10386,1814,1
2019-02-03,817,9290,26830,4
2020-12-20,7209,13047,37257,2
2020-11-02,2099,5455,64285,4
2019-04-07,228,19272,2737,3
2019-05-18,9719,13111,33898,2
2019-02-27,8090,15997,6546,4
2020-06-23,1144,12270,3593,5
2020-06-18,9118,9978,44255,5
2019-11-23,1443,1457,44207,5
2020-09-04,8858,15514,51728,4
2019-01-13,1137,12275,69075,4
2019-05-19,434,329,31422,3
2019-02-16,6623,,26943,
2020-05-29,3132,19657,14114,1
2019-08-29,2770,2807,20862,4
2019-10-30,4330,16525,51888,3
2020-01-14,1695,16401,4859,4
2020-12-04,24,13941,56110,5
2020-12-06,6331,8124,35525,1
2019-01-19,4046,1858,28416,1
2020-10-13,3526,9506,48594,5
2019-12-06,3374,8562,37736,4
2020-02-05,1915,8031,59524,5
2019-11-07,4014,15551,16838,1
2019-05-02,2456,19885,44301,5
2020-04-24,7350,17391,19192,5
2019-03-25,1521,3973,38637,5
2019-01-26,9356,1495,66102,2
2020-02-21,2022,4481,46844,4
2019-06-18,7761,5032,49501,2
2019-06-16,4501,4535,12619,4
2019-09-28,4779,10508,37915,4
2020-01-26,4106,5718,1313,1
2019-04-09,3217,10627,35483,2
2019-10-23,4926,10788,66560,5
2020-11-08,8405,5906,10329,2
2019-04-07,6425,15646,19142,1
2020-05-06,7122,17894,17347,5
2019-03-17,9348,12189,4226,5
2019-11-25,4791,19608,45630,1
2020-09-23,4825,17438,22401,1
2020-10-04,844,18006,44901,2
2019-04-07,6559,15680,38819,3
2021-01-31,2056,18564,52946,3
2021-01-25,6116,12118,52553,4
2019-09-21,5920,18632,19415,2
2021-01-04,1197,4071,42974,3
2020-12-16,3819,3662,3761,3
2021-02-11,8595,11817,10088,4
2019-08-02,626,12783,35327,2
2019-08-08,2546,2748,41921,3
2019-02-18,2338,8735,68247,4
2020-03-13,1730,14453,67971,1
2020-01-22,8755,18009,45349,5
2020-11-06,716,18458,49167,4
2020-06-15,1369,1848,45885,2
2020-06-10,2065,17059,68297,5
2021-01-04,5326,11715,64342,1
2020-09-16,1517,11615,61590,1
2020-03-08,5950,17745,24773,5
2020-10-07,5441,169,51020,5
2019-01-25,9013,10342,6033,3
2019-06-03,1169,2197,43305,2
2020-08-22,5407,13307,43510,5
2020-12-12,1182,12613,50874,3
2019-12-04,9136,2589,24797,4
2019-09-22,1681,14946,19296,5
2020-02-03,3449,10764,69172,2
2019-07-22,4958,9496,7065,1
2019-10-05,9562,9984,59165,2
2020-12-23,3472,13607,65446,5
2021-02-09,1215,2174,68224,5
2020-12-16,9147,14548,38245,1
2019-02-03,7244,,15872,
2020-08-09,7484,6469,45539,2
2019-04-30,3372,19226,58074,4
2019-05-17,1278,4427,61963,4
2019-02-22,8892,7776,60195,3
2020-06-28,9458,15936,53331,1
2020-05-12,395,15878,27543,3
2021-01-25,6123,16211,45109,3
2020-04-16,3818,11034,20080,4
2019-07-18,1588,7315,15695,2
2020-02-28,2251,4318,57914,3
2020-08-15,1624,6498,19222,4
2020-11-14,4387,9578,34418,2
2019-07-25,7878,10504,63495,1
2019-02-19,7170,10138,29547,4
2019-06-13,3699,8904,21796,3
2020-04-20,8272,9799,2421,2
2020-11-11,4861,7347,69118,1
2019-08-05,6054,13163,37958,1
2020-08-01,9893,19930,28603,1
2019-07-30,7524,10378,47049,2
2020-01-02,444,48,33171,5
2020-05-03,486,15688,27327,5
2019-08-24,493,13458,39521,5
2019-03-18,6975,19749,44244,5
2019-10-29,5489,18274,6224,5
2020-02-23,1600,1304,18501,3
