Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2021-02-18,6609,5253,37655,2
2020-01-13,5634,5783,36154,4
2019-02-10,2132,9962,25033,1
2020-01-08,4015,2427,46456,2
2020-12-23,7364,854,60887,2
2020-06-07,4436,14904,39825,5
2019-05-06,7302,11550,27089,5
2021-01-13,4359,1659,69124,5
2020-04-22,724,12261,6791,5
2020-07-17,4759,8569,49329,4
2020-08-14,1269,9576,25033,5
2020-06-22,4296,7531,8314,2
2020-04-04,6695,1914,24808,3
2019-05-16,8060,19668,58558,3
2019-04-18,4028,12687,6944,5
2020-10-28,3917,11062,38057,3
2019-11-07,2440,1559,43941,5
2020-07-30,8178,16900,46530,2
2020-08-29,3196,13835,10703,5
2020-04-21,8130,13101,29797,3
2021-02-23,3390,11710,24599,1
2019-01-31,9287,17333,4605,3
2019-10-09,3884,13203,20753,1
2019-09-23,7080,1781,38671,4
2019-06-01,9438,332,37605,5
2019-04-06,3968,,17595,
2020-09-06,2284,8828,68161,1
2019-11-06,7351,578,44083,1
2020-10-06,9748,3846,37835,3
2019-07-13,8900,167,11874,4
2019-09-30,1554,13143,9309,4
2020-02-19,5396,59,55086,3
2019-07-05,8599,16191,48310,5
2019-01-16,6240,16277,36688,5
2019-03-07,2032,6930,17642,4
2019-12-23,8847,3341,65449,1
2020-09-14,9956,3811,61502,1
2019-03-03,9475,16449,28756,1
2020-05-03,1877,9808,58784,2
2019-08-15,307,6658,45602,3
2020-03-25,6064,5306,20601,3
2019-10-03,7685,825,13932,1
2019-08-05,6501,6327,47291,3
2020-08-10,31,9275,46153,5
2019-08-24,8265,3064,544,5
2019-05-24,4524,11535,41140,4
2019-05-21,6221,15378,59515,3
2019-10-27,54,9176,25215,2
2019-10-22,8744,10110,45092,5
2020-08-06,9186,6804,7479,3
2020-11-07,5799,6046,61107,5
2019-07-07,9535,8516,61546,4
2020-03-31,4354,19891,69154,2
2020-08-22,3731,5078,26899,5
2020-04-18,8483,18244,67884,4
2020-05-14,6630,7727,50660,3
2019-11-23,3450,16688,19033,2
2020-05-11,3892,10397,57853,4
2019-03-03,2766,9849,25874,1
2019-06-04,500,1849,28318,3
2020-10-20,727,19678,10843,2
2020-05-22,8514,5680,53385,2
2020-01-16,399,19691,67799,1
2020-05-13,1623,13042,60293,5
2019-10-18,3397,13454,39230,1
2020-07-10,1522,11602,2269,1
2020-07-19,8396,2328,6713,5
2019-04-11,1730,10689,59254,4
2020-12-11,5481,14405,24744,2
2020-08-07,142,17519,41544,2
2021-02-08,4682,19085,13332,4
2020-04-11,9225,16633,17826,3
2020-01-06,2979,19399,69187,4
2019-04-20,2610,2574,34276,1
2019-11-28,865,3036,40404,1
2019-11-23,5476,7613,49504,4
2019-09-12,1677,18717,31956,4
2019-02-06,9046,11129,31152,2
2020-06-17,4502,13339,47852,4
2019-10-06,8710,19519,18717,4
2020-01-08,5360,6448,2796,2
2020-10-29,2373,10594,28291,2
2020-08-09,3889,1331,765,5
2020-10-24,8848,16923,35332,1
2020-12-27,3529,19500,46436,2
2019-09-06,4309,17420,13781,5
2019-09-18,5811,17391,53999,5
2021-01-26,958,6421,7559,2
2019-04-25,8959,14936,32127,4
2019-01-20,204,5558,40808,1
2019-02-09,2905,,44102,
2020-02-18,7285,18383,4712,5
2020-06-06,3958,1352,45392,5
2020-12-13,2801,12456,66612,1
2019-08-23,4212,15151,32540,5
2021-01-08,918,12180,56118,5
2021-02-19,5090,9971,48519,4
2019-02-05,133,3851,46886,5
2020-01-31,8103,19033,46246,5
2019-04-02,9609,13206,59854,2
2019-10-22,4941,8139,28040,1
2020-11-10,871,15849,15439,4
2019-02-26,337,365,57525,4
2020-09-11,6687,,59411,
2021-02-20,9267,7656,39732,5
2020-05-15,104,10868,61899,1
2019-05-24,2026,4408,61971,1
2019-12-12,6885,5582,54718,3
2019-01-31,7567,8966,63349,5
2020-10-17,180,7117,49330,4
2020-05-15,4839,9632,3795,4
2020-04-16,1642,16834,68452,3
2019-12-11,5921,18563,62608,4
2020-05-12,6437,5411,16349,5
2020-12-31,7741,3304,41710,5
2019-05-22,6364,18858,41785,3
2019-01-22,2765,4782,41907,2
2020-05-26,2974,6550,49636,5
2020-10-12,602,17330,24761,1
2019-09-28,1779,13738,68248,4
2019-03-31,1285,4276,17623,4
2019-01-29,5621,18165,64453,5
2020-01-25,1931,16583,58944,3
2019-01-09,3148,16998,64144,2
2019-01-15,9252,6075,29424,4
2019-07-23,3123,4426,18186,2
2019-12-03,9749,1609,49556,2
2020-10-20,9392,2686,56878,4
2019-07-14,5414,18767,60592,4
2021-02-16,3766,6105,69508,1
2019-09-26,1715,11539,14305,2
2020-03-18,763,5793,67347,2
2019-03-13,8193,16712,18081,5
2020-04-16,870,2721,62194,3
2019-05-21,266,4992,359,5
2020-12-02,4659,13056,46143,2
2019-01-01,6244,7931,19498,1
2019-12-08,4355,11861,886,4
2019-03-08,866,16085,15805,2
2019-08-09,3165,2699,50997,4
2020-11-28,4449,2866,4837,3
2019-08-01,6464,3142,52799,3
2019-06-25,5441,19181,53265,3
2020-07-01,9007,7363,24462,3
2020-03-19,2193,11404,33277,1
2020-11-27,3413,11828,16397,5
2019-09-08,7766,7713,65613,4
2019-10-22,1152,15905,51300,5
2020-03-27,9070,8903,18592,2
2019-01-19,6597,1689,53084,4
2019-03-04,7811,8725,65703,2
2020-10-02,3886,12422,20708,3
2019-04-23,4177,17579,10745,2
2020-05-03,2536,3438,7755,1
2019-09-11,9613,16049,42724,5
2019-03-29,9186,17574,39966,2
2020-04-12,2517,8012,59078,1
2019-05-04,9224,3393,56307,1
2019-02-02,5506,17392,6447,1
2021-01-17,1081,7677,27643,3
2020-08-16,3910,12838,11016,5
2019-08-16,1062,3071,41777,5
2020-01-14,51,8362,64750,5
2021-02-10,7504,2798,17204,4
2019-01-09,5441,13267,47094,3
2020-10-11,690,5961,35108,4
2019-12-27,7903,3641,350,3
2020-02-29,6001,8628,22124,1
2020-08-15,5872,6516,24379,4
2020-06-15,9506,17783,10603,4
2020-01-03,4616,3726,51983,1
2019-07-15,4517,10001,8972,5
2019-10-06,6545,12159,9159,5
2019-09-13,2674,674,6906,2
2021-01-09,8689,5652,47890,4
2020-05-20,1648,18949,7991,4
2019-03-12,8107,14998,18058,5
2019-01-13,5752,10223,18278,3
2019-04-30,8567,535,22081,5
2019-04-09,451,16214,8876,5
2020-05-31,4024,1790,50079,4
2019-09-25,7223,4904,45789,4
2019-07-17,4583,9925,5043,3
2019-09-25,6606,19756,61813,1
2020-08-13,8384,9012,68824,1
2020-06-07,5278,19510,4737,3
2020-12-31,4407,7852,61158,3
2019-05-04,1330,4323,21220,1
