Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2020-06-11,5375,5373,66807,4
2021-01-02,494,,67499,
2019-05-20,2968,5988,8008,1
2019-01-31,8619,15382,47417,3
2020-01-16,1036,8077,45416,3
2020-03-08,3867,13552,24517,2
2020-02-08,5078,13076,62117,3
2019-02-22,5864,7414,12665,1
2020-06-29,5652,19820,21082,1
2019-06-03,1662,14353,46503,4
2020-05-25,5135,16607,69135,5
2020-12-28,5087,17988,9263,3
2019-06-24,5376,5029,41329,3
2021-02-06,8162,7010,48970,3
2019-01-09,3303,18867,29318,1
2021-01-27,9712,13074,54747,3
2019-01-19,5708,13027,30009,4
2019-07-29,228,3329,42888,5
2019-03-23,8077,14919,28340,5
2019-10-14,3183,3682,17382,4
2019-11-05,4996,11795,64567,2
2020-03-03,3641,2414,68675,2
2020-04-24,603,4105,68623,5
2019-11-29,8704,1624,13135,4
2020-08-18,2738,6680,1798,3
2020-08-28,3957,16097,24332,5
2020-04-13,6497,5244,20577,2
2020-04-07,662,7710,68923,1
2020-05-28,1206,18603,68813,5
2020-01-06,2948,16222,38937,5
2019-07-02,2445,1990,19841,1
2019-01-14,3150,13108,13634,3
2019-11-26,9299,12656,13360,2
2019-05-03,6116,11448,67312,1
2020-09-20,6848,4132,68854,3
2020-01-27,1627,19615,43077,5
2019-05-21,6718,9906,18499,5
2019-01-22,6948,13150,47156,3
2020-07-25,3289,8300,46786,2
2020-05-14,7518,9534,14376,1
2019-10-21,6360,33,61315,5
2019-10-13,8373,17161,18703,2
2020-09-30,3369,17040,47386,4
2020-12-07,9737,5405,34748,4
2020-11-17,8193,6822,21530,3
2020-08-03,2491,13394,15456,3
2020-02-04,4411,1894,32691,2
2019-02-09,7832,10968,36362,1
2020-03-31,9006,1342,38561,1
2020-01-12,4022,10207,60742,4
2019-03-13,5918,3160,13625,2
2021-02-23,6671,15978,30922,1
2021-01-06,9378,14341,57455,3
2019-02-04,435,6433,59112,1
2020-04-18,7231,7616,11354,3
2019-01-26,3435,891,957,2
2020-10-28,9990,370,31975,4
2019-02-25,8733,7964,44196,4
2020-12-24,78,18060,39096,4
2019-04-15,9347,17249,22312,4
2020-01-12,4029,18507,52520,5
2019-11-08,4817,13273,59969,2
2019-02-12,9072,10653,50867,1
2019-12-01,6409,1662,25420,3
2020-02-15,7788,5641,67196,5
2020-08-12,6157,6598,55070,3
2019-09-16,823,521,16107,2
2019-09-26,9825,19973,20636,5
2019-05-26,2605,19991,51868,1
2020-11-24,6334,8346,57466,2
2020-03-22,2187,7255,1940,5
