Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2019-01-11,8109,6242,25050,2
2019-02-20,358,3975,22022,2
2020-10-27,4599,5274,38322,5
2020-03-10,3537,5699,24483,3
2019-03-03,3453,2265,41908,1
2019-11-07,4163,6723,34158,2
2020-02-05,54,4917,9485,1
2020-03-01,4717,19468,52868,1
2020-09-24,9560,7401,55502,4
2019-02-25,5809,19689,49921,1
2019-07-27,6713,6886,1111,2
2019-08-16,7227,7554,9902,4
2019-11-07,2656,13640,5015,3
2021-02-07,5497,10378,63572,1
2020-01-17,2834,18865,26892,2
2020-11-04,1238,4889,22977,4
2020-09-20,1903,19585,62229,4
2019-08-22,5155,19972,35088,4
2020-07-01,7254,13559,46491,4
2019-06-21,7446,18075,9630,2
2019-07-18,7585,13141,23893,1
2020-03-29,9814,13255,69009,4
2020-12-23,8787,6616,28409,4
2020-01-05,1294,4842,61773,5
2019-01-03,2808,1322,64112,1
2020-05-02,4683,9805,31689,1
2019-03-09,7193,4206,57620,2
2019-10-30,7101,1469,5130,5
2020-06-27,2029,7397,48480,1
2021-01-06,2699,19936,39901,4
2020-07-05,3156,4663,4443,1
2021-01-22,3482,18455,67063,5
2019-07-29,3376,56,22190,2
2020-08-26,8656,8323,32677,3
2020-06-09,2987,7636,60073,4
2019-05-19,8726,16135,62929,3
2019-06-22,9500,3605,56757,2
2019-11-04,2229,13378,8679,2
2020-05-09,6129,12340,25506,5
2020-04-01,2555,4297,18594,5
2019-07-17,1188,15543,36121,4
2020-09-03,1521,13237,18306,3
2021-02-27,2783,369,17202,4
2019-03-02,103,1688,38417,5
2020-06-17,9104,6284,56752,3
2021-02-23,2896,3601,32671,2
2019-11-27,269,986,31493,3
2019-04-18,7338,9666,30598,4
2020-05-24,9519,17010,4745,4
2019-06-22,1135,12883,38881,5
2019-11-06,1205,19849,47641,2
2020-01-02,8936,19483,62529,3
2019-03-31,7705,1647,50138,2
2019-12-23,742,13712,18197,4
2019-09-07,2751,14791,66582,3
2020-07-29,1465,13217,52155,5
2019-03-02,2000,2729,16878,2
2019-10-25,6111,16616,39859,5
2019-01-24,6216,7949,28839,3
2020-07-30,4967,18619,40951,2
2020-08-14,1233,8427,34225,4
2020-07-05,3732,16883,17897,5
2019-08-27,7714,6352,8530,5
2020-06-10,5542,6767,65850,3
2019-07-20,1404,4886,22242,2
2020-06-14,5680,18306,68575,4
