Date,GarantyId,PaymentTypeId,ClientId,ReturnDetailId,ProductId,IsGaranty
2019-11-15,21819,565,10391,1152,35932,1
2019-04-14,14628,887,7921,485,12901,0
2019-12-17,26733,890,2172,473,36129,1
2019-05-22,1678,31,13562,2426,71578,1
2019-05-09,23780,717,10873,2512,673,0
2019-04-29,29896,312,1327,791,74498,1
2019-12-21,18046,272,13445,1587,35058,0
2019-03-30,13294,1270,9960,965,50387,0
2019-09-17,24498,468,8997,2036,23120,0
2019-12-07,3949,1281,7998,2547,4631,1
2019-08-19,5595,755,8328,2740,29247,0
2019-02-26,7442,1176,8127,1947,64148,1
2019-12-03,15143,161,3443,2782,35737,0
2019-10-19,34012,94,1169,1350,22691,0
2019-11-14,16024,434,10128,1230,71732,0
2019-10-30,20209,161,4185,2797,65022,0
2019-09-08,5004,196,3477,2382,21260,0
2019-06-03,22522,416,12480,1873,47860,1
2019-02-13,11126,430,11719,1319,74848,1
2019-08-15,24141,251,1676,2976,17627,0
2019-03-03,34576,837,2243,613,28635,1
2020-01-11,20058,1141,1247,64,15997,0
2019-10-03,13654,890,8585,2087,63593,0
2019-12-17,16053,279,11902,2926,42312,1
2019-10-11,14840,410,10946,473,54143,1
2019-08-12,18816,946,8916,1673,67037,1
2020-01-17,36493,1067,8262,793,64466,1
2019-12-31,38981,1012,14769,2476,34940,0
2019-09-10,30423,367,14562,1023,11045,0
2019-10-05,8002,299,6639,391,36678,1
2019-07-14,37353,557,5251,1270,7091,1
2019-05-15,8974,116,7027,2447,63231,0
2019-11-25,26091,454,5612,48,6211,0
2019-07-22,26699,460,3049,1113,24060,0
2019-09-10,25510,964,615,659,37913,0
2019-09-16,20261,628,3305,2627,55371,1
2019-04-06,35755,694,13065,2942,63088,0
2019-12-08,21966,956,6889,1730,39677,1
2019-05-05,7430,1004,8087,1299,44190,0
2019-04-09,2457,572,11257,2334,29716,0
2019-05-09,14996,1298,11457,1650,9590,0
2019-04-22,14736,203,5886,958,69224,0
2019-07-04,34984,144,7370,15,67759,1
2020-01-02,24942,1173,12756,1587,47378,0
2019-06-24,32378,1,10119,2881,21548,0
2019-03-28,23909,1173,694,1908,46868,0
2019-03-03,27748,556,1674,2391,73191,1
2019-06-23,21750,4,530,1420,20007,0
2019-03-17,14682,33,13034,36,11700,0
2019-07-25,2931,461,9874,953,46669,0
2019-06-28,30632,594,8786,1220,35406,1
2019-04-04,2073,928,10258,1549,64419,1
2019-12-31,37241,981,7557,1913,28836,0
2019-09-19,15944,376,1780,2925,34837,0
2019-05-22,18916,454,14810,1022,6775,1
2019-10-09,10404,429,998,1282,63042,1
2019-03-03,38042,287,7897,2263,7960,0
2019-06-14,3489,599,1611,2568,38342,0
2019-04-03,9396,1234,9179,971,43184,0
2020-01-08,9687,746,132,166,66568,1
2019-03-02,38376,121,6051,2753,32972,1
2019-10-29,39305,529,5294,433,47822,0
2020-01-31,16541,264,1182,29,71611,0
2019-05-11,37125,412,7049,2269,67097,0
2019-12-01,32606,970,13382,1657,4079,0
2019-05-21,22692,551,3452,2379,67162,0
2019-10-17,38517,825,3499,2347,47625,1
2019-09-15,9609,835,13933,1574,5323,1
2020-01-09,271,509,1252,1983,59163,1
2020-01-21,28188,560,223,697,67798,1
2020-01-17,8738,1294,694,1778,26783,1
2019-12-11,1799,898,2205,2556,46016,0
2019-05-15,10559,621,7522,1017,32446,1
2019-03-02,12372,182,6293,2544,28319,0
2019-09-23,24916,1012,8498,974,26032,1
2019-08-16,3890,437,5040,29,13634,0
2019-06-10,26557,172,2744,1668,13459,1
2019-10-27,1461,357,6560,346,56873,0
2019-07-12,9971,899,5736,1885,5409,0
2019-09-25,27715,15,883,1249,2870,1
2019-11-27,18778,719,9310,80,34922,0
2019-06-01,7396,408,159,419,66350,1
2019-07-07,6036,1028,1708,2372,48265,0
2019-06-19,33466,729,10167,1165,52288,0
2019-09-27,2786,912,12037,1707,8290,1
2019-02-10,27190,840,13630,2316,10763,1
2019-03-19,18039,139,2696,1801,21912,1
2019-03-30,5692,1005,12098,2835,46202,0
2019-02-22,33607,1036,13019,2114,19098,0
2019-10-30,37172,1214,2640,1436,23592,0
2019-07-24,3237,1249,10138,2659,24403,1
2019-11-28,14377,198,14750,2222,74077,1
2019-06-27,4707,150,8561,2677,22553,0
2019-04-20,30578,304,10310,2849,6929,0
2019-07-04,37762,257,13726,1436,43122,1
2019-12-18,2891,357,5936,182,15535,1
2019-10-07,562,1022,8521,916,17137,1
2019-02-16,28641,995,6344,2953,36321,1
2019-11-04,31681,335,244,2365,51865,1
2019-08-30,12405,235,6400,1337,69135,0
2019-12-27,10854,1009,3141,1520,53058,1
2019-11-12,36790,489,9691,939,9311,1
2019-03-21,1773,345,9267,2706,56023,1
2019-08-29,6995,468,3674,1225,64870,0
2019-06-24,6303,871,10771,1221,39967,1
2019-10-20,32824,376,9751,2117,16053,1
