Date,GarantyId,PaymentTypeId,ClientId,ReturnDetailId,ProductId,IsGaranty
2019-08-18,17685,854,7357,172,35417,1
2019-09-01,36084,866,3233,171,41822,0
2019-07-24,1756,363,1050,1563,355,1
2019-02-18,15503,829,4648,2720,42438,0
2020-01-29,13782,682,9635,1822,53000,1
2019-04-04,21061,565,11147,87,21019,0
2019-04-04,18635,600,5767,2763,42512,1
2019-12-04,5606,767,6411,3000,46056,0
2019-12-17,30552,936,5995,2527,48226,0
2020-01-28,12754,1292,10378,382,45022,0
2019-10-25,6295,206,3352,2437,24368,0
2019-07-27,22353,1280,5358,617,19951,0
2019-07-03,8464,853,4119,334,35830,0
2019-11-26,3336,320,2541,943,40039,0
2019-07-24,8981,937,1992,2882,19784,0
2019-04-19,4033,492,10287,1212,71475,0
2019-12-30,5938,425,10625,262,74099,0
2019-06-04,38067,957,4281,11,25004,1
2019-10-22,23537,847,1490,443,52145,1
2019-12-19,26586,1081,10752,2748,15664,1
2019-03-04,38811,854,7221,427,66268,1
2019-11-28,23949,1046,9875,2565,12355,1
2019-07-20,19760,521,2539,2080,35453,0
2019-05-29,30167,592,2878,2901,44099,0
2019-04-27,7193,433,2781,503,55476,0
2019-07-06,38137,1262,773,2646,30564,0
2019-09-28,30519,867,6338,547,26978,0
2019-07-11,27729,187,2248,1013,70315,0
2019-06-10,27549,904,8356,2425,56795,0
2019-03-25,19455,935,1136,565,46051,0
2020-01-06,16958,1225,4433,2412,18964,0
2019-06-25,9715,404,6383,997,35762,0
2019-10-21,37981,384,11061,106,48930,1
2019-12-27,5907,599,4140,895,73624,0
2019-09-12,27072,553,2757,2697,30351,0
2019-09-02,25549,1267,9863,1572,51010,1
2019-09-15,17170,291,11143,2287,7310,1
2019-09-07,10677,333,8233,1540,5007,1
2019-12-08,32551,383,9268,632,17231,1
2020-01-14,2261,1262,8265,1115,53825,0
2019-05-25,28471,887,7043,1346,36187,0
2020-01-21,30990,719,11483,1396,49382,0
2019-09-09,33429,328,530,560,73326,1
2019-02-17,3344,740,714,644,47727,0
2019-12-03,1991,372,3725,377,46590,1
2019-03-14,38220,78,930,2132,8837,0
2019-05-02,24146,614,8047,2290,509,1
2019-02-09,39274,812,3526,685,18293,1
2020-01-01,35398,1257,11167,2905,42541,1
2019-07-20,10384,210,10929,1552,5367,1
2019-06-10,30934,1073,7530,1532,6491,0
2019-02-18,16251,871,7008,30,24819,1
2019-05-19,39802,337,10280,1104,37515,1
2019-06-27,11131,674,1506,2858,71664,1
2019-12-30,27995,150,11811,651,25485,1
2019-12-24,39411,827,5908,2579,10118,0
2019-10-12,31911,163,3518,1498,33398,0
2019-05-02,5140,802,2808,1104,60298,0
2019-08-07,6490,288,11311,412,35109,0
