Date,GarantyId,PaymentTypeId,ClientId,ReturnDetailId,ProductId,IsGaranty
2019-09-16,26389,951,7627,481,54921,1
2019-09-13,7880,131,790,2590,51649,1
2019-04-20,18228,1170,703,1343,41610,1
2019-07-07,23133,1202,9611,1330,7436,0
2019-10-06,3248,567,8788,2203,2852,0
2020-01-22,22828,337,6442,2025,47128,1
2019-08-14,673,1046,11451,864,44351,0
2019-09-19,1494,1023,9501,1143,32262,0
2019-08-22,6383,1295,1438,325,73301,1
2019-10-22,39506,175,2307,425,63130,0
2020-01-23,32507,902,1951,2979,43885,0
2019-11-10,3008,326,5966,1980,44625,0
2019-02-14,16404,843,3109,63,9823,1
2019-10-13,12779,431,3212,963,5515,1
2019-06-09,25250,603,8687,435,9862,1
2019-06-30,16182,503,8511,1398,44143,0
2019-02-24,8756,876,3531,2660,32,1
2019-03-03,3636,100,4211,453,67596,1
2019-03-27,19382,384,1087,942,29993,1
2019-02-26,4603,279,6293,2653,62693,0
2019-06-11,38867,832,7577,2234,69239,1
2019-03-04,2731,262,3896,193,47780,0
2019-10-03,33609,417,11050,582,23936,1
2019-10-31,3247,1103,344,936,68420,0
2019-10-26,15176,1288,6894,1499,30577,1
2019-09-22,20734,241,5570,1100,12336,1
2019-11-03,13599,55,299,2947,57877,1
2019-07-06,11511,342,8077,2543,17661,1
2019-06-04,23309,972,971,2790,7783,1
2019-09-22,39340,789,4684,2284,44771,0
2019-10-11,35805,892,4645,2008,14092,0
2019-09-23,25611,932,1483,2356,28229,0
2019-08-13,5724,1033,3585,1945,3480,1
2019-06-27,11911,518,7106,8,28466,0
2019-11-29,24214,283,10355,678,70662,1
2019-06-08,8404,332,4374,448,36195,1
2019-11-16,27007,804,8718,1452,72326,1
2019-07-16,39678,792,285,2350,45123,1
2019-06-12,23774,961,568,670,28625,0
2019-03-26,16725,1207,5372,1137,15968,0
2019-12-11,30496,1283,6659,856,73192,0
2020-01-26,3117,707,6838,1294,12701,0
2019-04-13,7996,628,379,53,45762,1
2019-09-18,12451,752,7785,651,24790,0
2019-06-13,35410,474,8843,2966,8371,0
2019-08-05,16718,958,11324,2732,61125,1
2019-10-28,19662,679,4293,746,6760,1
2019-10-12,37336,277,2368,2665,37804,0
2020-01-04,4297,903,4842,625,58994,0
2019-04-01,374,1163,11338,713,60881,1
2019-11-12,19939,1212,5547,2220,56483,0
2019-08-17,8925,856,11177,909,4266,1
2019-06-25,36124,1042,2407,1955,48365,1
2019-07-05,9453,1208,11873,189,62544,1
2019-12-01,15918,1092,8529,2152,10983,0
2019-08-17,449,1053,1063,2809,38334,1
2019-09-03,15233,555,5496,61,71464,0
2020-01-28,23774,129,1348,490,21110,0
2019-03-21,25813,986,4112,1347,39971,0
2019-06-02,14642,175,683,1647,38388,0
2019-10-04,22634,518,3657,993,1693,1
2020-01-31,25405,191,2187,2039,6037,0
2020-01-15,35446,435,9430,1081,25645,1
2019-05-15,9315,444,2045,938,66824,0
2019-12-12,24977,587,6976,1046,33902,1
2019-04-30,1379,964,8326,1773,42633,0
2019-05-11,31504,370,7326,565,65176,1
2019-09-09,2302,1208,5938,1206,25795,0
2019-03-11,4386,1299,11191,1935,12441,1
2019-11-26,4423,417,5250,1308,61248,0
2019-08-30,18136,384,7532,1105,58675,1
2019-10-22,15571,71,7492,2045,70984,0
2019-03-25,17154,123,11833,1972,48363,0
2019-11-30,658,1088,8800,2081,8642,0
2019-09-07,39939,750,7127,2293,65102,0
2019-09-20,36940,1098,9029,59,30806,0
2019-06-12,3060,41,7267,1653,41284,1
2019-09-29,23625,818,2814,201,9048,1
2019-02-28,14678,1167,6919,2435,13513,1
2019-04-02,7318,732,774,578,27996,0
2019-04-19,21145,418,11467,1826,37349,0
2019-10-30,9388,845,11117,1828,36779,1
2019-03-22,955,1258,6372,1797,34322,0
2020-02-03,24090,8,2987,351,52625,1
2019-03-26,20182,1252,6345,493,5636,1
2019-02-24,33284,388,9119,2239,66167,1
2019-06-11,27555,47,3118,224,50860,1
2019-03-18,336,729,8790,2963,73717,0
2019-04-03,32668,189,2669,837,69908,0
2019-03-30,39009,324,886,2839,44813,0
2020-01-20,16650,816,11433,1713,64846,1
2019-09-09,3270,820,4920,763,29304,1
2020-01-15,1251,702,2006,229,53564,1
2019-10-29,22069,7,9567,683,72422,1
2019-02-19,14936,1298,705,567,53363,0
2019-12-23,38948,651,4207,529,48581,0
2019-12-11,2958,544,930,2386,4499,0
2019-08-04,28854,1092,4349,2423,21387,0
2019-05-04,15006,646,3839,168,15973,1
2019-08-18,28183,955,10656,1889,20077,0
2019-07-12,24117,242,6923,1750,43048,1
2019-06-22,19155,999,11419,1011,12842,0
