Date,GarantyId,PaymentTypeId,ClientId,ReturnDetailId,ProductId,IsGaranty
2020-01-08,7960,243,398,360,64743,0
2019-10-05,15523,845,325,2160,2345,0
2020-01-09,15248,981,525,442,55485,1
2019-12-12,16977,1165,23,725,44488,0
2019-09-16,1749,353,591,1015,5159,1
2019-07-31,29426,1003,64,1900,4359,0
2019-02-10,982,407,464,355,57026,1
2019-05-09,27949,132,774,310,31360,1
2019-08-07,39154,33,834,2432,34828,0
2019-09-22,13360,319,242,1798,59917,1
2019-12-04,11587,1294,486,1402,48762,0
2019-09-14,16657,72,263,2197,32482,0
2019-02-19,6504,1088,195,2121,57190,1
2019-10-01,16095,985,677,1600,16710,1
2019-08-31,5913,666,924,2406,63936,0
2019-05-08,20445,1254,68,878,26147,0
2019-06-10,10509,442,645,2929,65771,1
2019-06-17,28539,436,226,1338,74905,1
2019-10-12,20961,1275,710,180,36312,1
2019-06-10,27470,426,899,2922,24353,0
2019-09-17,2563,767,582,1284,21388,0
2019-10-25,6463,353,656,1246,7380,1
2020-01-18,27054,181,29,539,62766,0
2020-01-27,26448,598,247,2235,38224,1
2019-08-21,22052,955,491,327,11793,1
2020-01-30,5221,1089,455,742,73740,0
2019-10-01,28153,299,859,367,9894,0
2019-12-22,15383,1185,69,899,55188,0
2019-10-04,36548,1168,988,1009,16143,0
2019-07-06,15460,983,999,2409,33467,1
2019-07-30,7947,639,173,2015,70025,0
2019-09-30,5957,708,867,2073,49189,1
2019-04-12,35329,163,25,1081,56213,0
2019-04-03,6440,98,519,1,25191,0
2019-12-26,37807,1015,71,2909,62873,1
2019-08-28,10498,631,83,2600,2772,0
2019-12-12,10117,657,115,2812,19419,1
2019-07-25,32375,48,171,2166,45666,1
2019-09-06,17779,622,233,271,21294,1
2019-09-09,15206,1168,18,2151,28621,0
2019-04-04,27761,1132,754,2784,41589,1
2019-07-26,31037,184,378,25,63642,1
2020-01-08,25264,993,972,1748,23933,0
2020-01-19,11531,610,266,2753,29805,0
2019-10-19,32945,61,996,1223,46368,1
2019-12-12,29029,341,736,776,39279,0
2019-10-20,14831,135,390,1856,60884,0
2019-09-11,28110,926,967,1976,62817,0
2019-06-09,4410,1184,539,245,8173,0
2019-06-01,39211,1199,322,1754,73737,1
2019-02-13,4260,869,565,1246,39137,0
2019-04-03,22479,92,627,602,24534,1
2019-09-13,24105,935,902,1255,18946,0
2019-09-06,24097,452,903,693,22982,0
2019-05-24,17507,1030,279,950,66805,1
2019-09-28,16067,883,71,54,53794,0
2019-08-22,9351,669,301,417,51710,0
2019-12-07,31266,784,972,1358,18960,1
2019-08-01,27178,364,114,2775,17373,1
2019-07-29,20796,188,321,2794,33067,0
2019-09-19,4441,968,605,944,64252,1
2019-05-10,39978,980,903,2105,45572,1
2019-07-03,20821,1149,750,2913,41407,0
2019-06-10,27192,568,801,1264,4801,0
2019-11-11,13000,761,491,2120,53871,0
2019-11-12,4021,204,13,2855,62053,0
2019-04-18,18313,435,432,1924,51993,1
2019-10-23,20356,170,267,954,67316,0
2019-02-15,26445,991,569,1294,5,0
2019-09-19,15105,1107,699,3000,64630,1
2019-08-13,39701,871,683,1042,16053,1
2019-03-06,927,880,960,2232,10211,1
2019-08-27,25769,53,681,1672,60170,0
2019-04-19,30850,772,361,2203,29744,0
2019-05-21,33854,493,53,2423,62081,1
2019-03-02,21843,748,953,1311,10230,1
2019-03-08,13300,781,931,1081,24442,0
2019-04-09,11795,404,312,1906,31893,0
2019-03-08,13787,986,968,400,35670,0
2019-07-06,4266,1059,180,2849,19017,1
2019-10-26,10397,407,971,1129,66987,1
2019-07-20,22778,581,389,701,44505,0
2020-01-04,13433,397,135,1035,54489,1
2019-08-11,18949,324,575,2087,60153,1
2019-10-10,26914,241,124,1864,28655,1
2019-08-19,5316,288,8,2367,16931,0
2019-09-20,33026,179,782,382,30766,1
2019-12-22,38658,440,708,2269,35533,0
2019-10-27,3558,276,275,2333,16898,0
2019-05-09,19416,921,529,1811,13290,1
2019-07-29,16068,112,875,1827,40143,0
2019-12-18,16739,44,766,1510,16002,0
2019-12-30,35286,969,606,218,23981,0
2019-06-25,34704,966,724,695,19266,0
