Date,GarantyId,PaymentTypeId,ClientId,ReturnDetailId,ProductId,IsGaranty
2020-02-03,34846,865,896,2842,17427,1
2019-08-05,28557,642,292,1350,13336,1
2019-11-19,29967,1002,117,1649,50004,1
2019-07-01,9185,1091,791,970,62222,0
2020-01-08,7571,552,115,1264,3366,1
2020-01-10,8141,684,627,2874,64430,0
2019-09-19,13487,186,233,788,67440,1
2019-12-23,39826,203,746,2636,63697,0
2019-04-01,14894,341,286,2398,23921,0
2019-11-16,6025,463,229,13,41544,0
2019-09-12,25439,1106,582,2240,19574,0
2019-08-30,2006,187,3,2562,123,1
2019-09-21,21011,127,332,358,71516,0
2020-01-26,10602,1169,179,2635,5767,0
2020-01-07,31751,886,29,2074,71879,1
2019-05-30,11840,341,78,1419,60394,1
2019-07-19,29008,1196,545,2431,72036,0
2020-01-01,23090,1261,147,2010,32181,1
2020-01-28,35637,929,931,759,70627,1
2019-07-14,7907,807,333,2641,39142,1
2019-07-03,20613,1284,963,2044,20452,0
2020-01-05,16992,734,12,1056,45346,1
2019-09-23,37111,1272,30,1774,49363,1
2019-07-16,15064,496,932,2292,42164,1
2019-05-20,14801,761,207,285,27120,0
2019-11-04,18655,987,308,115,8078,1
2019-07-15,4918,15,287,2137,37770,0
2019-06-26,297,99,5,1358,63752,0
2019-04-02,3711,533,521,116,72721,0
2019-07-09,38159,59,586,1489,12726,0
2019-05-19,33153,718,927,2214,71082,1
2019-06-21,9879,805,57,2500,43959,1
2019-10-01,28341,529,927,2626,62505,1
2019-10-07,16123,570,653,520,62526,0
2019-07-10,32673,107,25,2915,48361,0
2019-06-12,15750,402,585,1121,10481,1
2019-11-03,38567,413,692,1804,39366,0
2019-02-27,25246,985,372,322,6480,1
2019-09-20,33059,635,808,1561,30960,1
2019-08-07,7071,854,609,1155,59581,0
2019-06-21,13099,705,713,1475,43314,1
2019-09-03,16408,25,444,2515,50559,1
2019-12-27,12469,952,896,1229,45775,1
2019-11-17,14476,1148,984,2003,50943,0
2019-11-22,38596,104,326,98,13563,1
2019-03-04,32855,1236,740,2167,5992,1
2019-06-23,26493,752,120,2108,16745,1
2019-11-07,4713,915,639,799,22648,1
2019-08-11,33600,270,825,2709,39499,0
2019-10-06,5586,773,245,1942,58842,0
2019-04-01,35786,799,853,1615,29227,0
2019-07-21,19415,716,727,1866,15285,0
2019-10-21,38633,1239,237,173,61815,0
2019-08-15,12789,899,1000,646,47653,0
2019-09-07,25835,825,269,398,49183,1
2019-06-29,26056,634,24,242,67233,1
2020-01-20,17621,496,203,2370,36643,0
2019-08-23,23886,257,969,501,49221,1
2019-05-20,35394,261,132,171,48623,1
2019-03-06,5310,243,608,1699,66815,0
2019-12-12,21835,80,190,2756,28137,1
2019-09-04,20982,37,453,1340,4609,1
2019-03-15,38345,1242,34,2280,21908,1
2019-08-11,5600,652,273,2542,44311,1
2019-05-25,29944,45,180,2450,22186,0
2020-02-02,7599,523,835,707,15551,1
2019-02-22,15533,651,469,736,66538,1
2019-02-25,29751,552,117,2280,68841,0
2019-11-17,25271,357,158,2867,4769,1
2019-11-08,32867,837,858,411,42457,1
2019-06-27,35997,811,991,1395,56113,0
2019-08-22,28050,143,699,2088,49958,1
2019-10-01,35194,699,376,2664,28545,1
2020-02-02,35010,943,795,428,61737,0
2019-06-06,10814,1210,78,2598,23435,0
2019-12-07,25794,267,983,1078,13528,1
2019-03-11,38965,1190,657,271,35287,1
2019-02-08,37113,818,472,2993,37395,0
2019-02-25,16181,418,997,2021,45483,1
2019-08-06,29617,232,248,2931,56552,0
2019-02-17,7689,628,384,1721,32171,0
2019-05-26,29379,210,317,2694,73324,0
2019-10-11,23832,625,492,1869,70829,1
2019-07-21,10773,408,171,2262,13736,0
2019-11-09,37554,4,843,2769,32086,1
2019-04-12,28228,153,756,1195,31052,1
2019-08-17,34416,958,136,517,1051,1
2020-01-07,17381,1013,926,618,28512,1
2019-03-06,22123,145,111,626,5827,1
2019-03-07,15388,1010,87,885,30925,0
2019-06-28,32479,190,357,1540,33890,0
2019-09-15,7995,1144,179,1024,36546,1
2019-02-12,32433,127,930,1314,56784,0
2019-09-25,16959,637,634,1648,14953,1
2019-03-01,36176,889,714,2227,53289,0
2019-09-25,6654,956,559,2195,39982,0
2019-11-17,39274,615,292,2644,51398,1
2019-11-04,12869,1275,336,2965,20183,0
2019-12-23,10683,284,6,363,37737,1
2019-03-13,30645,1167,448,440,64021,0
2019-06-07,7333,1215,962,588,3646,0
2019-04-08,11483,534,274,2042,15607,0
2019-03-30,35245,238,134,1416,2758,1
2019-10-26,30427,945,542,832,42800,1
2019-09-06,19387,492,793,2490,63220,1
2019-02-16,21515,730,961,2934,51890,0
2019-07-23,36767,173,258,2678,72321,0
2019-06-18,25944,704,515,1345,72726,0
2019-07-20,13746,748,369,1165,8316,1
2019-06-08,23500,794,941,2054,71580,1
2019-08-29,4654,451,239,1772,2392,0
2019-07-19,33663,668,721,848,57837,1
2019-12-28,21283,328,128,1454,8863,1
2019-05-13,15224,951,246,2544,57092,1
2019-08-08,21389,800,38,1420,41878,1
2019-02-18,30605,1125,415,435,10673,0
2019-04-03,8160,1065,416,234,37857,1
2019-11-02,12833,485,999,2934,54561,1
2019-11-04,31771,408,495,2315,31118,1
2019-05-14,18367,731,252,74,49257,1
2019-03-18,626,387,511,1307,63080,1
2019-05-07,23347,60,544,2222,20045,1
2020-01-08,21157,794,565,2353,6112,1
2019-04-22,8333,222,464,2906,44597,0
2019-10-09,9186,163,593,23,1873,0
2019-04-14,24429,1201,505,2214,16068,1
2019-05-23,5921,1179,128,2204,41206,0
2019-07-16,2011,310,132,2278,25904,0
2019-02-21,6286,718,702,1106,5870,1
2019-03-15,36004,363,10,1487,43382,1
2019-11-10,18572,113,138,2821,69868,0
2019-03-15,18352,822,757,2152,60617,1
