Date,GarantyId,PaymentTypeId,ClientId,ReturnDetailId,ProductId,IsGaranty
2019-12-23,24163,49,11947,875,48456,0
2020-01-08,11948,635,8326,1007,63091,0
2019-04-10,10289,287,4682,846,67488,1
2019-07-18,12519,740,1998,2776,2248,1
2019-04-12,7420,48,6804,2150,26874,0
2019-08-14,22011,1168,11145,2591,28406,0
2019-06-09,26518,1219,10793,809,5430,1
2019-05-30,17004,1247,5337,2335,48696,1
2020-01-13,26672,1101,11753,698,74718,0
2019-08-16,17638,1189,3530,487,13726,1
2019-10-09,18545,617,9150,2509,60140,0
2019-05-12,14007,333,7305,1551,39084,0
2019-10-07,11549,746,5261,369,26587,0
2019-06-15,26958,1065,2467,2442,35062,0
2019-09-29,25634,37,5395,2636,60528,0
2019-04-23,39131,1278,5573,771,50072,1
2019-07-01,9560,673,878,2942,40514,0
2019-07-26,19665,351,977,143,28878,0
2019-08-15,14962,1070,3580,1129,45848,1
2019-03-06,20161,449,10342,2029,67687,1
2019-02-21,36616,944,2197,2180,7888,0
2019-06-05,1330,842,8211,1905,8537,0
2019-03-31,11081,248,11035,335,35259,1
2019-05-15,12539,1006,1518,2584,42191,0
2019-03-25,23652,774,3862,1724,72873,0
2019-06-15,21071,909,4050,2106,31166,1
2019-06-01,959,1133,10027,2020,11750,1
2020-01-08,37371,1007,1296,1092,72264,1
2019-04-27,7364,757,7292,1757,31750,1
2019-05-02,25758,726,9473,1883,11377,0
2019-10-01,11052,208,11283,217,70345,1
2019-05-07,17006,597,11099,2949,58258,0
2019-08-21,18158,347,11571,2932,34883,0
2019-03-29,22096,227,1734,1905,41270,0
2019-06-29,25425,678,6865,604,62611,1
2019-06-23,27123,1300,11128,1691,48038,1
2019-03-08,22884,51,3634,2133,5510,1
2020-01-18,548,228,8540,436,17864,0
2019-10-27,1889,671,1136,1716,41015,0
2019-03-06,29570,178,1668,219,47159,0
2019-06-29,29544,332,1582,2825,20955,0
2019-08-21,8369,793,10375,646,49122,0
2019-03-04,21993,775,5273,1446,42741,0
2019-03-09,19581,914,10551,173,49421,0
2019-10-18,21297,870,4967,1899,64404,1
2019-08-29,11601,1184,9288,1893,12149,1
2019-12-13,5493,993,5809,2169,877,1
2019-06-01,12283,1276,2422,2949,8079,1
2019-09-28,5308,1171,3179,1758,7483,1
2019-11-28,21932,430,9600,1485,46216,1
2019-10-15,4873,872,8279,2464,20472,0
2019-08-25,28547,7,6705,2924,60876,1
2019-07-12,39022,1071,8825,392,57566,1
2019-03-08,9086,1217,4685,1542,22554,1
2019-09-07,35586,1259,11420,810,23740,1
2019-03-16,22245,136,1868,2704,48024,0
