Date,GarantyId,PaymentTypeId,ClientId,ReturnDetailId,ProductId,IsGaranty
2020-01-19,10171,334,10099,2624,26298,0
2020-01-05,16184,571,8707,972,41534,1
2019-06-19,11059,509,13479,2253,32801,0
2019-08-27,38333,659,7666,2803,10271,1
2019-12-10,6095,466,10724,524,37010,0
2019-09-09,33962,916,5918,2819,30046,1
2019-09-09,5085,398,14939,2810,48184,1
2019-04-04,25400,503,10889,1328,59409,0
2019-09-25,34481,1231,6260,959,26697,0
2019-06-25,15654,298,1386,2679,44593,1
2019-11-28,3793,454,169,1804,38008,0
2019-02-07,30641,427,3085,2599,6951,0
2019-04-11,21941,160,12578,2443,57823,0
2019-08-05,25015,1193,30,2747,16785,1
2019-12-30,3913,486,8010,1554,33840,1
2020-01-18,23319,28,10010,523,45142,1
2019-04-19,18256,1257,13991,2228,23276,0
2019-10-19,20741,876,5357,1665,71881,1
2019-11-24,7703,576,5580,72,13,0
2019-07-15,23444,228,734,355,65940,0
2019-08-28,39069,128,1146,2555,52849,0
2019-09-13,29771,1258,5382,848,40124,0
2020-01-11,36863,428,2143,2807,74650,1
2019-03-02,4693,120,9835,1931,20274,0
2020-01-12,37127,52,2161,11,39276,0
2019-05-21,13266,289,11117,2671,2694,0
2019-09-23,16715,455,9841,751,40827,1
2019-10-18,8975,957,6751,2558,74078,1
2019-09-30,20638,353,11702,1687,4459,0
2019-07-27,34171,252,689,2077,15420,0
2019-08-09,31279,602,7779,2568,39380,1
2019-02-20,23636,1180,2518,2844,3302,0
2019-12-21,32734,576,13615,2254,17333,1
2019-04-18,6472,182,2775,2857,44402,1
2019-02-22,32814,236,10194,2683,67223,1
2019-04-09,38063,475,6342,1485,22681,1
2020-01-22,12327,781,6027,170,54892,0
2019-06-24,34816,898,9321,1304,19915,1
2019-04-08,30135,882,5624,1359,46010,1
2019-07-09,226,496,5471,1750,64282,1
2019-12-04,712,164,11822,180,39481,0
2020-02-04,19053,37,5999,2392,37316,1
2020-02-01,35189,1184,8973,2488,39600,1
2019-04-18,37287,859,4102,2975,15959,1
2019-05-07,12025,1039,11246,361,47769,0
2019-08-21,28226,929,12382,1534,33383,0
2019-09-09,5196,99,11456,669,17860,0
2019-10-27,32076,530,10190,937,69249,0
2019-10-04,15545,670,6623,320,22383,1
2019-06-13,10182,1042,9354,2242,2322,1
2019-04-30,11940,1099,4103,632,9071,1
2020-01-09,36620,95,1084,419,21446,0
2019-05-08,14291,443,11967,2451,60841,1
2019-09-22,5742,197,2137,619,6879,0
2019-05-01,11973,366,2850,2635,28570,1
2019-07-27,14475,543,8108,2703,58233,0
2019-08-05,2665,1116,13218,1199,57117,0
2019-03-06,8724,206,13760,1455,15052,1
2019-08-19,7488,299,5699,877,29279,0
2019-10-04,23356,1042,14920,1655,46521,0
2019-02-11,20337,100,2234,2544,36425,0
2019-07-09,28252,732,11812,802,43636,0
2019-02-20,5503,1103,3761,2076,60149,0
2019-05-23,19008,1237,9008,2863,74447,0
2020-01-13,24903,891,11377,2522,24820,0
2019-06-08,20903,23,468,2802,63539,1
2019-11-11,8187,88,9857,32,5608,1
2019-08-30,4530,415,14554,1878,982,0
2019-03-20,20349,1013,6545,583,16812,1
2019-03-02,27401,72,13259,2515,63450,1
2019-02-15,2297,908,4093,1565,68089,1
2019-03-09,15286,320,11133,181,44297,1
2019-07-09,20190,284,7843,1658,41199,0
2019-05-09,15393,1048,7586,993,17812,1
2020-01-21,37017,171,5205,2482,42924,1
2019-05-25,139,41,928,298,42013,0
2019-07-24,30450,34,5687,927,10623,1
2020-01-24,29518,157,5760,2923,50086,0
2019-05-12,6592,541,1254,1752,6925,1
2019-05-25,16626,844,12508,732,62165,0
2019-12-20,17752,33,7331,2328,29375,0
2019-06-12,4542,1273,10573,1810,42128,0
2019-10-12,32062,138,10586,1945,17469,0
2019-12-22,38579,502,4988,2037,59101,0
2019-05-19,23571,728,11400,2914,55656,1
2019-09-19,34542,1176,1004,2487,59567,0
2019-09-27,39719,1144,9586,2014,61353,0
2019-09-18,38812,47,4684,823,39198,0
2019-10-04,39028,391,2740,522,70508,1
2019-04-24,21113,841,13161,184,46341,1
2019-08-04,20340,94,4225,1626,4704,1
2019-03-09,4671,127,14506,1688,30035,1
2019-05-27,9975,1079,11829,906,67654,0
2019-07-17,17715,574,5799,367,74161,1
