Date,GarantyId,PaymentTypeId,ClientId,ReturnDetailId,ProductId,IsGaranty
2019-05-02,335,455,120,335,521,0
2019-06-08,601,885,301,741,877,0
2019-06-06,250,610,241,951,55,0
2019-08-15,245,395,75,335,732,0
2019-12-24,374,524,86,229,244,1
2019-12-22,331,23,316,399,487,0
2019-05-27,826,630,436,227,518,0
2019-10-04,680,834,562,275,879,1
2019-03-06,495,291,359,865,700,0
2019-12-28,197,983,924,740,43,0
2019-11-05,323,806,613,5,94,0
2019-12-30,287,125,86,541,340,0
2020-01-25,51,958,252,168,440,0
2019-08-02,608,181,912,973,600,0
2019-04-18,482,127,619,242,300,1
2019-12-16,516,386,873,891,396,0
2019-10-08,127,988,557,209,737,0
2019-04-06,18,93,332,856,824,1
2019-08-17,221,713,253,753,864,0
2019-12-22,221,122,242,550,495,0
2019-02-08,180,580,632,34,607,1
2019-06-05,979,925,971,836,779,1
2019-12-10,991,709,637,21,165,1
2019-07-04,376,540,647,396,851,1
2019-05-21,149,839,580,564,351,1
2019-11-01,566,583,408,737,742,1
2019-12-28,16,999,162,963,388,0
2019-09-19,688,765,770,783,571,1
2019-10-06,500,410,913,807,58,0
2019-04-10,842,587,836,134,379,1
2019-10-20,31,295,876,548,368,0
2019-05-29,483,742,376,921,529,1
2019-07-05,816,305,256,381,790,0
2019-03-06,488,126,770,704,438,1
2019-12-02,271,54,224,141,275,0
2019-04-27,939,473,365,534,227,1
2019-04-23,890,603,813,853,959,0
2019-02-18,856,827,889,485,927,0
2019-04-24,170,533,189,990,295,1
2019-02-16,454,852,378,413,994,0
2019-06-12,617,205,24,97,88,0
2019-08-22,962,884,726,680,339,1
2019-11-08,409,705,626,553,289,1
2019-04-15,582,759,316,608,19,1
2020-01-16,126,72,570,207,796,1
2019-12-02,268,306,685,16,391,1
2019-12-19,744,789,384,751,739,1
2020-01-08,737,392,280,669,844,0
2019-06-14,93,925,577,271,840,0
2019-06-21,975,243,1,990,92,1
2019-12-29,345,163,166,563,531,0
2019-11-18,360,270,504,621,342,1
2019-02-12,89,808,137,922,13,0
2019-12-01,408,239,294,966,279,1
2019-10-10,490,176,309,916,240,1
2019-09-04,428,386,851,473,146,1
2019-10-10,872,211,436,503,726,1
2019-05-15,786,804,412,438,181,0
2019-05-29,481,766,515,891,745,0
2019-08-18,783,810,353,844,816,0
2019-12-26,839,820,325,349,9,0
2019-06-19,128,161,855,384,523,0
2019-08-11,887,990,308,978,630,1
2019-09-05,50,758,610,722,513,0
2019-11-29,820,48,818,771,80,1
2019-03-16,729,747,569,285,117,1
2019-05-03,507,706,64,159,117,0
2019-05-25,262,278,319,490,338,1
2019-05-16,74,601,529,563,98,0
2019-08-24,478,713,759,115,720,1
2019-11-20,642,494,5,781,566,0
2019-05-01,101,420,257,107,276,0
2019-03-22,444,984,663,658,362,1
2020-01-04,986,476,675,798,499,1
2020-01-13,175,558,605,472,237,1
2019-08-07,543,554,917,618,282,0
2019-03-07,211,558,864,228,401,0
2019-02-18,93,828,314,670,987,1
2019-02-19,621,535,899,471,383,0
2019-02-09,964,716,953,366,319,0
2019-07-19,824,452,131,670,642,1
2020-01-07,900,453,413,699,221,1
