Date,GarantyId,PaymentTypeId,ClientId,ReturnDetailId,ProductId,IsGaranty
2019-08-18,30148,1083,1846,310,46232,1
2019-12-20,22723,332,9697,75,29704,1
2019-12-30,12374,296,6691,2108,175,1
2019-09-08,19662,665,10176,1686,47410,0
2019-06-29,38698,405,8967,2175,24098,1
2020-01-06,26672,325,5085,225,31409,1
2019-05-16,25101,1232,3022,1206,39687,1
2019-10-22,31798,1227,3670,1824,66579,0
2019-03-22,19166,594,1592,2473,40890,0
2019-12-09,38953,1284,11523,884,24251,1
2019-03-21,32139,491,5067,2841,15838,0
2019-07-27,30249,149,74,456,9236,1
2019-02-24,37473,231,952,1034,43768,1
2019-04-03,31773,827,1235,23,45212,0
2019-07-15,37111,195,7257,1905,18033,1
2019-10-24,19000,1224,10125,700,30452,1
2019-08-25,24122,179,11045,2776,37814,0
2019-03-14,38635,590,748,339,19031,1
2019-03-22,31737,989,6058,1080,56162,0
2019-02-14,28116,387,8809,2755,56814,0
2019-07-17,2328,1084,1549,1749,38377,1
2019-12-26,14612,791,5405,303,67320,0
2019-05-27,33880,458,1649,2732,41983,1
2019-04-20,6039,1033,5171,208,60024,0
2019-09-09,33776,259,117,1236,50393,1
2019-12-29,10832,150,5425,1016,22574,0
2019-05-28,23496,1299,7830,1039,28636,0
2019-08-09,37772,536,895,339,50324,0
2019-04-17,7763,134,11402,1695,46614,0
2019-03-26,9008,28,1810,868,5172,0
2019-11-23,10968,1154,6942,2401,69317,0
2019-09-17,28334,1103,2864,2747,40897,0
2019-03-18,23701,509,3793,1408,37087,1
2019-04-12,8944,363,693,939,64387,0
2019-05-10,26931,183,4281,2202,19257,0
2019-05-21,39579,860,3705,641,19334,0
2019-02-09,15223,80,3935,2355,64969,0
2019-05-12,13928,975,3134,1308,18128,1
2020-01-19,26840,824,2533,2557,61070,1
2019-12-12,38123,527,8716,649,21085,0
2019-09-12,23847,1084,9896,286,12497,1
2019-03-20,27371,1013,5758,979,16136,1
2019-08-09,31506,229,11447,902,24105,0
2019-08-04,22108,855,7460,1743,35151,1
2020-01-25,34152,310,5269,1244,67782,0
2019-06-11,31770,253,842,2200,29565,0
2019-10-04,1158,478,1726,1057,4937,0
2020-01-27,13016,269,4384,2899,9771,1
2019-06-30,17601,655,8631,2397,21664,0
2019-08-21,17328,284,4845,1907,63306,1
2020-01-31,23062,546,9080,2979,74877,0
2019-07-14,26486,63,2517,1532,41623,0
2019-12-12,39192,317,5097,2738,55069,1
2019-12-26,14554,541,5200,1039,24160,0
2019-11-02,12704,767,4336,2142,29128,0
2019-06-27,5519,1002,285,199,2610,0
2019-11-19,11660,1059,5033,1968,2726,1
2019-06-04,22910,771,7059,2195,24352,0
2019-09-07,26970,293,2912,405,58108,0
2019-09-21,13182,902,6229,2399,65091,0
2019-12-20,28362,1124,8355,2723,35324,0
2019-09-08,23076,422,4499,414,51630,1
2019-10-24,13901,1186,10451,1394,24322,0
2019-11-29,9791,1101,5622,229,41679,0
2019-09-11,9766,271,5107,1952,7018,0
2019-10-22,10173,21,4907,1283,68432,0
2019-03-09,8564,796,9508,2833,45432,0
2019-11-12,22816,121,10023,1622,9604,1
2019-09-09,29666,913,9770,984,245,1
2019-10-22,34973,1048,7162,624,64227,0
2020-02-01,13313,270,8523,1281,22695,1
2019-12-26,33311,1280,9566,1791,23274,0
2019-06-11,27696,123,7739,2424,66527,1
2020-01-26,13024,47,6531,1910,12910,0
2019-03-07,37891,1010,227,990,25379,1
2019-08-18,34127,311,3768,2710,71008,1
2019-11-28,5751,949,3905,2238,53794,0
2019-03-29,30484,306,5153,2800,54095,1
2019-09-17,34070,925,7510,1780,45548,0
2020-01-12,3606,813,10777,2606,34032,0
2019-09-28,14801,518,8010,974,27471,1
2019-09-26,13330,884,9471,609,23644,1
2019-06-10,13803,209,11911,1711,49917,1
2019-04-02,17770,502,977,37,16046,0
2019-09-18,35073,197,9191,1013,32914,0
2019-06-07,16626,125,3895,1119,3961,1
2019-06-04,26879,864,7732,199,64386,1
2019-11-19,31886,721,1159,1582,56960,0
2019-09-25,18333,62,9194,1618,22970,0
2019-04-30,32024,71,7483,1104,46372,0
2019-04-22,2415,288,5538,3,10347,1
2020-01-20,10395,1014,6393,226,43064,1
2019-08-07,3132,1015,4710,62,47846,1
2019-04-24,26818,351,10166,2119,2268,1
2019-05-30,37788,737,1543,2662,66145,0
2019-02-15,20845,715,3501,1551,39777,1
2019-08-04,31274,441,339,533,46032,1
2020-01-25,27201,22,11341,2136,18577,1
2019-04-21,4535,951,999,141,26642,0
2019-03-06,6005,1184,9716,144,36209,0
2019-11-18,4504,428,4330,2932,4374,0
2019-03-06,14739,423,1181,2200,57100,0
2019-10-20,3661,993,7164,1242,19444,1
2019-05-04,34789,1154,8964,1752,25929,0
2019-07-07,19079,330,1670,575,43245,0
2019-07-10,17100,773,353,854,13826,1
2019-04-30,22211,861,9714,420,44309,1
2020-01-25,32567,128,2494,2563,57185,0
2019-07-02,21650,553,175,2874,69066,0
2019-10-02,5370,1040,7927,1645,7481,0
2019-07-01,2288,931,1866,1984,41851,0
2019-06-07,5896,741,11947,1039,15281,0
2019-05-19,853,1149,9003,365,35750,0
2019-12-14,14064,599,5459,2366,30365,0
2019-10-24,34961,1223,6404,306,55072,0
2020-01-09,1985,998,4121,2721,54439,1
2019-12-08,10326,978,5533,2532,31363,0
2020-01-16,9626,1015,10114,2326,26714,0
2019-11-01,36793,389,9232,1382,51219,0
2020-01-16,19611,262,11954,605,34963,0
2019-12-17,26054,477,3459,1726,11157,1
2019-06-18,10030,254,6987,1834,51532,0
2019-05-20,17304,918,4985,2259,10250,1
2019-12-04,11176,91,5325,2397,22978,1
2019-04-21,7521,483,7641,239,7964,0
2019-11-22,16542,830,3429,2783,59021,0
2019-08-05,29029,348,3744,305,259,1
2019-03-21,17625,593,3998,148,39156,1
2019-11-05,7962,349,8433,2524,60164,0
2019-04-03,5030,568,2020,1917,45434,1
2019-02-09,36888,1241,3407,1354,20184,0
2019-08-28,5208,1187,5176,2831,61333,1
2019-09-18,10794,19,537,29,61371,1
2019-12-05,37526,1176,3067,2511,51810,0
2019-10-18,34993,165,8071,1420,17619,0
2019-08-23,22548,853,5026,1706,66495,1
2019-05-01,22712,921,4640,2217,46625,0
2019-09-06,37682,874,3679,1734,62937,0
2019-02-15,6382,935,9479,2184,56718,0
2019-06-10,24178,459,9336,7,55967,0
2019-06-23,39560,1182,8862,2281,33638,0
2019-05-04,30399,645,4438,1982,3225,1
2019-03-09,1370,12,5347,1083,9071,0
2019-12-12,24274,329,9762,848,14837,1
2019-05-09,23847,761,7297,801,43034,1
2019-05-19,5103,1195,7352,2171,34215,0
2019-05-18,3596,1130,6332,1954,59030,1
2020-01-24,1142,617,10094,1327,2003,0
2019-06-12,17844,1257,2844,2103,68683,0
2019-09-20,7235,949,10219,1596,55668,1
2019-03-07,37012,1140,5851,352,8565,0
2019-04-13,17788,883,8264,1178,38253,0
2019-05-17,8352,1126,7083,689,74136,0
2020-02-05,36885,1165,1746,548,56940,1
2019-12-28,11332,1104,3983,1995,12794,0
2019-11-21,30950,111,4706,2238,74599,1
2019-11-10,34418,337,5811,1105,71894,1
2019-07-23,891,735,7396,845,34928,1
2019-07-31,18402,1034,9772,2069,15353,0
2019-04-19,21633,688,11674,2058,50390,0
