Date,GarantyId,PaymentTypeId,ClientId,ReturnDetailId,ProductId,IsGaranty
2020-01-21,12574,492,12138,2133,58445,1
2019-10-28,16348,1102,13874,2466,37918,1
2019-05-20,16317,858,9939,475,30124,0
2019-11-01,9044,955,1932,2896,31357,0
2019-09-27,35605,310,7335,375,36417,0
2019-11-21,10655,571,12818,120,59049,0
2019-12-17,38255,919,26,2097,8054,1
2019-02-10,12203,1119,7557,2799,51158,0
2019-12-05,39691,460,4360,1348,24266,0
2019-12-16,11879,1123,13963,1070,35741,1
2019-11-12,38491,360,10047,1054,67170,0
2019-05-20,23677,629,7816,2062,72849,1
2019-10-05,35082,1151,13042,1509,47324,0
2019-02-13,23038,413,893,511,74771,0
2019-08-29,5483,925,6073,2714,46337,1
2019-05-01,817,879,8760,848,45371,0
2019-08-25,16189,207,3190,1516,70688,0
2019-06-03,29169,1056,13278,764,11261,1
2019-11-28,14673,153,5029,1875,18846,0
2020-01-09,18526,336,4717,100,25936,1
2019-12-04,20756,91,6563,2275,37394,0
2019-07-07,18903,271,11299,916,7265,0
2020-01-04,2202,1298,3001,1813,11851,0
2020-01-21,33753,608,2650,2581,69429,1
2019-04-26,4190,76,14924,585,44114,0
2020-01-04,15052,466,7812,945,69990,0
2019-08-12,1897,355,9195,1361,38370,1
2019-08-08,35782,407,14417,2120,59624,0
2019-06-12,5946,162,9095,2798,43645,1
2019-10-31,10713,84,5871,569,46073,1
2019-06-08,15345,1177,4510,1797,72349,1
2020-02-02,6169,696,5528,2358,3443,1
2020-02-02,37363,107,12013,1826,74781,0
2019-11-13,17480,671,625,1926,15395,1
2019-09-06,1049,774,9135,1512,7470,0
2020-02-02,25730,774,10489,2561,7982,1
2019-07-26,33780,1221,11194,2822,38338,0
2019-11-24,25252,1169,6846,804,62107,1
2019-03-14,24102,1010,1727,1555,2348,1
2019-08-21,20436,177,7953,1506,22206,0
2019-02-15,11571,1265,12328,2627,2764,0
2019-09-19,2484,1188,8206,844,24758,1
2019-07-30,34980,689,13064,2395,21516,1
2019-02-17,36288,792,4958,2768,46612,0
2019-04-08,20402,825,2365,1647,30209,0
2019-11-23,15079,595,3333,834,27990,1
2019-03-26,16556,744,9039,415,39428,1
2019-10-06,36720,349,13874,1610,24955,1
2019-02-27,31392,751,1504,2198,57153,0
2019-03-18,36608,188,7296,116,72695,0
2019-03-25,19232,26,12118,1801,32182,0
2019-12-20,24666,358,13193,598,24583,0
2019-08-27,14336,677,2290,409,44651,0
