Date,GarantyID,PaymentTypeId,ClientId,ReturnDetailID,ProductId,IsGaranty
2020-10-16,11961,1993,9829,7727,331372,0
2019-12-07,5820,3200,8374,2634,95883,1
2018-01-05,19092,745,2379,4546,299475,0
2019-12-13,13282,151,4993,5408,281409,0
2020-10-07,10367,2055,2483,6807,70342,1
2020-11-20,17466,3535,4383,7898,148994,1
2019-08-01,10335,798,1842,5151,363694,1
2019-07-23,11107,4770,526,9417,48093,1
2018-11-20,8197,3370,3660,5087,382239,1
2020-07-25,5407,3471,2870,5962,298480,0
2019-07-20,18595,1170,3406,9700,153605,1
2020-09-12,4818,3874,5489,5518,87271,1
2020-03-14,12501,1417,3728,1658,1511,1
2020-07-07,12278,3485,6909,432,291938,0
2018-10-31,16714,2021,8438,1266,252212,1
2020-07-08,8388,1762,420,7381,327031,1
2018-10-30,4744,106,648,7097,59189,1
2018-10-27,11009,763,6060,5760,302197,0
2019-07-26,11900,3178,2521,9864,48168,0
2019-10-07,3068,871,1227,6094,326575,1
2018-01-20,5257,4546,7448,9094,55373,1
2018-12-01,3322,4361,5150,6245,347679,0
2020-05-19,11670,1583,9199,4593,137056,0
2018-12-01,2801,4948,5775,8964,25093,1
2019-12-27,12117,2921,8811,9192,393892,1
2020-06-11,9634,618,5019,8062,50887,0
2019-02-12,14109,132,9270,1810,290213,1
2018-12-29,9208,4580,7777,7107,11057,0
2019-10-21,12406,2417,3354,4535,385123,1
2020-10-14,12802,4759,6843,9803,153840,0
2020-05-05,18128,1683,7876,2578,218400,0
2019-01-31,5071,2390,388,6121,149824,0
2019-01-10,14449,2105,561,2602,201921,1
2020-10-01,8157,652,3340,4028,346971,1
2019-03-16,9422,3735,2696,8753,75847,1
2019-12-05,7746,1639,5441,5911,369067,1
2018-03-19,16537,4545,9205,7823,366155,0
2018-10-28,18013,453,4343,6467,388724,1
2018-12-29,9704,4450,2631,4134,148438,0
2018-02-27,16094,4910,3829,6798,357779,0
2020-05-24,3006,701,3779,2219,305241,0
2018-02-15,5650,2355,8738,5282,2534,1
2019-08-27,17950,3967,4118,2063,321482,0
2020-08-08,2270,482,1110,5256,232510,0
2020-01-15,17272,95,6352,3331,122643,0
2020-06-23,551,1471,2634,9615,394397,1
2018-07-22,13412,428,4652,5604,26368,0
2020-08-28,3489,118,3051,9691,362682,0
2020-01-18,18045,778,8475,9979,190372,1
2020-07-01,9872,4510,7795,5764,26257,1
2018-03-28,5328,2682,7186,7814,279596,1
2020-10-07,1837,4682,4507,4766,185661,1
2018-02-06,6360,801,2152,5801,77828,1
2019-12-30,5731,4070,5329,2355,56465,0
2020-06-04,14997,12,5286,7684,147198,1
2019-09-03,17718,4972,6057,6689,56280,1
2019-05-17,9908,4546,785,1244,289653,1
2019-12-22,19579,4519,1890,7276,372444,0
2020-04-22,8945,3996,1255,6421,20501,1
2018-01-23,19532,1592,1372,5120,246132,1
2018-07-11,7772,1931,1301,4552,93245,0
2020-10-15,18120,1608,9376,1824,319672,0
2018-01-30,2452,1704,4954,9602,167349,1
2018-10-26,19553,668,6177,7544,294204,1
2019-03-06,19403,2767,3432,5153,318276,1
2019-07-13,5220,4870,8764,2687,7102,1
2018-07-29,18348,271,5099,9008,273193,1
2018-05-16,13598,3439,3904,4791,303154,1
2019-09-02,9395,1677,4731,4794,332099,0
2019-02-16,3690,621,8792,170,21778,0
2018-06-05,4395,4568,6826,8986,244402,1
2019-10-08,3427,4359,2027,4003,139389,0
2019-01-01,728,3944,6212,6177,75473,1
2019-01-22,8148,1478,1867,7140,197874,0
2020-04-04,12011,4290,9271,2645,148327,0
2019-08-12,10286,3029,4381,2329,322461,1
2019-12-25,6232,1386,9140,2962,354244,1
2020-05-19,868,1105,3223,6729,348355,1
2020-03-24,12934,2711,3616,4615,20303,0
2020-04-30,8045,2140,7474,8603,153309,0
2019-11-01,11258,4796,3027,3468,283707,1
2020-10-13,2044,3068,3434,9574,240193,1
2018-05-01,13255,368,6870,8543,219676,1
2019-08-27,17879,2458,6148,5709,353861,0
2018-07-23,11498,337,5478,5871,85742,0
2019-06-05,6635,742,6784,7714,330276,0
2020-04-18,17038,96,3444,1077,317595,0
2018-04-17,3484,1296,7357,6244,387494,0
2019-09-14,2709,4074,9773,5267,265692,1
2020-04-10,2839,1131,4084,7535,373501,1
2020-04-17,13519,2114,2925,1238,207069,1
2019-11-13,4332,3400,8704,6224,345978,1
2019-08-18,3712,1366,6327,6106,14703,1
2019-03-17,5144,898,3041,2114,113563,0
2019-02-09,1042,2677,1081,499,80404,1
2019-12-29,3135,4462,7096,9055,63250,0
2018-11-04,4298,228,797,9289,226816,1
2020-12-30,16902,3225,7842,7176,216733,1
2019-04-12,7009,1405,8608,5252,236218,0
2019-07-19,11512,4008,3486,9073,374783,1
2018-06-25,5734,2659,1855,2037,68711,0
2020-10-29,2941,367,9910,8315,352888,1
2020-05-05,4751,4515,3683,3015,310444,1
2018-02-03,17307,757,281,9218,388062,0
2020-07-06,11502,2588,1773,8444,352816,1
2019-01-12,700,3270,2054,818,135896,1
2019-07-03,10704,3609,177,8792,14940,0
2020-06-10,8968,3974,5763,8388,50789,0
