Date,GarantyId,PaymentTypeId,ClientId,ReturnDetailId,ProductId,IsGaranty
2019-11-29,13520,216,729,491,54695,0
2019-04-13,14064,270,7643,840,34486,0
2019-11-13,35401,619,9605,1912,6708,1
2019-06-10,22130,819,6191,2257,34606,1
2019-10-31,27309,107,4624,1699,11356,0
2019-10-10,7708,1292,12890,2684,8181,0
2019-12-18,14359,1126,13512,201,74533,0
2019-04-25,19769,739,1324,2412,11977,0
2019-05-01,15828,289,5347,1180,32479,1
2019-08-03,37512,1171,12364,2635,71986,0
2019-03-05,23202,331,1415,1432,22166,0
2020-01-18,15937,561,3007,241,4233,0
2019-03-21,32410,419,6573,2513,48153,0
2019-06-05,32447,197,8504,2711,55642,1
2019-10-30,36418,697,11924,2022,19465,1
2019-08-26,5366,227,7201,249,3020,0
2019-02-06,5164,681,9271,1293,3497,0
2019-11-09,22010,544,12942,2517,22990,0
2019-02-16,36937,19,3673,1736,25394,0
2019-10-09,38380,1223,6553,1541,74625,0
2019-10-14,10206,1272,10942,2560,37245,1
2019-03-10,2279,978,8098,1185,31877,1
2020-01-27,33394,1186,6486,1669,62278,1
2019-10-20,14017,1228,10119,220,11286,0
2019-11-17,7551,1208,7438,2356,44916,0
2019-03-26,22966,36,8724,2217,43426,1
2019-10-14,32139,318,1765,2273,20198,0
2019-08-04,32063,939,6167,2255,1548,1
2019-03-15,30961,96,9417,1772,57826,1
2020-01-31,10778,914,6593,2926,38010,0
2019-12-12,33770,1138,12019,1452,51734,0
2019-02-23,9972,988,9993,2950,62111,0
2019-12-25,21813,110,9148,751,19944,0
2019-10-08,12122,314,12499,1814,67112,1
2019-05-30,28841,518,11114,1051,37312,0
2019-06-11,13317,661,1180,1402,28174,0
2019-02-18,1252,438,13754,2111,44725,0
2019-06-11,33714,504,7750,1011,46500,0
2019-12-21,4478,308,10363,1056,19311,1
2019-07-20,24224,511,6867,684,65025,1
2019-06-25,36937,482,10129,717,50149,0
2020-01-21,17364,357,4044,456,33121,0
2019-09-08,31390,628,3726,1183,58949,0
2019-07-22,11864,1105,10838,261,20177,0
2019-06-10,571,639,8683,1735,74069,1
2019-04-21,25443,341,9996,2091,71566,0
2019-11-01,5660,55,8158,2177,25233,0
2019-11-22,18694,1217,9651,2331,69072,1
2019-08-01,30114,770,14470,2331,33011,0
2019-03-30,17189,308,14330,649,57381,1
2019-11-24,28664,206,3043,1240,60048,1
2020-01-17,38733,900,7413,1238,51234,1
2019-04-30,4682,617,5920,1853,67060,0
2019-04-13,21319,3,4848,1057,37504,1
2019-12-04,25721,430,6068,1597,22211,0
2019-09-10,159,887,10852,2286,8863,1
2019-06-10,33487,1116,4022,1214,24208,1
2019-04-02,37745,322,4989,1086,63394,1
2019-04-19,35030,333,7500,773,29656,1
2019-06-26,28444,768,13497,1129,13752,0
2019-10-28,29719,997,4704,1706,12675,1
2019-06-27,290,506,942,306,55105,0
2019-06-03,29912,31,7805,1002,11275,1
2019-12-15,36715,529,1655,1509,13454,0
2019-10-16,21990,346,873,2137,53310,1
2019-06-18,27524,1013,2272,540,14446,1
2019-11-13,33471,1145,7468,1968,17435,1
2019-03-28,38535,837,14972,2242,70469,1
2019-02-24,38999,1121,12863,1376,45644,0
2019-08-01,13576,665,7358,666,36306,0
2019-04-20,379,861,5290,1408,72842,0
2019-06-22,30052,300,6478,2433,63262,1
2019-09-20,16132,1192,4702,514,23811,1
2019-04-01,5453,542,14959,1502,1360,0
2019-10-05,1410,211,11117,298,30105,1
2019-11-23,6717,1001,9228,2817,68771,0
2019-07-15,12518,563,64,2345,17684,0
2019-10-21,25535,943,12939,175,36777,0
2019-07-01,21121,166,1755,1746,60920,0
2019-04-12,6819,825,3457,2554,8234,0
2019-04-23,33844,553,2588,2195,24754,0
2019-06-11,13141,1180,7674,2437,13576,0
2019-02-27,22844,629,14551,105,45904,1
2019-06-24,4875,228,5233,798,43910,0
2019-05-17,26182,210,8213,2123,63915,0
2019-11-02,30844,307,1687,1779,69726,1
2019-03-14,33099,281,12117,1021,24941,1
2019-04-03,26009,1195,629,2006,14801,1
2019-10-08,19324,978,3319,1335,55101,0
2019-08-27,7083,685,9152,1422,67587,1
2019-05-09,29266,581,4657,1077,6433,0
2019-05-22,25403,535,12314,349,44839,1
2020-01-14,16813,23,3032,2777,27392,0
2019-11-25,4255,945,3139,1671,1672,0
2019-08-06,19593,503,4161,1998,54159,0
2019-02-14,32261,923,8947,2304,13446,0
2019-11-06,5948,308,2991,2937,46005,1
2019-09-27,21464,455,9878,752,47370,0
2019-09-20,7010,97,3179,1946,2465,1
2020-02-02,12370,1157,821,1393,22045,1
2019-09-08,30432,100,11051,579,29736,0
2019-05-25,8396,567,13056,721,14619,1
2019-07-01,20914,351,5078,2204,22402,0
2019-11-28,22563,314,2159,2845,51287,1
2019-02-17,933,256,8687,845,49576,1
2019-07-15,1064,1091,3001,2359,3860,0
2019-06-29,36457,755,8591,488,70325,1
2019-05-19,2969,694,8081,1951,48332,0
2019-09-08,5516,935,7834,2898,15079,1
2020-01-23,6909,1148,573,311,39918,1
2019-10-28,17783,101,4877,1434,27973,1
2019-08-05,1512,465,12112,620,64576,0
2019-12-02,32225,1290,2852,2551,4775,0
2019-08-22,35121,976,12766,2827,22449,1
2019-04-22,18712,953,11880,2810,24158,0
2019-03-08,10656,515,14912,2627,49904,0
2019-08-20,7295,329,11356,768,57780,1
2019-06-12,31652,383,11188,1157,51333,1
2019-03-01,11235,1197,3940,2160,14582,1
2019-12-31,36679,207,1760,748,53637,1
2019-12-11,31011,1262,6675,1896,25884,0
2019-05-25,23034,1223,9615,345,29150,1
2019-12-15,5198,35,6593,120,69604,0
2019-05-23,11041,116,7099,731,52749,0
2019-08-21,20801,1173,13610,374,74753,0
2019-06-13,3235,882,5197,1860,34896,0
2020-01-27,9854,117,1966,1721,58190,1
2019-07-20,8626,356,6743,1263,17161,1
2019-07-13,5283,944,12237,1061,12030,1
2019-03-01,13682,630,7799,1263,26127,0
2019-04-22,39451,960,13702,1009,62060,1
2019-10-04,31399,141,2891,473,49533,0
2019-02-11,33844,670,793,2309,27704,1
2019-08-31,32718,1284,14662,8,40542,0
2019-05-07,23912,505,3683,1105,21082,1
2019-07-06,32403,1159,13349,2158,41157,0
2019-09-29,21938,949,815,1217,73717,0
2019-09-22,39589,182,2913,2188,46267,1
2019-11-15,5081,563,11871,978,34785,1
2019-09-21,2734,1128,10562,2199,21870,0
2019-11-16,232,1096,13153,889,22074,0
2019-11-03,38491,781,2314,2523,51370,0
2019-07-11,32189,51,11153,2048,38948,1
2019-04-17,19248,624,13500,41,62715,1
2019-12-11,2398,510,14430,2443,51655,0
2019-07-24,19483,1279,10039,2952,58488,1
2019-04-10,16457,938,4054,372,53379,0
2019-12-11,24386,222,14400,806,5793,0
2019-02-07,19042,232,2188,427,66459,0
2019-07-13,10941,941,3594,1239,31638,1
