Date,GarantyId,PaymentTypeId,ClientId,ReturnDetailId,ProductId,IsGaranty
2019-08-20,1362,515,8740,2917,63222,0
2019-06-03,10374,740,5609,569,60024,1
2019-05-31,15069,953,7126,31,67124,1
2019-05-11,519,195,175,1637,2727,0
2019-06-01,256,869,11249,2016,64820,0
2019-12-12,31715,1186,13693,2159,70018,1
2019-09-08,35418,393,3813,2364,54461,0
2019-10-21,39643,1178,2595,7,31139,0
2019-04-04,39201,895,8594,702,54116,0
2019-05-08,27794,632,3732,871,40041,0
2019-07-05,31765,832,4271,2371,30835,1
2019-03-16,10298,606,13325,801,16973,1
2019-06-24,36636,1127,13034,259,34676,1
2019-09-07,17745,1256,3210,2216,33564,1
2019-12-27,28462,150,2442,1800,62837,0
2019-09-01,1783,956,4624,1481,69143,0
2019-10-17,1128,1040,3196,1211,28172,1
2019-10-13,38335,763,3200,1680,8376,0
2019-09-08,4435,84,13835,358,15567,1
2019-09-25,31994,1114,13613,2239,58310,1
2019-11-16,33782,215,6095,121,57517,1
2019-10-15,4667,1155,831,2891,69415,1
2019-02-23,13501,285,10748,1017,15478,0
2019-11-28,8739,393,2358,2410,22,0
2019-06-05,8842,448,14698,7,57057,1
2019-07-17,23738,315,10219,1258,26011,0
2019-09-06,38748,221,12625,2631,39340,1
2019-05-02,30262,768,7810,1505,6103,0
2019-11-03,8853,775,14366,595,50652,1
2019-02-07,30987,716,14242,2161,8192,0
2019-11-01,14164,967,11308,2258,68880,0
2019-08-01,4383,313,9753,2195,69020,0
2020-02-01,6779,670,2141,793,53039,1
2019-08-08,21994,1197,2747,1319,37671,1
2019-04-10,4658,851,10869,2026,57050,0
2020-01-25,28359,913,6619,1774,70574,0
2019-12-27,3348,1050,13326,963,57645,1
2019-08-23,7718,572,7934,1728,62371,0
2019-07-26,26986,576,11752,2873,4377,0
2019-07-08,24748,1052,10985,732,16290,0
2019-04-13,18350,665,7379,251,679,1
2019-02-21,38337,664,7934,2956,65399,1
2019-12-03,10265,71,307,1282,62536,0
2019-04-01,14833,1137,4443,903,18898,0
2019-04-24,29194,97,13349,1663,9069,0
2019-09-18,26096,266,4077,616,57289,1
2019-08-08,9057,37,12028,1176,61137,1
2019-11-24,13444,1214,6979,1275,3656,1
2019-08-26,304,303,3017,1825,43600,0
2019-04-27,6066,702,11643,2100,7481,1
2019-03-19,28782,1057,8863,593,2704,0
2019-09-14,17141,573,1907,78,6559,1
2019-10-16,15592,1182,3160,868,26382,1
2019-02-16,11992,903,11725,2295,25727,0
2019-11-12,591,399,12248,624,23676,0
2019-12-30,28652,768,5832,1655,65325,0
2019-04-27,13272,604,1237,1929,12979,0
2019-05-30,35784,354,10056,2748,40981,1
2019-11-30,9514,929,11906,4,18082,1
2019-07-14,1458,1161,9776,991,7593,0
2019-11-25,4264,173,5679,784,57129,1
2020-01-28,24424,832,10221,1866,67657,0
2019-09-18,37368,225,6542,710,56675,0
2019-05-23,24667,225,706,2613,70388,0
2019-03-21,3197,261,9669,38,60131,0
2019-11-15,4636,268,3929,2480,8290,0
2019-10-09,9636,200,6492,1476,33490,1
2019-11-19,32932,1147,7796,1958,43527,0
2019-05-23,7903,1099,9892,2169,65466,1
2019-12-20,29354,528,9293,2740,7302,1
2019-09-25,18212,161,2001,1354,34766,0
2019-11-08,29615,1220,8244,645,70045,1
2019-04-30,20179,1014,1462,2083,6546,0
2019-07-03,10173,949,4128,1817,2274,0
2019-03-06,9149,64,10386,2953,47081,0
2019-06-09,5008,500,14144,326,63152,1
2019-07-02,14976,721,602,1522,22020,1
2019-11-29,22028,979,6996,2873,30537,0
2019-07-15,23607,179,10276,349,49719,1
2019-10-05,24777,794,3166,2999,1549,1
2019-08-27,33150,1005,6010,291,13929,0
2019-03-05,7066,218,11622,2788,55844,1
2019-05-29,7225,800,3102,2338,5047,1
2019-10-01,7696,986,14795,2589,26911,1
2019-06-25,8228,105,8864,2591,63045,1
2019-09-28,28386,1211,9669,632,11329,1
2019-12-24,2820,101,10727,1831,48017,0
2019-11-16,22717,1030,7533,112,35202,0
2019-10-31,17840,964,5840,2842,917,0
2019-05-26,5396,1292,3302,2007,4748,0
2019-07-01,24261,274,14589,271,57890,1
2019-03-24,4398,614,1029,1147,7778,0
2019-05-09,10261,396,14994,2872,33031,0
2020-01-22,14459,562,2719,1024,17603,1
2019-10-29,7338,772,6667,608,37514,1
2019-11-01,23575,790,7165,387,27365,0
2019-09-08,24366,928,5062,730,29898,1
2019-11-03,24170,790,8609,622,66003,1
2019-08-21,1829,1062,4982,1016,11303,1
2019-02-12,17988,642,13644,2931,73257,0
2019-09-22,37576,30,11615,1410,47803,1
2019-12-04,8814,562,13443,1829,336,0
2019-03-24,34113,7,13277,1970,41587,0
2019-06-25,15646,1080,3606,1410,20,1
2019-06-25,36837,1150,1016,2492,73018,1
2019-07-12,14209,849,5956,1459,18619,1
2019-04-09,5335,492,14855,2511,65306,1
2019-08-09,22098,1250,4345,148,40726,1
2019-03-27,31828,274,4128,1887,42501,1
2019-11-22,37730,725,6481,2466,53804,0
2019-05-07,37269,1150,8250,610,42236,0
2020-01-04,7392,631,12924,1331,28359,1
2019-02-27,24805,918,14173,766,57532,0
2020-01-09,24128,121,11463,148,38507,0
2019-04-20,31586,1062,1143,115,16364,0
2019-04-21,24150,124,10657,2954,30181,1
2019-04-15,9688,1048,1652,2088,55284,1
2019-02-25,27736,751,4805,1859,70324,0
2019-02-18,34378,846,1719,1461,19350,1
2019-07-10,16577,497,6425,1551,6593,0
2019-05-12,20918,536,1908,671,70697,1
2019-08-23,32327,662,11758,1701,20338,0
2019-05-24,7320,265,2422,1213,60113,0
2019-07-23,10501,914,11300,2773,53730,1
2019-12-27,4279,1221,5984,2026,18737,1
2019-04-05,4832,1275,6791,613,69369,1
2019-07-28,4097,887,3638,1301,24095,1
2019-06-26,4456,983,2812,299,42106,0
2019-06-07,25860,148,124,185,35539,0
2019-05-25,11940,864,2593,2678,65130,1
2019-10-13,36020,857,9219,1882,71048,0
2019-05-19,28344,652,1718,46,19021,0
2019-04-19,15774,787,14804,1656,73905,0
2019-04-24,29039,504,6623,1279,7509,0
2019-05-25,26876,736,10017,2407,19444,1
2019-11-25,24320,880,14138,667,3580,0
2019-11-18,37365,18,13770,2761,2834,0
2020-01-17,25195,429,4765,2025,10899,0
2019-02-26,35373,1094,4550,2783,32207,1
2019-04-10,25789,456,1075,517,42960,0
2019-08-06,10032,533,2049,1471,68960,0
2020-02-05,8915,373,13315,1912,19248,1
2019-02-23,8126,308,14521,1466,68456,1
2019-10-17,7686,1284,12226,453,50608,0
2019-05-13,20611,755,2972,2536,55695,1
2019-03-28,28832,1268,3263,2450,25260,1
2019-10-18,37154,1269,6518,533,74778,0
2019-04-22,35243,70,9199,1732,71719,0
2019-08-23,31324,90,1206,577,33858,0
2019-08-30,27465,57,4960,264,6695,0
2020-01-02,31723,761,10938,25,45924,1
2019-03-18,22938,1226,9373,2733,49358,0
2019-03-07,21147,952,10418,1791,32064,1
2020-01-24,3801,769,2869,1169,51918,0
2019-08-01,10129,515,14357,2643,33454,0
2019-11-12,14179,734,11542,1378,2778,1
2019-06-22,15883,924,8297,2005,267,0
2019-07-02,32551,619,9525,497,43105,0
2019-03-17,28504,117,8803,1694,7995,1
2019-08-11,11291,910,249,1837,23150,1
2019-12-02,6695,1049,14807,2549,23506,0
2019-03-29,5703,1279,8260,2009,74745,0
2019-04-14,723,72,14603,2192,2804,1
2019-12-05,4107,248,4213,2834,14981,1
2019-08-17,17659,680,5916,1782,63080,1
2019-04-27,20282,91,14056,396,20770,0
2020-01-22,6363,171,5332,244,67288,1
2019-06-06,27157,941,7329,226,44370,1
2020-01-23,10920,15,7098,2995,65941,0
2019-12-03,11466,193,2442,485,14395,1
2019-12-04,3372,149,6016,182,7294,0
2019-11-24,7667,123,4407,2050,51442,0
2019-12-05,11903,749,2147,435,72629,1
2019-07-20,5924,936,10474,1654,71567,1
2019-09-02,12929,836,245,289,25333,1
2019-04-12,13715,782,14249,2791,58852,0
2019-07-04,27271,43,7563,493,52804,0
2019-07-20,7080,209,10114,2575,49276,0
2019-02-27,17569,213,9908,660,32064,0
2019-05-01,26134,1138,9326,2760,20810,0
2020-01-22,14630,1225,7174,1516,63625,0
2019-03-18,21901,511,12909,1025,27810,0
2019-07-22,14339,732,11220,2098,58850,1
2019-08-14,4281,128,1250,1242,28960,1
2019-07-16,24984,1143,2009,973,11308,0
2019-12-06,1741,116,5112,1213,35984,0
2019-08-31,4700,1034,7752,1649,7449,1
2019-12-17,24235,112,14162,1689,13023,0
2019-12-15,8177,55,14980,393,38881,1
2019-03-31,5444,929,4335,821,11226,1
2019-08-27,12559,575,7957,1324,59128,1
2019-11-09,13216,773,3891,931,43947,1
2019-06-30,3251,814,5815,354,33289,1
2019-08-28,11526,1249,9579,1686,18684,1
2019-03-10,33785,1221,5454,433,23840,0
2019-05-08,26972,646,3358,1678,28489,0
2019-10-21,32362,901,450,2821,4783,1
2019-03-22,34783,1141,4292,2050,68411,1
2019-07-02,37027,1078,8579,2528,32409,0
2019-06-30,19717,1075,10896,204,26788,1
2019-09-03,27655,758,4915,10,62747,0
2019-07-06,8222,165,4600,2433,36143,1
2019-05-21,38003,532,4087,1150,65740,0
2019-08-28,7676,1000,6800,2370,74262,0
2019-03-14,5455,25,5963,2033,60563,1
2019-09-06,7148,608,13730,2256,8641,1
2019-11-25,37595,943,3317,1636,21048,1
2019-08-22,20458,772,3057,1561,24126,0
2020-01-20,17796,1016,8927,2551,54918,1
2019-02-07,17929,697,11267,840,65442,0
2019-03-23,25197,513,8110,2351,29359,0
2019-09-09,14555,476,5147,2424,50533,1
2019-07-16,34340,931,4741,1757,25081,0
2019-07-20,22304,46,4618,133,51762,1
2019-07-25,26180,662,2779,1254,32446,0
2019-05-02,9810,246,2090,1483,39281,0
2019-02-23,17663,390,5116,1831,49469,1
2019-03-25,22462,834,2690,2113,12329,0
2019-12-03,3050,163,8333,2157,61160,0
2019-04-02,18321,862,9108,2947,413,1
2020-01-15,17948,1061,10998,1085,23982,1
2019-06-08,863,197,14707,1094,1937,0
2019-07-20,31910,637,1400,1102,20741,0
2019-06-27,3752,128,13198,1872,8535,0
2019-09-25,22349,1218,8415,2685,60753,1
2019-06-25,4001,601,124,2793,19723,1
2019-04-11,32364,111,9882,761,45059,1
2020-01-28,8128,1070,2900,2459,8516,0
2019-10-25,35461,80,429,1959,47255,0
2019-04-13,9489,890,8569,1924,45131,0
2019-07-10,21808,887,14791,2737,15538,0
2019-05-14,34909,887,13696,659,63283,1
2019-04-26,17404,1144,12193,2620,14238,1
2019-08-13,30993,1184,8593,1962,41943,0
2019-10-07,26230,207,4922,948,64357,0
2019-07-06,30689,18,2979,1202,43800,0
2019-11-11,38358,1109,14621,2827,55086,0
2019-03-15,1470,663,7174,390,3381,0
2019-11-21,38592,191,10011,15,35081,1
2020-02-02,33022,996,12150,758,6162,0
2019-12-29,25876,839,971,1876,70345,0
2019-09-14,24487,21,12745,1336,15320,1
2019-12-28,9225,405,1124,2876,53427,0
2019-07-28,36912,440,6863,1206,34827,1
2019-07-22,39895,1208,9675,2813,40716,0
2020-01-30,34743,945,6857,2711,30886,1
2019-11-11,29393,1109,2596,733,41235,1
2019-03-27,3245,41,12737,139,59964,1
2019-12-13,16686,455,3174,1072,71089,1
2019-07-07,39668,37,10273,158,47413,0
2019-02-17,38950,231,14672,1695,6221,0
2019-09-30,25473,284,14097,1380,15326,0
2020-01-26,4372,823,13919,200,6902,0
2019-12-26,22511,781,12831,259,52414,1
2019-05-18,5484,34,6208,2594,5009,0
2019-02-08,5153,463,7437,738,19845,1
2019-09-16,28030,1043,2447,291,70063,1
2019-04-16,32346,265,7532,2298,29484,1
2020-01-08,22620,1149,6492,1747,37890,1
2020-01-25,34174,1025,8692,2609,70865,0
2019-04-17,19868,351,4469,2466,52374,1
2019-10-18,13358,916,8514,2334,6132,0
2019-04-30,10940,115,5256,1913,69265,1
2020-02-05,26806,1017,1695,726,71173,1
2019-08-13,37612,531,8094,2699,1295,1
2019-06-16,20193,576,13497,570,45437,0
2019-10-25,1840,833,14706,702,26046,1
2019-12-10,27383,1159,992,1361,42175,0
2019-04-27,20758,14,212,2606,63046,1
2019-03-16,19405,1085,10229,1798,29482,1
2019-11-27,15972,191,9575,1410,36815,1
2019-10-31,33570,975,5935,1000,45151,1
2019-10-15,39997,57,9661,1579,7669,0
2019-11-25,10473,1138,7119,2750,55324,1
2019-12-21,29755,837,6917,1930,74498,0
2019-09-27,16525,1271,12263,2523,59148,1
2019-09-04,26321,251,8129,2976,1997,0
2019-07-28,808,214,10404,1596,26980,1
2019-05-24,16812,825,9889,2652,63122,1
2019-03-01,18541,767,5818,1551,38995,1
2019-07-16,10456,39,6353,699,6545,0
2019-10-28,29834,719,8924,707,39605,0
2019-12-19,12048,1145,4251,796,8602,0
2019-05-18,1988,829,8073,756,26123,1
2019-04-01,36901,177,1656,1991,24389,0
2019-10-14,30832,593,11511,1302,5983,1
2019-10-18,36721,706,5205,969,41503,0
2019-06-29,17553,773,10727,1687,44299,1
2019-09-09,8430,1259,5454,558,27666,1
2019-03-21,37732,416,11557,251,17747,0
2019-06-29,1767,558,1463,2547,26306,1
2019-09-10,900,198,10556,2238,72177,1
2019-03-02,35653,591,5190,2901,5676,0
2019-11-23,13543,675,13768,404,16613,0
2019-07-10,12867,138,2285,2039,50377,1
2019-08-11,5509,519,6999,719,73383,0
2019-05-03,38122,230,1581,1556,17498,1
2019-08-05,19172,873,4025,978,7083,0
2020-01-20,10780,1147,3678,1986,71130,0
2019-10-12,3242,797,545,2308,51475,0
2019-05-22,618,464,10195,2615,22043,1
2019-11-16,27614,79,860,2539,33841,1
2019-03-31,38800,687,1091,2831,29192,0
2019-02-13,30694,320,11612,1817,10821,0
2019-04-24,3699,576,3552,734,66415,0
2019-07-20,22771,226,8808,2302,70457,1
2019-11-25,28188,953,9439,1348,25676,0
2019-02-20,35512,646,14182,2481,42523,0
2019-07-15,33941,1252,14480,537,45304,1
2019-03-02,22058,740,1759,1572,9017,0
2019-06-25,35350,964,2770,2759,66703,1
2019-08-03,12841,1063,7791,2032,50259,0
2019-11-07,25764,721,12679,2096,71871,0
2020-01-05,16365,1163,8035,597,11912,0
2019-05-08,4477,841,1490,768,17513,0
2019-11-05,8530,1017,52,2967,46355,1
2019-09-07,28418,164,9032,309,35069,1
2019-02-18,21646,1221,11518,1523,12872,1
2019-12-10,5879,817,1525,2533,43643,1
2019-11-02,16763,152,12920,1969,59174,0
2020-01-17,18915,962,4783,889,10111,0
2019-02-24,18249,927,8548,30,22375,1
2019-10-05,30031,1123,13769,1957,57418,0
2019-03-04,3349,1165,5471,1369,72236,1
